case,hypothesis,representation,sharing_strategy,synth_flow,method_signature,status,reason,artifact_path,agent_id,candidate_id,variant,verilog_path,aig_path,stage,failure_reason,reuse_policy,notes,shard_csv,domain,shared_structure,log_path,evidence_path
ex240,E4M3FN packed add,normalize-and-add field shell with absolute exp/mant residual,shared sorted decode and same/diff active key; residual LUT emits normalized exponent and mantissa fields,repo_yosys_frontend_default,ex240|E4M3FN packed add|normalize-and-add field shell with absolute exp/mant residual|shared sorted decode and same/diff active key; residual LUT emits normalized exponent and mantissa fields|repo_yosys_frontend_default|official_evaluate|normfield_abs_exp_mant,equivalent_but_no_improvement,did not beat frontend/current/reference ADP,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/verilog/ex240_r72_normfield_shell_abs.v,sub-fp8-addhyp-r72,ex240_r72_normfield_shell_abs,normfield_abs_exp_mant,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/verilog/ex240_r72_normfield_shell_abs.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/aigs/ex240_r72_normfield_shell_abs.aig,official_evaluate,low QoR,do_not_repeat_as_is,"Do not repeat this exact round72 source/signature; not r68 direct formula/bit predicates, not r70 branch/gap planes, not r71 signed adjustment or low2 PO split",student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-addhyp-r72/failed_hypotheses.csv,float_fp8,"sorted E4M3 decode, gap guards, normalized field tables, shared sign selection",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/logs/ex240_r72_normfield_shell_abs.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/logs/ex240_r72_normfield_shell_abs.evaluate.py.log
ex240,E4M3FN packed add,normalize-and-add carry sharing with relative exponent residual,"shared max exponent carry path; LUT emits signed exponent adjust, subnormal flag, and mantissa residual",repo_yosys_frontend_default,"ex240|E4M3FN packed add|normalize-and-add carry sharing with relative exponent residual|shared max exponent carry path; LUT emits signed exponent adjust, subnormal flag, and mantissa residual|repo_yosys_frontend_default|official_evaluate|normcarry_relative_exp",equivalent_but_no_improvement,did not beat frontend/current/reference ADP,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/verilog/ex240_r72_normcarry_rel.v,sub-fp8-addhyp-r72,ex240_r72_normcarry_rel,normcarry_relative_exp,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/verilog/ex240_r72_normcarry_rel.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/aigs/ex240_r72_normcarry_rel.aig,official_evaluate,low QoR,do_not_repeat_as_is,Do not repeat this exact round72 source/signature; materially changes r71 signed-delta full-word adjustment into normalized field carry sharing,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-addhyp-r72/failed_hypotheses.csv,float_fp8,"sorted E4M3 decode, max-eff carry shell, same/diff active residual fields",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/logs/ex240_r72_normcarry_rel.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex240/logs/ex240_r72_normcarry_rel.evaluate.py.log
ex245,E5M2FN packed add,normalize-and-add field shell with absolute exp/mant residual,shared sorted E5M2 decode and small-gap active key; residual LUT emits normalized fields,repo_yosys_frontend_default,ex245|E5M2FN packed add|normalize-and-add field shell with absolute exp/mant residual|shared sorted E5M2 decode and small-gap active key; residual LUT emits normalized fields|repo_yosys_frontend_default|official_evaluate|normfield_abs_exp_mant,equivalent_but_no_improvement,did not beat frontend/current/reference ADP,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/verilog/ex245_r72_normfield_shell_abs.v,sub-fp8-addhyp-r72,ex245_r72_normfield_shell_abs,normfield_abs_exp_mant,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/verilog/ex245_r72_normfield_shell_abs.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/aigs/ex245_r72_normfield_shell_abs.aig,official_evaluate,low QoR,do_not_repeat_as_is,"Do not repeat this exact round72 source/signature; not direct gap-class formula replay, active-table copy, low-bit overlay, or branch/gap planes",student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-addhyp-r72/failed_hypotheses.csv,float_fp8,"sorted E5M2 decode, small-gap guards, normalized field tables, shared sign selection",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/logs/ex245_r72_normfield_shell_abs.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/logs/ex245_r72_normfield_shell_abs.evaluate.py.log
ex245,E5M2FN packed add,normalize-and-add carry sharing with relative exponent residual,"shared max exponent carry path; LUT emits signed exponent adjust, subnormal flag, and mantissa residual",repo_yosys_frontend_default,"ex245|E5M2FN packed add|normalize-and-add carry sharing with relative exponent residual|shared max exponent carry path; LUT emits signed exponent adjust, subnormal flag, and mantissa residual|repo_yosys_frontend_default|official_evaluate|normcarry_relative_exp",equivalent_but_no_improvement,did not beat frontend/current/reference ADP,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/verilog/ex245_r72_normcarry_rel.v,sub-fp8-addhyp-r72,ex245_r72_normcarry_rel,normcarry_relative_exp,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/verilog/ex245_r72_normcarry_rel.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/aigs/ex245_r72_normcarry_rel.aig,official_evaluate,low QoR,do_not_repeat_as_is,Do not repeat this exact round72 source/signature; materially changes r71 signed-adjust full-word form into normalized field carry sharing,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-addhyp-r72/failed_hypotheses.csv,float_fp8,"sorted E5M2 decode, max-eff carry shell, same/diff active residual fields",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/logs/ex245_r72_normcarry_rel.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex245/logs/ex245_r72_normcarry_rel.evaluate.py.log
ex244,E4M3FN packed hypot,direct output-code classifier using rounded square-distance score,shared max shell; score is smax^2 plus gap-scaled smin^2 and table emits final output code,repo_yosys_frontend_default,ex244|E4M3FN packed hypot|direct output-code classifier using rounded square-distance score|shared max shell; score is smax^2 plus gap-scaled smin^2 and table emits final output code|repo_yosys_frontend_default|official_evaluate|sqscore_direct_output_code,equivalent_but_no_improvement,did not beat frontend/current/reference ADP,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/verilog/ex244_r72_sqscore_output_classifier.v,sub-fp8-addhyp-r72,ex244_r72_sqscore_output_classifier,sqscore_direct_output_code,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/verilog/ex244_r72_sqscore_output_classifier.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/aigs/ex244_r72_sqscore_output_classifier.aig,official_evaluate,low QoR,do_not_repeat_as_is,"Do not repeat this exact round72 source/signature; not maxcode interval bank, gap correction ROM, delta-ge threshold cells, or manual BDD saturation",student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-addhyp-r72/failed_hypotheses.csv,float_fp8,"max/min magnitude decode, square-score key, final output-code classifier",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/logs/ex244_r72_sqscore_output_classifier.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/logs/ex244_r72_sqscore_output_classifier.evaluate.py.log
ex244,E4M3FN packed hypot,squared-norm delta classifier with smax disambiguation,shared max shell; square-distance score plus smax emits exact max-plus delta,repo_yosys_frontend_default,ex244|E4M3FN packed hypot|squared-norm delta classifier with smax disambiguation|shared max shell; square-distance score plus smax emits exact max-plus delta|repo_yosys_frontend_default|official_evaluate|sqscore_delta_smax,equivalent_but_no_improvement,did not beat frontend/current/reference ADP,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/verilog/ex244_r72_sqscore_delta_smax.v,sub-fp8-addhyp-r72,ex244_r72_sqscore_delta_smax,sqscore_delta_smax,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/verilog/ex244_r72_sqscore_delta_smax.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/aigs/ex244_r72_sqscore_delta_smax.aig,official_evaluate,low QoR,do_not_repeat_as_is,Do not repeat this exact round72 source/signature; score key differs from r71 correction ROM and r70 threshold-cell predicates,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-addhyp-r72/failed_hypotheses.csv,float_fp8,"max/min magnitude decode, square-score key, smax-disambiguated delta classifier",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/logs/ex244_r72_sqscore_delta_smax.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex244/logs/ex244_r72_sqscore_delta_smax.evaluate.py.log
ex249,E5M2FN packed hypot,direct output-code classifier using rounded square-distance score,shared raw exponent active-gap shell; score is smax^2 plus gap-scaled smin^2 and table emits final output code,repo_yosys_frontend_default,ex249|E5M2FN packed hypot|direct output-code classifier using rounded square-distance score|shared raw exponent active-gap shell; score is smax^2 plus gap-scaled smin^2 and table emits final output code|repo_yosys_frontend_default|official_evaluate|sqscore_direct_output_code,equivalent_but_no_improvement,did not beat frontend/current/reference ADP,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/verilog/ex249_r72_sqscore_output_classifier.v,sub-fp8-addhyp-r72,ex249_r72_sqscore_output_classifier,sqscore_direct_output_code,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/verilog/ex249_r72_sqscore_output_classifier.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/aigs/ex249_r72_sqscore_output_classifier.aig,official_evaluate,low QoR,do_not_repeat_as_is,"Do not repeat this exact round72 source/signature; not threshold cube classifier, onehot gap threshold, correction ROM, or piecewise tiny mantissa table",student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-addhyp-r72/failed_hypotheses.csv,float_fp8,"raw max/min decode, active gap shell, square-score final-code classifier",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/logs/ex249_r72_sqscore_output_classifier.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/logs/ex249_r72_sqscore_output_classifier.evaluate.py.log
ex249,E5M2FN packed hypot,squared-norm delta classifier with smax disambiguation,shared active-gap shell; square-distance score plus smax emits exact max-plus delta,repo_yosys_frontend_default,ex249|E5M2FN packed hypot|squared-norm delta classifier with smax disambiguation|shared active-gap shell; square-distance score plus smax emits exact max-plus delta|repo_yosys_frontend_default|official_evaluate|sqscore_delta_smax,equivalent_but_no_improvement,did not beat frontend/current/reference ADP,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/verilog/ex249_r72_sqscore_delta_smax.v,sub-fp8-addhyp-r72,ex249_r72_sqscore_delta_smax,sqscore_delta_smax,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/verilog/ex249_r72_sqscore_delta_smax.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/aigs/ex249_r72_sqscore_delta_smax.aig,official_evaluate,low QoR,do_not_repeat_as_is,Do not repeat this exact round72 source/signature; score key differs from r71 rawgap ROM and r70 minsq/onehot threshold cells,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-addhyp-r72/failed_hypotheses.csv,float_fp8,"raw max/min decode, active gap shell, square-score smax-disambiguated delta classifier",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/logs/ex249_r72_sqscore_delta_smax.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-addhyp-r72/ex249/logs/ex249_r72_sqscore_delta_smax.evaluate.py.log
ex246,"E5M2FN packed multiply, high byte times low byte",shared exponent exception shell plus product leading-bit RNE normalizer,"shared sign xor, effective exponent sum, significand product, normal/subnormal/saturation predicates",repo_yosys_frontend_default,"ex246|E5M2FN packed multiply, high byte times low byte|shared exponent exception shell plus product leading-bit RNE normalizer|shared sign xor, effective exponent sum, significand product, normal/subnormal/saturation predicates|repo_yosys_frontend_default|official_evaluate|full_word",equivalent_but_no_current_or_reference_gain,official evaluate.py OK but ADP 17384 did not beat current 5984 or reference 2805,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/verilog/ex246_r72_shared_exp_product_normalizer.v,sub-fp8-muldiv-r72,ex246_r72_shared_exp_product_normalizer,shared_exp_product_normalizer,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/verilog/ex246_r72_shared_exp_product_normalizer.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/aigs/ex246_r72_shared_exp_product_normalizer.aig,official_evaluate,official evaluate.py OK but ADP 17384 did not beat current 5984 or reference 2805,do_not_repeat_as_is,official evaluate.py OK; synth_sec=0.500; eval_sec=0.552,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-muldiv-r72/failed_hypotheses.csv,float_fp8,"shared sign xor, effective exponent sum, significand product, normal/subnormal/saturation predicates",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/logs/ex246_r72_shared_exp_product_normalizer.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/logs/ex246_r72_shared_exp_product_normalizer.evaluate.py.log
ex246,"E5M2FN packed multiply, high byte times low byte",logarithmic product-code recoding with normal/subnormal side tables,"shared sign xor, operand class decode, normal-normal log base, subnormal correction predicates",repo_yosys_frontend_default,"ex246|E5M2FN packed multiply, high byte times low byte|logarithmic product-code recoding with normal/subnormal side tables|shared sign xor, operand class decode, normal-normal log base, subnormal correction predicates|repo_yosys_frontend_default|official_evaluate|full_word",equivalent_but_no_current_or_reference_gain,official evaluate.py OK but ADP 11800 did not beat current 5984 or reference 2805,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/verilog/ex246_r72_log_product_recode.v,sub-fp8-muldiv-r72,ex246_r72_log_product_recode,log_product_recode,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/verilog/ex246_r72_log_product_recode.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/aigs/ex246_r72_log_product_recode.aig,official_evaluate,official evaluate.py OK but ADP 11800 did not beat current 5984 or reference 2805,do_not_repeat_as_is,official evaluate.py OK; synth_sec=0.369; eval_sec=0.501,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-muldiv-r72/failed_hypotheses.csv,float_fp8,"shared sign xor, operand class decode, normal-normal log base, subnormal correction predicates",student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/logs/ex246_r72_log_product_recode.evaluate.py.log,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex246/logs/ex246_r72_log_product_recode.evaluate.py.log
