agent_id,domain,case,candidate,method_signature,status,equivalent,area,delay,adp,verilog_path,aig_path,log_path,source_csv,notes,candidate_id,evaluate_log,runtime_sec,old_adp,evaluate_status,hypothesis,representation,shared_structure,run_id,official_output_dir,sharing_strategy,synth_flow,reference_adp,current_frontend_adp,registry_frontend_adp,beats_frontend,beats_registry_frontend,beats_reference,simulation_pass,variant,official_aig_path,yosys_log,verified_truth,family,frontend_target_adp,delta_vs_frontend_target_adp,improved_vs_frontend_target,yosys_log_path,evaluate_log_path,elapsed_synth_sec,elapsed_eval_sec,catalog_frontend_adp,beats_catalog_frontend,beats_current_frontend,current_overall_adp,beats_overall
unknown-ex286-agent,unknown,ex286,ex286_bucket_count_cover_sop_selectors_first,ex286|hamming_weight_preserving_lossy_routing_normalizer|bucket_count_cover_sop_selectors_first|shared_home_bucket_counters_invalid_key_cube_cover|yosys_abc_g_aig|abc_xf_official_evaluate|per_output_cover_terms,OK,1,7012,16,112192,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex286-agent/ex286/verilog/ex286_bucket_count_cover_sop_selectors_first.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex286-agent/ex286/aigs/ex286_bucket_count_cover_sop_selectors_first.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex286-agent/ex286/logs/ex286_bucket_count_cover_sop_selectors_first.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex286-agent/evaluation_results.csv,cover_order=selectors_first; key_width=15; mapped_keys=4608; cover_stats=b0:cubes=344:on=2202:lits=2777;b1:cubes=261:on=2304:lits=1960;b2:cubes=247:on=2304:lits=1860;b3:cubes=253:on=2304:lits=1915;b4:cubes=335:on=2229:lits=2665;b5:cubes=121:on=2304:lits=779;b6:cubes=121:on=2304:lits=777;b7:cubes=121:on=2304:lits=777;b8:cubes=323:on=2406:lits=2530;b9:cubes=261:on=2304:lits=1960;b10:cubes=247:on=2304:lits=1862;b11:cubes=253:on=2304:lits=1915;b12:cubes=338:on=2379:lits=2669,ex286_bucket_count_cover_sop_selectors_first,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex286-agent/ex286/logs/ex286_bucket_count_cover_sop_selectors_first.evaluate.py.log,64.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-ex286-agent,unknown,ex286,ex286_bucket_class_mtbdd_selectors_then_counts,ex286|hamming_weight_preserving_lossy_routing_normalizer|bucket_class_mtbdd_selectors_then_counts|shared_home_bucket_counters_fullword_descriptor_dag|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_mtbdd_leaves,OK,1,3736,22,82192,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex286-agent/ex286/verilog/ex286_bucket_class_mtbdd_selectors_then_counts.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex286-agent/ex286/aigs/ex286_bucket_class_mtbdd_selectors_then_counts.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex286-agent/ex286/logs/ex286_bucket_class_mtbdd_selectors_then_counts.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex286-agent/evaluation_results.csv,mtbdd_order=selectors_then_counts; key_width=15; mapped_keys=4608; nodes=4591; leaves=2233,ex286_bucket_class_mtbdd_selectors_then_counts,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex286-agent/ex286/logs/ex286_bucket_class_mtbdd_selectors_then_counts.evaluate.py.log,5.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-ex287-agent,unknown,ex287,ex287_deep_current_selector_d14,ex287|hamming_weight_preserving_lossy_routing_normalizer|selector_reordered_symcof_source_delay_targeted_resynth|known_three_pair_symmetry_key_and_group_bdd_cofactors|yosys_abc_g_aig_d14|abc_xf_official_evaluate|classonehot_grouped_outputs,OK,1,1826,15,27390,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/verilog/ex287_deep_current_selector_d14.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/aigs/ex287_deep_current_selector_d14.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_current_selector_d14.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex287-agent/evaluation_results.csv,"local copy of current frontend source; tests delay-constrained frontend synthesis from Verilog, not existing-AIG remap",ex287_deep_current_selector_d14,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_current_selector_d14.evaluate.py.log,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-ex287-agent,unknown,ex287,ex287_deep_vector_mask_flat_d14,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_vector_mask_flat_or|class vector masks over existing group BDD cofactors|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_vector_mask_or,OK,1,1843,15,27645,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/verilog/ex287_deep_vector_mask_flat_d14.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/aigs/ex287_deep_vector_mask_flat_d14.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_vector_mask_flat_d14.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex287-agent/evaluation_results.csv,rewrites per-bit onehot class mux into full-word vector mask OR,ex287_deep_vector_mask_flat_d14,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_vector_mask_flat_d14.evaluate.py.log,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-ex287-agent,unknown,ex287,ex287_deep_vector_mask_twostage,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_vector_mask_two_stage_or|class vector masks grouped by outer-key octets|yosys_abc_g_aig|abc_xf_official_evaluate|two_stage_full_word_vector_or,OK,1,1847,15,27705,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/verilog/ex287_deep_vector_mask_twostage.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/aigs/ex287_deep_vector_mask_twostage.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_vector_mask_twostage.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex287-agent/evaluation_results.csv,rewrites class mux as four balanced vector OR groups,ex287_deep_vector_mask_twostage,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_vector_mask_twostage.evaluate.py.log,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-ex287-agent,unknown,ex287,ex287_deep_k4_source_d14,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k4_delay_targeted_resynth|known_three_pair_symmetry_key_and_group_bdd_cofactors|yosys_abc_g_aig_d14|abc_xf_official_evaluate|classonehot_grouped_outputs,OK,1,1714,16,27424,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/verilog/ex287_deep_k4_source_d14.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/aigs/ex287_deep_k4_source_d14.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_source_d14.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex287-agent/evaluation_results.csv,revisits the known lower-area k4 source only to test whether delay-targeted frontend synthesis cuts delay,ex287_deep_k4_source_d14,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_source_d14.evaluate.py.log,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-ex287-agent,unknown,ex287,ex287_deep_k4_source_d15,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k4_delay_targeted_resynth|known_three_pair_symmetry_key_and_group_bdd_cofactors|yosys_abc_g_aig_d15|abc_xf_official_evaluate|classonehot_grouped_outputs,OK,1,1714,16,27424,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/verilog/ex287_deep_k4_source_d15.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/aigs/ex287_deep_k4_source_d15.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_source_d15.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex287-agent/evaluation_results.csv,revisits the known lower-area k4 source only to test whether delay-targeted frontend synthesis cuts delay,ex287_deep_k4_source_d15,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_source_d15.evaluate.py.log,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-ex287-agent,unknown,ex287,ex287_deep_k4_vector_mask_d14,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k4_vector_mask_flat_or|class vector masks over lower-area k4 group BDD cofactors|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_vector_mask_or,OK,1,1700,16,27200,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/verilog/ex287_deep_k4_vector_mask_d14.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/aigs/ex287_deep_k4_vector_mask_d14.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_vector_mask_d14.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex287-agent/evaluation_results.csv,combines the lower-area k4 source with full-word vector mask output grouping,ex287_deep_k4_vector_mask_d14,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_vector_mask_d14.evaluate.py.log,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-ex287-agent,unknown,ex287,ex287_deep_k4_vector_mask_plain,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k4_vector_mask_flat_or|class vector masks over lower-area k4 group BDD cofactors|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_vector_mask_or,OK,1,1700,16,27200,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/verilog/ex287_deep_k4_vector_mask_plain.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/aigs/ex287_deep_k4_vector_mask_plain.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_vector_mask_plain.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex287-agent/evaluation_results.csv,same lower-area k4 vector-mask source without a delay target,ex287_deep_k4_vector_mask_plain,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_vector_mask_plain.evaluate.py.log,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-ex287-agent,unknown,ex287,ex287_deep_k4_vector_mask_d13,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k4_vector_mask_flat_or|class vector masks over lower-area k4 group BDD cofactors|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_vector_mask_or,OK,1,1700,16,27200,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/verilog/ex287_deep_k4_vector_mask_d13.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/aigs/ex287_deep_k4_vector_mask_d13.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_vector_mask_d13.evaluate.py.log,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-ex287-agent/evaluation_results.csv,same lower-area k4 vector-mask source with tighter delay target,ex287_deep_k4_vector_mask_d13,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-ex287-agent/ex287/logs/ex287_deep_k4_vector_mask_d13.evaluate.py.log,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
