case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_default_function_default_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_default_function + default + raw,factor per-selector majority default into a shared default_out(sel) function,ex297|fp8_source_restructure|ex297_symbol_plane_default_function|factor_per_selector_majority_default_into_a_shared_default_out_sel_function|default|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/verilog/ex297_symbol_plane_default_function.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/aigs/ex297_ex297_symbol_plane_default_function_default_raw.aig,1,not_run,36446,22,801812,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_ex297_symbol_plane_default_function_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_symbol_plane_default_function_default.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_ex297_symbol_plane_default_function_default_raw.abc.log; synth_sec=21.276; abc_sec=0.000; eval_sec=0.799
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_default_function_extra_share_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_default_function + extra_share + raw,factor per-selector majority default into a shared default_out(sel) function,ex297|fp8_source_restructure|ex297_symbol_plane_default_function|factor_per_selector_majority_default_into_a_shared_default_out_sel_function|extra_share|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/verilog/ex297_symbol_plane_default_function.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/aigs/ex297_ex297_symbol_plane_default_function_extra_share_raw.aig,1,not_run,36446,22,801812,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_ex297_symbol_plane_default_function_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_symbol_plane_default_function_extra_share.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_ex297_symbol_plane_default_function_extra_share_raw.abc.log; synth_sec=22.031; abc_sec=0.000; eval_sec=0.789
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_default_function_abc_g_aig_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_default_function + abc_g_aig + raw,factor per-selector majority default into a shared default_out(sel) function,ex297|fp8_source_restructure|ex297_symbol_plane_default_function|factor_per_selector_majority_default_into_a_shared_default_out_sel_function|abc_g_aig|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/verilog/ex297_symbol_plane_default_function.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/aigs/ex297_ex297_symbol_plane_default_function_abc_g_aig_raw.aig,1,not_run,36450,20,729000,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_ex297_symbol_plane_default_function_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_symbol_plane_default_function_abc_g_aig.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_ex297_symbol_plane_default_function_abc_g_aig_raw.abc.log; synth_sec=23.824; abc_sec=0.000; eval_sec=0.785
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_default_function_synth_preset_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_default_function + synth_preset + raw,factor per-selector majority default into a shared default_out(sel) function,ex297|fp8_source_restructure|ex297_symbol_plane_default_function|factor_per_selector_majority_default_into_a_shared_default_out_sel_function|synth_preset|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/verilog/ex297_symbol_plane_default_function.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/aigs/ex297_ex297_symbol_plane_default_function_synth_preset_raw.aig,1,not_run,35988,22,791736,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_ex297_symbol_plane_default_function_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_symbol_plane_default_function_synth_preset.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function/logs/ex297_ex297_symbol_plane_default_function_synth_preset_raw.abc.log; synth_sec=28.243; abc_sec=0.000; eval_sec=0.782
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_case_attrs_default_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_case_attrs + default + raw,add full_case/parallel_case attributes to selector and inner exception cases,ex297|fp8_source_restructure|ex297_symbol_plane_case_attrs|add_full_case_parallel_case_attributes_to_selector_and_inner_exception_cases|default|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/verilog/ex297_symbol_plane_case_attrs.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/aigs/ex297_ex297_symbol_plane_case_attrs_default_raw.aig,1,not_run,31836,20,636720,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_ex297_symbol_plane_case_attrs_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_symbol_plane_case_attrs_default.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_ex297_symbol_plane_case_attrs_default_raw.abc.log; synth_sec=26.988; abc_sec=0.000; eval_sec=0.779
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_case_attrs_extra_share_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_case_attrs + extra_share + raw,add full_case/parallel_case attributes to selector and inner exception cases,ex297|fp8_source_restructure|ex297_symbol_plane_case_attrs|add_full_case_parallel_case_attributes_to_selector_and_inner_exception_cases|extra_share|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/verilog/ex297_symbol_plane_case_attrs.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/aigs/ex297_ex297_symbol_plane_case_attrs_extra_share_raw.aig,1,not_run,31836,20,636720,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_ex297_symbol_plane_case_attrs_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_symbol_plane_case_attrs_extra_share.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_ex297_symbol_plane_case_attrs_extra_share_raw.abc.log; synth_sec=26.255; abc_sec=0.000; eval_sec=0.789
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_case_attrs_abc_g_aig_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_case_attrs + abc_g_aig + raw,add full_case/parallel_case attributes to selector and inner exception cases,ex297|fp8_source_restructure|ex297_symbol_plane_case_attrs|add_full_case_parallel_case_attributes_to_selector_and_inner_exception_cases|abc_g_aig|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/verilog/ex297_symbol_plane_case_attrs.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/aigs/ex297_ex297_symbol_plane_case_attrs_abc_g_aig_raw.aig,1,not_run,31593,18,568674,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_ex297_symbol_plane_case_attrs_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_symbol_plane_case_attrs_abc_g_aig.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_ex297_symbol_plane_case_attrs_abc_g_aig_raw.abc.log; synth_sec=27.551; abc_sec=0.000; eval_sec=0.781
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_case_attrs_synth_preset_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_case_attrs + synth_preset + raw,add full_case/parallel_case attributes to selector and inner exception cases,ex297|fp8_source_restructure|ex297_symbol_plane_case_attrs|add_full_case_parallel_case_attributes_to_selector_and_inner_exception_cases|synth_preset|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/verilog/ex297_symbol_plane_case_attrs.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/aigs/ex297_ex297_symbol_plane_case_attrs_synth_preset_raw.aig,1,not_run,31498,20,629960,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_ex297_symbol_plane_case_attrs_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_symbol_plane_case_attrs_synth_preset.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_case_attrs/logs/ex297_ex297_symbol_plane_case_attrs_synth_preset_raw.abc.log; synth_sec=38.127; abc_sec=0.000; eval_sec=0.804
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_default_function_case_attrs_default_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_default_function_case_attrs + default + raw,factor selector defaults and add case attributes to exception cases,ex297|fp8_source_restructure|ex297_symbol_plane_default_function_case_attrs|factor_selector_defaults_and_add_case_attributes_to_exception_cases|default|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/verilog/ex297_symbol_plane_default_function_case_attrs.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/aigs/ex297_ex297_symbol_plane_default_function_case_attrs_default_raw.aig,1,not_run,36446,22,801812,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/logs/ex297_ex297_symbol_plane_default_function_case_attrs_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/logs/ex297_symbol_plane_default_function_case_attrs_default.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/logs/ex297_ex297_symbol_plane_default_function_case_attrs_default_raw.abc.log; synth_sec=21.832; abc_sec=0.000; eval_sec=0.798
ex297,unknown,local-unknown-source-r58,ex297_ex297_symbol_plane_default_function_case_attrs_extra_share_raw,FP8 source predicate/table restructuring,ex297_symbol_plane_default_function_case_attrs + extra_share + raw,factor selector defaults and add case attributes to exception cases,ex297|fp8_source_restructure|ex297_symbol_plane_default_function_case_attrs|factor_selector_defaults_and_add_case_attributes_to_exception_cases|extra_share|raw|official_evaluate|full_word,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/verilog/ex297_symbol_plane_default_function_case_attrs.v,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/aigs/ex297_ex297_symbol_plane_default_function_case_attrs_extra_share_raw.aig,1,not_run,36446,22,801812,student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/logs/ex297_ex297_symbol_plane_default_function_case_attrs_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/logs/ex297_symbol_plane_default_function_case_attrs_extra_share.yosys.log; abc_log=student/work/ex297_frontend_source_only_round58_20260613_1130/local-unknown-source-r58/ex297/ex297_symbol_plane_default_function_case_attrs/logs/ex297_ex297_symbol_plane_default_function_case_attrs_extra_share_raw.abc.log; synth_sec=22.559; abc_sec=0.000; eval_sec=0.810
