case,domain,candidate_id,equivalent,area,delay,adp,reference_adp,current_frontend_adp,verilog_path,aig_path,log_path,method_signature,agent_id,run_id,notes
ex218,bf16,ex218_special_shell_norm_lo15_abc_g_aig_r21,1,476,14,6664,3222,5941,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/bf16-final-r21/ex218/verilog/ex218_special_shell_norm_lo15_abc_g_aig_r21.v,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/bf16-final-r21/ex218/official_eval/ex218_special_shell_norm_lo15_abc_g_aig_r21/ex218.aig,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/bf16-final-r21/ex218/logs/ex218_special_shell_norm_lo15_abc_g_aig_r21.yosys.log,ex218|bf16_reciprocal_cube_special_shell_abs_magnitude|normal_exp_mant_lo15_table|sign_nan_shell_plus_special_exp_shell|yosys_abc_g_aig|DAZ_reciprocal_cube_BF16_RNE_FTZ|15bit_abs_magnitude_case,bf16-final-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,local ABC CEC equivalent; generated in 7.588s
ex223,fp16,ex223_blocked_highbit_run_lowcofactor_audit,0,,,,120549,203756,,,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp16-follow-r21/ex223/diagnostics/ex223_round21_blocked_no_candidate_evidence.md,ex223|fp16_log_highbit_run_lowcofactor_density_audit|diagnostic_blocker|shared_special_sign_exp_decode_plus_highbit_run_trees_vs_lowbit_cofactor_residual|not_run|abc_xf_official_evaluate|blocked,fp16-follow-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,BLOCKED_NO_CANDIDATE; high bits shallow but low residual/cofactor tables dense; see evidence path
ex224,fp16,ex224_blocked_highbit_run_lowcofactor_audit,0,,,,64708,96224,,,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp16-remain-r21/ex224/diagnostics/ex224_round21_blocked_no_candidate_evidence.md,ex224|fp16_log2_highbit_run_lowcofactor_density_audit|diagnostic_blocker|shared_special_sign_exp_decode_plus_highbit_run_trees_vs_lowbit_cofactor_residual|not_run|abc_xf_official_evaluate|blocked,fp16-remain-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,BLOCKED_NO_CANDIDATE; high bits shallow but low residual/cofactor tables dense; see evidence path
ex225,fp16,ex225_blocked_sparse_residual_normalizer_audit,0,,,,116676,218728,,,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp16-log-r21/ex225/diagnostics/ex225_round21_blocked_no_candidate_evidence.md,ex225|fp16_log10_sparse_residual_log_family_normalizer_audit|diagnostic_blocker|shared_special_decode_plus_lowbit_density_audit|not_run|abc_xf_official_evaluate|blocked,fp16-log-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,BLOCKED_NO_CANDIDATE; see evidence path
ex241,float_fp8,ex241_r21_nested_exp_product_noabc,1,1162,34,39508,7224,15544,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-follow-r21/ex241/verilog/ex241_r21_nested_exp_product_noabc.v,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-follow-r21/ex241/aigs/ex241_r21_nested_exp_product_noabc.aig,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-follow-r21/ex241/logs/ex241_r21_nested_exp_product_noabc.official_evaluate.log,"ex241|E4M3FN packed multiply high byte times low byte|round21 nested exponent-product table no-ABC checkpoint|shared NaN decode, sign xor, effective exponent sum, and 4x4 product key|yosys_no_abc_aigmap_official_evaluate|exact_e4m3fn_mul_high_times_low|full_output_nested_exp_product_table",fp8-wide-follow-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,official evaluate.py row; synth_log=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-follow-r21/ex241/logs/ex241_r21_nested_exp_product_noabc.yosys.log; synth_script=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-follow-r21/ex241/logs/ex241_r21_nested_exp_product_noabc.yosys.ys; official_output_aig=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-follow-r21/ex241/official_eval/ex241_r21_nested_exp_product_noabc/output/ex241.aig
ex244,float_fp8,ex244_r21_class_split_residual,1,460,37,17020,4272,10234,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-remain-r21/ex244/verilog/ex244_r21_class_split_residual.v,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-remain-r21/ex244/aigs/ex244_r21_class_split_residual.aig,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-remain-r21/ex244/logs/ex244_r21_class_split_residual.official_evaluate.log,"ex244|E4M3FN packed hypot abs(high,low)|round21 exponent-class split residual delta table|shared abs max/min decode, effective exponent class, and residual delta table|yosys_default_abc_g_AND_official_evaluate|exact_e4m3fn_hypot_abs_high_low|max_plus_class_split_delta_outputs",fp8-remain-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,official evaluate.py row; synth_log=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-remain-r21/ex244/logs/ex244_r21_class_split_residual.yosys.log; synth_script=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-remain-r21/ex244/logs/ex244_r21_class_split_residual.yosys.ys; official_output_aig=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-remain-r21/ex244/official_eval/ex244_r21_class_split_residual/output/ex244.aig; dossier=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-remain-r21/ex244/notes/high_level_dossier.md
ex245,float_fp8,ex245_r21_split_bdd_expmajor_default,1,1817,35,63595,11050,23834,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-next-r21/ex245/verilog/ex245_r21_split_bdd_expmajor_default.v,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-next-r21/ex245/aigs/ex245_r21_split_bdd_expmajor_default.aig,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-next-r21/ex245/logs/ex245_r21_split_bdd_expmajor_default.official_evaluate.log,ex245|E5M2FN packed add high byte plus low byte|round21 split same-diff BDD with exponent-major sorted-magnitude order|shared NaN/sign/sorted magnitude decode; separate same-sign and diff-sign BDD magnitude networks|yosys_default_official_evaluate|exact_e5m2fn_add_high_plus_low|split_same_diff_magnitude_outputs,fp8-wide-next-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,official evaluate.py row; synth_log=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-next-r21/ex245/logs/ex245_r21_split_bdd_expmajor_default.yosys.log; official_output_aig=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-wide-next-r21/ex245/official_eval/ex245_r21_split_bdd_expmajor_default/output/ex245.aig
ex246,float_fp8,ex246_round21_product_residual_shell_synth_preset_aig,1,392,35,13720,2805,7502,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-tight-next-r21/ex246/verilog/ex246_round21_product_residual_shell.v,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-tight-next-r21/ex246/aigs/ex246_round21_product_residual_shell_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-tight-next-r21/ex246/logs/ex246_round21_product_residual_shell_synth_preset_aig.evaluate.py.log,ex246|E5M2FN packed multiply|product residual boundary shell|shared sign xor exponent sum product boundary predicates plus residual override table|synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|boundary_shell_residual_outputs,fp8-tight-next-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,official evaluate.py row
ex247,float_fp8,ex247_blocked_output_grouped_residual_audit,0,,,,2975,8349,,,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-tight-follow-r21/ex247/diagnostics/ex247_round21_blocked_no_candidate_evidence.md,ex247|E5M2FN packed low-over-high division|output-grouped residual audit|shared finite decode plus sigpair/delta density audit|not_run|abc_xf_official_evaluate|blocked_no_candidate,fp8-tight-follow-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,BLOCKED_NO_CANDIDATE; no Verilog/AIG candidate claimed
ex249,float_fp8,ex249_r21_sqmid_round_pred,1,282,38,10716,2079,4368,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-final-r21/ex249/verilog/ex249_r21_sqmid_round_pred.v,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-final-r21/ex249/aigs/ex249_r21_sqmid_round_pred.aig,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-final-r21/ex249/logs/ex249_r21_sqmid_round_pred.official_evaluate.log,"ex249|E5M2FN packed hypot abs(high,low)|round21 square-midpoint rounding predicates|shared abs max/min decode plus midpoint square compare delta and saturation|yosys_default_abc_g_AND_official_evaluate|exact_e5m2fn_hypot_abs_high_low|sqmid_round_pred_outputs",fp8-final-r21,ex200_ex299_frontend_refgap_round21_20260613_0040,official evaluate.py row; synth_log=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-final-r21/ex249/logs/ex249_r21_sqmid_round_pred.yosys.log; synth_script=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-final-r21/ex249/logs/ex249_r21_sqmid_round_pred.yosys.ys; official_output_aig=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/fp8-final-r21/ex249/official_eval/ex249_r21_sqmid_round_pred/output/ex249.aig
