case,candidate_id,high_level_description,shared_structures,output_grouping,estimated_reuse,observed_qor,method_signature,agent_id,notes,family,shared_structure,outcome,shard_csv,domain,hypothesis,representation,prior_low_value_signatures_avoided,status,evidence_path
ex223,,"FP16 natural log: DAZ zero/denormal to -inf, negative nonzero to canonical NaN, +inf to +inf, NaN to canonical NaN, positive normals use exponent*ln2 plus mantissa correction.","special decode, exponent intervals, polynomial/threshold correction probe",diagnostic only,low,not_run,ex223|fp16_log_exponent_interval_poly_threshold_probe|diagnostic_density_audit|shared_special_decode_exponent_interval_poly_base|not_run|abc_xf_truth_metrics|blocked_dense_patch,sub-fp16-int-source-r70,"Dense exact patch evidence: mode_exceptions=30475, endpoint_linear_exceptions=29830, word_runs=9736",exponent interval plus mantissa polynomial/threshold pieces,special shell plus exponent-local correction probe,blocked_no_candidate,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp16-int-source-r70/shared_structure_report.csv,fp16,fp16 log/log10 shallow normalizer,diagnostic polynomial threshold density audit,"round68/69 low14-low11-low12 nested variants, sparse current-best shell replay, dense residual replay",blocked_no_candidate,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp16-int-source-r70/ex223/diagnostics/ex223_r70_poly_threshold_density.md
ex225,,"FP16 log10: DAZ/FTZ/canonical exceptional shell, positive normals use exponent*log10(2) plus mantissa correction with exact truth correction.","special decode, exponent intervals, polynomial/threshold correction probe",diagnostic only,low,not_run,ex225|fp16_log10_exponent_interval_poly_threshold_probe|diagnostic_density_audit|shared_special_decode_exponent_interval_poly_base|not_run|abc_xf_truth_metrics|blocked_dense_patch,sub-fp16-int-source-r70,"Dense exact patch evidence: mode_exceptions=30479, endpoint_linear_exceptions=29930, word_runs=9791",exponent interval plus mantissa polynomial/threshold pieces,special shell plus exponent-local correction probe,blocked_no_candidate,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp16-int-source-r70/shared_structure_report.csv,fp16,fp16 log/log10 shallow normalizer,diagnostic polynomial threshold density audit,"round68/69 low14-low11-low12 nested variants, sparse current-best shell replay, dense residual replay",blocked_no_candidate,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp16-int-source-r70/ex225/diagnostics/ex225_r70_poly_threshold_density.md
ex223,ex223_r70_hi4_threshold_low12_fullcase_abc_g_aig,"FP16 natural log: DAZ zero/denormal to -inf, negative nonzero to canonical NaN, +inf to +inf, NaN to canonical NaN, positive normals use exponent*ln2 plus mantissa correction.","special_const_groups=33; special_full_groups=1; special_items=1057; low_width=12; non_nested_fullcase_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26; b12:runs=37,max=4,const=26",bits15:12 threshold trees plus low12 non-nested fullcase table,medium,11171/22/245762,ex223|fp16_log_threshold_lowcase|hi4_threshold_low12_fullcase|shared_special_normal_shell_highbit_thresholds|yosys_abc_g_aig|abc_xf_official_evaluate|bits15_12_threshold_low12_fullcase,sub-fp16-int-source-r70,official evaluate.py status OK,shared monotone high-bit thresholds,"special_const_groups=33; special_full_groups=1; special_items=1057; low_width=12; non_nested_fullcase_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26; b12:runs=37,max=4,const=26",official_equivalent,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp16-int-source-r70/shared_structure_report.csv,fp16,shared monotone high-bit thresholds,compact special/normal shell plus high-bit threshold trees and non-nested low12 fullcase,"round68/69 low14-low11-low12 nested variants, sparse current-best shell replay, dense residual replay",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp16-int-source-r70/ex223/logs/ex223_r70_hi4_threshold_low12_fullcase_abc_g_aig.evaluate.py.log
ex225,ex225_r70_hi4_threshold_low12_fullcase_abc_g_aig,"FP16 log10: DAZ/FTZ/canonical exceptional shell, positive normals use exponent*log10(2) plus mantissa correction with exact truth correction.","special_const_groups=33; special_full_groups=1; special_items=1057; low_width=12; non_nested_fullcase_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26; b12:runs=38,max=4,const=26",bits15:12 threshold trees plus low12 non-nested fullcase table,medium,11572/21/243012,ex225|fp16_log10_threshold_lowcase|hi4_threshold_low12_fullcase|shared_special_normal_shell_highbit_thresholds|yosys_abc_g_aig|abc_xf_official_evaluate|bits15_12_threshold_low12_fullcase,sub-fp16-int-source-r70,official evaluate.py status OK,shared monotone high-bit thresholds,"special_const_groups=33; special_full_groups=1; special_items=1057; low_width=12; non_nested_fullcase_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26; b12:runs=38,max=4,const=26",official_equivalent,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp16-int-source-r70/shared_structure_report.csv,fp16,shared monotone high-bit thresholds,compact special/normal shell plus high-bit threshold trees and non-nested low12 fullcase,"round68/69 low14-low11-low12 nested variants, sparse current-best shell replay, dense residual replay",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp16-int-source-r70/ex225/logs/ex225_r70_hi4_threshold_low12_fullcase_abc_g_aig.evaluate.py.log
ex260,ex260_r70_radix4_booth_csa_hcla_abc_g_aig,"Signed 4x4 two's-complement product, low4 operand times high4 operand.",two radix-4 Booth digits and custom signed final add,full 8-bit product word,medium,103/16/1648,ex260|radix4_booth_signed_product|two_digit_booth_partial_products|shared_booth_recoder_custom_final_add|yosys_abc_g_aig|signed_low4_high4_multiply|product_word,sub-fp16-int-source-r70,official evaluate.py status OK,direct signed product with shared radix-4 Booth source,two radix-4 Booth digits and custom signed final add,official_equivalent,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp16-int-source-r70/shared_structure_report.csv,integer,direct signed product with shared radix-4 Booth source,radix4_booth_partial_products_with_signed_final_sum,"signed_weighted_rows, native signed multiply, Baugh-Wooley carry-select as-is",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp16-int-source-r70/ex260/logs/ex260_r70_radix4_booth_csa_hcla_abc_g_aig.evaluate.py.log
ex260,ex260_r70_signmag_abs_csa_condneg_abc_g_aig,"Signed 4x4 two's-complement product, low4 operand times high4 operand.",sign-magnitude shell with unsigned CSA row compressor,full 8-bit product word,medium,103/19/1957,ex260|signmag_unsigned_csa_product|abs_partial_rows_csa_condneg|shared_abs_decode_unsigned_rows_conditional_negate|yosys_abc_g_aig|signed_low4_high4_multiply|product_word,sub-fp16-int-source-r70,official evaluate.py status OK,direct signed product via sign-magnitude carry-save compressor,sign-magnitude shell with unsigned CSA row compressor,official_equivalent,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp16-int-source-r70/shared_structure_report.csv,integer,direct signed product via sign-magnitude carry-save compressor,absolute_value_unsigned_rows_csa_then_conditional_twos_complement,"signed_weighted_rows, native signed multiply, Baugh-Wooley carry-select as-is",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp16-int-source-r70/ex260/logs/ex260_r70_signmag_abs_csa_condneg_abc_g_aig.evaluate.py.log
ex266,ex266_r70_shared_ge_threshold_bands_abc_g_aig,Unsigned 5x5 quotient with divide-by-zero saturation to 31.,ge(k*b) threshold network reused across quotient bits,full 5-bit quotient word,medium,574/24/13776,ex266|shared_compare_subtract_threshold_bands|parallel_ge_kb_qbit_bands|shared_constant_multiple_comparators_no_onehot_qeq|yosys_abc_g_aig|unsigned_low5_high5_div_dbz_sat|quotient_word,sub-fp16-int-source-r70,official evaluate.py status OK,quotient via shared compare-subtract thresholds,ge(k*b) threshold network reused across quotient bits,official_equivalent,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp16-int-source-r70/shared_structure_report.csv,integer,quotient via shared compare-subtract thresholds,parallel_qbit_bands_from_shared_ge_kb_thresholds,"onehot_interval_quotient, const divisor case, sparse current-best wordmux replay",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp16-int-source-r70/ex266/logs/ex266_r70_shared_ge_threshold_bands_abc_g_aig.evaluate.py.log
ex266,ex266_r70_leadingone_class_thresholds_abc_g_aig,Unsigned 5x5 quotient with divide-by-zero saturation to 31.,divisor leading-one class gates only the needed quotient thresholds,full 5-bit quotient word,medium,373/22/8206,ex266|leadingone_reciprocal_class|class_limited_threshold_quotient|shared_leadingone_decode_and_threshold_bits|yosys_abc_g_aig|unsigned_low5_high5_div_dbz_sat|quotient_word,sub-fp16-int-source-r70,official evaluate.py status OK,reciprocal/leading-one quotient class,divisor leading-one class gates only the needed quotient thresholds,official_equivalent,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp16-int-source-r70/shared_structure_report.csv,integer,reciprocal/leading-one quotient class,leading_one_divisor_class_with_local_threshold_bits,"onehot_interval_quotient, const divisor case, sparse current-best wordmux replay",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp16-int-source-r70/ex266/logs/ex266_r70_leadingone_class_thresholds_abc_g_aig.evaluate.py.log
ex240,ex240_r70_branch_record_planes,E4M3FN packed add,branch record one-hot special/same/diff/pass-through selectors feeding full-word magnitude plane,one_hot_branch_planes,repeat_only_with_new_structure,official_ok_adp_180842,ex240|E4M3FN packed add|one-hot branch record with shared selected magnitude/sign output planes|branch record one-hot special/same/diff/pass-through selectors feeding full-word magnitude plane|repo_yosys_frontend_default|official_evaluate|one_hot_branch_planes,sub-fp8-mid-source-r70,"avoids r68/r69 direct formula, bit predicate, low-bit overlay, and mid4 grouped residual signatures",one-hot branch record with shared selected magnitude/sign output planes,branch record one-hot special/same/diff/pass-through selectors feeding full-word magnitude plane,official_ok_adp_180842,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-mid-source-r70/shared_structure_report.csv,float_fp8,E4M3FN packed add,one-hot branch record with shared selected magnitude/sign output planes,r68 direct formula; r68 bit predicate; r68 low-bit overlay; r69 current copy; r69 low/mid grouped residual,official_ok_adp_180842,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex240/logs/ex240_r70_branch_record_planes.evaluate.py.log
ex240,ex240_r70_gap_major_nested_planes,E4M3FN packed add,shared sorted FP8 decode with gap bucket functions and full-word output grouping,gap_major_full_word,repeat_only_with_new_structure,official_ok_adp_104328,ex240|E4M3FN packed add|gap-major nested same/diff cancellation tables|shared sorted FP8 decode with gap bucket functions and full-word output grouping|repo_yosys_frontend_default|official_evaluate|gap_major_full_word,sub-fp8-mid-source-r70,"avoids r68/r69 direct formula, bit predicate, low-bit overlay, and mid4 grouped residual signatures",gap-major nested same/diff cancellation tables,shared sorted FP8 decode with gap bucket functions and full-word output grouping,official_ok_adp_104328,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-mid-source-r70/shared_structure_report.csv,float_fp8,E4M3FN packed add,gap-major nested same/diff cancellation tables,r68 direct formula; r68 bit predicate; r68 low-bit overlay; r69 current copy; r69 low/mid grouped residual,official_ok_adp_104328,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex240/logs/ex240_r70_gap_major_nested_planes.evaluate.py.log
