case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex285,unknown,local-ex285-gia-r46,ex285_r46_resyn2rs_area_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow resyn2rs_area,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_resyn2rs_area|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|resyn2rs_area|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_resyn2rs_area_from_frontend_best.aig,1,not_run,649,17,11033,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_resyn2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_resyn2rs_area_from_frontend_best.abc.log; gen_sec=0.182; eval_sec=0.252; flow=strash; balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance
ex285,unknown,local-ex285-gia-r46,ex285_r46_compress2rs_area_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow compress2rs_area,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_compress2rs_area|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|compress2rs_area|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_compress2rs_area_from_frontend_best.aig,1,not_run,647,18,11646,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_compress2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_compress2rs_area_from_frontend_best.abc.log; gen_sec=0.184; eval_sec=0.215; flow=strash; balance -l; resub -K 6 -l; rewrite -l; resub -K 6 -N 2 -l; refactor -l; resub -K 8 -l; balance -l; resub -K 8 -N 2 -l; rewrite -l; resub -K 10 -l; rewrite -z -l; resub -K 10 -N 2 -l; balance -l; resub -K 12 -l; refactor -z -l; resub -K 12 -N 2 -l; rewrite -z -l; balance -l
ex285,unknown,local-ex285-gia-r46,ex285_r46_dchoice_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow dchoice_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_dchoice_dc2|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|dchoice_dc2|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_dchoice_dc2_from_frontend_best.aig,1,not_run,649,17,11033,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_dchoice_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_dchoice_dc2_from_frontend_best.abc.log; gen_sec=0.095; eval_sec=0.212; flow=strash; dchoice; dc2; balance
ex285,unknown,local-ex285-gia-r46,ex285_r46_compress_l_no_dc_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow compress_l_no_dc,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_compress_l_no_dc|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|compress_l_no_dc|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_compress_l_no_dc_from_frontend_best.aig,1,not_run,649,18,11682,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_compress_l_no_dc_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_compress_l_no_dc_from_frontend_best.abc.log; gen_sec=0.089; eval_sec=0.230; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance -l
ex285,unknown,local-ex285-gia-r46,ex285_r46_resub_deep_rf_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow resub_deep_rf,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_resub_deep_rf|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|resub_deep_rf|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_resub_deep_rf_from_frontend_best.aig,1,not_run,649,17,11033,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_resub_deep_rf_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_resub_deep_rf_from_frontend_best.abc.log; gen_sec=0.111; eval_sec=0.213; flow=strash; resub -K 8 -N 2; resub -K 10 -N 2; rewrite -z; refactor -z; balance
ex285,unknown,local-ex285-gia-r46,ex285_r46_dc2_scorr_resyn_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow dc2_scorr_resyn,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_dc2_scorr_resyn|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|dc2_scorr_resyn|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_dc2_scorr_resyn_from_frontend_best.aig,1,not_run,649,17,11033,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_dc2_scorr_resyn_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_dc2_scorr_resyn_from_frontend_best.abc.log; gen_sec=0.117; eval_sec=0.223; flow=strash; dc2; scorr; dc2; balance; rewrite -z; balance
ex285,unknown,local-ex285-gia-r46,ex285_r46_dc2_lcorr_resyn_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow dc2_lcorr_resyn,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_dc2_lcorr_resyn|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|dc2_lcorr_resyn|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_dc2_lcorr_resyn_from_frontend_best.aig,1,not_run,649,17,11033,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_dc2_lcorr_resyn_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_dc2_lcorr_resyn_from_frontend_best.abc.log; gen_sec=0.123; eval_sec=0.230; flow=strash; dc2; lcorr; dc2; balance; rewrite -z; balance
ex285,unknown,local-ex285-gia-r46,ex285_r46_rw_resub_loop5_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow rw_resub_loop5,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_rw_resub_loop5|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|rw_resub_loop5|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_rw_resub_loop5_from_frontend_best.aig,1,not_run,649,17,11033,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_rw_resub_loop5_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_rw_resub_loop5_from_frontend_best.abc.log; gen_sec=0.114; eval_sec=0.229; flow=strash; rewrite; rewrite -z; resub -K 6 -N 2; rewrite -z; resub -K 8 -N 2; refactor -z; rewrite -z; balance
ex285,unknown,local-ex285-gia-r46,ex285_r46_area_then_delay_recover_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow area_then_delay_recover,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_area_then_delay_recover|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|area_then_delay_recover|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_area_then_delay_recover_from_frontend_best.aig,1,not_run,649,17,11033,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_area_then_delay_recover_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_area_then_delay_recover_from_frontend_best.abc.log; gen_sec=0.106; eval_sec=0.227; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance; rewrite; rewrite -z; balance
ex285,unknown,local-ex285-gia-r46,ex285_r46_gia_dc2_put_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow gia_dc2_put,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_gia_dc2_put|preserve_frontend_source_shared_logic|parent_ex285_r45_resyn2rs_area_from_frontend_best|gia_dc2_put|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/aigs/ex285_r46_gia_dc2_put_from_frontend_best.aig,1,not_run,649,17,11033,student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_gia_dc2_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_gia_iter_round46_20260613_0849/local-ex285-gia-r46/ex285/logs/ex285_r46_gia_dc2_put_from_frontend_best.abc.log; gen_sec=0.090; eval_sec=0.232; flow=strash; &get; &dc2; &put; balance
