case,domain,agent_id,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_formula_norm_default_raw,1,630,48,30240,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/verilog/ex240_r61_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/aigs/ex240_ex240_r61_formula_norm_default_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_ex240_r61_formula_norm_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_r61_formula_norm_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_ex240_r61_formula_norm_default_raw.abc.log; synth_sec=0.584; abc_sec=0.000; eval_sec=0.857
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_formula_norm_extra_share_raw,1,611,46,28106,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/verilog/ex240_r61_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/aigs/ex240_ex240_r61_formula_norm_extra_share_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_ex240_r61_formula_norm_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_r61_formula_norm_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_ex240_r61_formula_norm_extra_share_raw.abc.log; synth_sec=0.581; abc_sec=0.000; eval_sec=0.876
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_formula_norm_abc_g_aig_raw,1,612,48,29376,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/verilog/ex240_r61_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/aigs/ex240_ex240_r61_formula_norm_abc_g_aig_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_ex240_r61_formula_norm_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_r61_formula_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_ex240_r61_formula_norm_abc_g_aig_raw.abc.log; synth_sec=0.585; abc_sec=0.000; eval_sec=0.860
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_formula_norm_synth_preset_raw,1,616,49,30184,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/verilog/ex240_r61_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/aigs/ex240_ex240_r61_formula_norm_synth_preset_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_ex240_r61_formula_norm_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_r61_formula_norm_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_formula_norm/logs/ex240_ex240_r61_formula_norm_synth_preset_raw.abc.log; synth_sec=0.757; abc_sec=0.000; eval_sec=0.901
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_diff_gapcase_split_norm_default_raw,1,684,42,28728,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/verilog/ex240_r61_diff_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/aigs/ex240_ex240_r61_diff_gapcase_split_norm_default_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_ex240_r61_diff_gapcase_split_norm_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_r61_diff_gapcase_split_norm_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_ex240_r61_diff_gapcase_split_norm_default_raw.abc.log; synth_sec=0.550; abc_sec=0.000; eval_sec=0.892
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_diff_gapcase_split_norm_extra_share_raw,1,676,43,29068,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/verilog/ex240_r61_diff_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/aigs/ex240_ex240_r61_diff_gapcase_split_norm_extra_share_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_ex240_r61_diff_gapcase_split_norm_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_r61_diff_gapcase_split_norm_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_ex240_r61_diff_gapcase_split_norm_extra_share_raw.abc.log; synth_sec=0.528; abc_sec=0.000; eval_sec=0.882
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_diff_gapcase_split_norm_abc_g_aig_raw,1,673,42,28266,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/verilog/ex240_r61_diff_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/aigs/ex240_ex240_r61_diff_gapcase_split_norm_abc_g_aig_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_ex240_r61_diff_gapcase_split_norm_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_r61_diff_gapcase_split_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_ex240_r61_diff_gapcase_split_norm_abc_g_aig_raw.abc.log; synth_sec=0.553; abc_sec=0.000; eval_sec=0.898
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_diff_gapcase_split_norm_synth_preset_raw,1,669,42,28098,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/verilog/ex240_r61_diff_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/aigs/ex240_ex240_r61_diff_gapcase_split_norm_synth_preset_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_ex240_r61_diff_gapcase_split_norm_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_r61_diff_gapcase_split_norm_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_split_norm/logs/ex240_ex240_r61_diff_gapcase_split_norm_synth_preset_raw.abc.log; synth_sec=0.711; abc_sec=0.000; eval_sec=0.882
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_diff_gapcase_formula_norm_default_raw,1,680,42,28560,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/verilog/ex240_r61_diff_gapcase_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/aigs/ex240_ex240_r61_diff_gapcase_formula_norm_default_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_ex240_r61_diff_gapcase_formula_norm_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_r61_diff_gapcase_formula_norm_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_ex240_r61_diff_gapcase_formula_norm_default_raw.abc.log; synth_sec=0.621; abc_sec=0.000; eval_sec=0.839
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_diff_gapcase_formula_norm_extra_share_raw,1,675,40,27000,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/verilog/ex240_r61_diff_gapcase_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/aigs/ex240_ex240_r61_diff_gapcase_formula_norm_extra_share_raw.aig,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_ex240_r61_diff_gapcase_formula_norm_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_r61_diff_gapcase_formula_norm_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_ex240_r61_diff_gapcase_formula_norm_extra_share_raw.abc.log; synth_sec=0.593; abc_sec=0.000; eval_sec=0.875
