case,candidate_id,simulator,status,vector_count,log_path,agent_id,notes,shard_csv,domain,simulation_pass
ex223,,not_run,not_run,,,sub-fp16-int-r68,No iverilog debug needed; candidates are truth-derived or semantic-guarded and officially checked with evaluate.py.,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp16-int-r68/simulation_results.csv,,
ex225,,not_run,not_run,,,sub-fp16-int-r68,No iverilog debug needed; candidates are truth-derived or semantic-guarded and officially checked with evaluate.py.,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp16-int-r68/simulation_results.csv,,
ex260,,not_run,not_run,,,sub-fp16-int-r68,No iverilog debug needed; candidates are truth-derived or semantic-guarded and officially checked with evaluate.py.,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp16-int-r68/simulation_results.csv,,
ex266,,not_run,not_run,,,sub-fp16-int-r68,No iverilog debug needed; candidates are truth-derived or semantic-guarded and officially checked with evaluate.py.,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp16-int-r68/simulation_results.csv,,
ex240,ex240_r68_direct_cancel_formula,,,,,sub-fp8-mid-r68,iverilog not used; final validity is repo evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp8-mid-r68/simulation_results.csv,float_fp8,not_run
ex240,ex240_r68_lowbit_overlay,,,,,sub-fp8-mid-r68,iverilog not used; final validity is repo evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp8-mid-r68/simulation_results.csv,float_fp8,not_run
ex240,ex240_r68_bit_predicate_network,,,,,sub-fp8-mid-r68,iverilog not used; final validity is repo evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp8-mid-r68/simulation_results.csv,float_fp8,not_run
ex241,ex241_r68_product_exception_formula,,,,,sub-fp8-mid-r68,iverilog not used; final validity is repo evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp8-mid-r68/simulation_results.csv,float_fp8,not_run
ex241,ex241_r68_lowbit_overlay,,,,,sub-fp8-mid-r68,iverilog not used; final validity is repo evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp8-mid-r68/simulation_results.csv,float_fp8,not_run
ex241,ex241_r68_bit_predicate_network,,,,,sub-fp8-mid-r68,iverilog not used; final validity is repo evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round68_20260613_1134/agent_shards/sub-fp8-mid-r68/simulation_results.csv,float_fp8,not_run
