case,domain,hypothesis,method_signature,status,reason,artifact_path,log_path,agent_id,run_id,notes
ex240,float_fp8,deferred non-replay source selection,ex240|deferred|no_safe_materially_different_source|n/a|not_run|E4M3FN packed add high+low|n/a,,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex240/notes/high_level_dossier.md,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,Recorded rather than repeating blocked round9 or do_not_repeat_as_is methods.
ex241,float_fp8,deferred non-replay source selection,ex241|deferred|no_safe_materially_different_source|n/a|not_run|E4M3FN packed multiply|n/a,,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex241/notes/high_level_dossier.md,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,Recorded rather than repeating blocked round9 or do_not_repeat_as_is methods.
ex242,float_fp8,deferred non-replay source selection,ex242|deferred|no_safe_materially_different_source|n/a|not_run|E4M3FN packed low-over-high division|n/a,,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex242/notes/high_level_dossier.md,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,Recorded rather than repeating blocked round9 or do_not_repeat_as_is methods.
ex244,float_fp8,E4M3FN packed hypot max-plus-delta can reduce delay by output grouping tiny increments,"ex244|E4M3FN packed hypot max-plus-delta can reduce delay by output grouping tiny increments|max-eff/gap/sig shared BDD delta with explicit constant-increment output bits|shared max/min exponent/significand decode, max-eff delta BDD roots, manual saturation|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_hypot_abs_high_low|tiny_delta_increment_outputs",,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex244/verilog/ex244_round10_delta_maxeff_bdd_smallinc.v,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,candidate_id=ex244_round10_delta_maxeff_bdd_smallinc_abc_g_aig; flow=abc_g_aig
ex244,float_fp8,E4M3FN packed hypot max-plus-delta can reduce delay by output grouping tiny increments,"ex244|E4M3FN packed hypot max-plus-delta can reduce delay by output grouping tiny increments|max-eff/gap/sig shared BDD delta with explicit constant-increment output bits|shared max/min exponent/significand decode, max-eff delta BDD roots, manual saturation|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_hypot_abs_high_low|tiny_delta_increment_outputs",,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex244/verilog/ex244_round10_delta_maxeff_bdd_smallinc.v,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,candidate_id=ex244_round10_delta_maxeff_bdd_smallinc_synth_preset_aig; flow=synth_preset_aig
ex244,float_fp8,E4M3FN packed hypot threshold pack may trade BDD nodes for shallower grouped output,ex244|E4M3FN packed hypot threshold pack may trade BDD nodes for shallower grouped output|max-eff threshold pack plus explicit constant-increment output bits|shared max/min decode and packed min-sig thresholds per max-eff/gap/max-sig|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_hypot_abs_high_low|threshold_count_increment_outputs,,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex244/verilog/ex244_round10_threshold_pack_smallinc.v,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,candidate_id=ex244_round10_threshold_pack_smallinc_synth_preset_aig; flow=synth_preset_aig
ex245,float_fp8,deferred non-replay source selection,ex245|deferred|no_safe_materially_different_source|n/a|not_run|E5M2FN packed add high+low|n/a,,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex245/notes/high_level_dossier.md,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,Recorded rather than repeating blocked round9 or do_not_repeat_as_is methods.
ex246,float_fp8,deferred non-replay source selection,ex246|deferred|no_safe_materially_different_source|n/a|not_run|E5M2FN packed multiply|n/a,,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex246/notes/high_level_dossier.md,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,Recorded rather than repeating blocked round9 or do_not_repeat_as_is methods.
ex247,float_fp8,deferred non-replay source selection,ex247|deferred|no_safe_materially_different_source|n/a|not_run|E5M2FN packed low-over-high division|n/a,,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex247/notes/high_level_dossier.md,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,Recorded rather than repeating blocked round9 or do_not_repeat_as_is methods.
ex248,float_fp8,deferred non-replay source selection,ex248|deferred|no_safe_materially_different_source|n/a|not_run|E5M2FN packed fmod low%high|n/a,,,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/fp8-r10/ex248/notes/high_level_dossier.md,,fp8-r10,ex200_ex299_frontend_refgap_round10_20260612_1911,Recorded rather than repeating blocked round9 or do_not_repeat_as_is methods.
