case,domain,hypothesis,method_signature,status,reason,artifact_path,log_path,agent_id,run_id,notes
ex218,bf16,bf16_reciprocal_cube_sign_exp_range_patch,ex218|bf16_reciprocal_cube_sign_exp_range_patch|diagnostic_blocker|odd_sign_shell_plus_exp_mant_hi_patch_and_bitplane_density|not_run|DAZ_reciprocal_cube_BF16_RNE_FTZ|blocker,BLOCKED_NO_CANDIDATE,"odd sign shell is exact for 32512 negative normals, but positive-normal region has 10849 distinct words; best exp+mant_hi6 dominant-mode patch still needs 5424 exceptions over 32512 samples, so exact RTL collapses back to value-case/mantissa-table structure",student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/fpbf-alt-r18/ex218/diagnostics/ex218_round18_blocker_evidence.md,,fpbf-alt-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,second priority completed as distinct diagnostic blocker
ex223,fp16,fp16_log_non_nested_bitplane_range_patch,ex223|fp16_log_non_nested_bitplane_range_patch|diagnostic_blocker|sign_exp_shell_plus_dominant_range_patch_and_highbit_planes|not_run|DAZ_log_FP16_RNE_FTZ|blocker,BLOCKED_NO_CANDIDATE,"sign/exponent shell is exact for specials but positive-normal region has 9716 distinct output words; best tested exp+mant_hi8 dominant-mode patch still needs 8532 exceptions over 30720 samples, so an exact patch would replay prohibited dense residual/nested-low forms",student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/fpbf-alt-r18/ex223/diagnostics/ex223_round18_blocker_evidence.md,,fpbf-alt-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,first priority completed as diagnostic blocker; moved to ex218 per checkpoint
ex246,float_fp8,E5M2FN packed multiply high byte times low byte,ex246|E5M2FN packed multiply|round18 checkpoint blocker after prior product-class families|shared exponent-sum significand-product rounding-sticky and saturation predicates planned|not_run|exact_e5m2fn_mul_high_times_low|no_new_source_at_checkpoint,,,,,fp8-source-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,evidence_path=student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/fp8-source-r18/ex246/notes/round18_checkpoint_blocked_no_candidate.md
ex247,float_fp8,E5M2FN packed low-over-high division,ex247|E5M2FN packed low-over-high division|round18 checkpoint blocker after moving from ex246|shared exponent-delta quotient-class rounding-sticky divide-by-zero saturation and low-boundary predicates planned|not_run|exact_e5m2fn_div_low_over_high|no_new_source_at_checkpoint,,,,,fp8-source-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,evidence_path=student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/fp8-source-r18/ex247/notes/round18_checkpoint_blocked_no_candidate.md
ex260,integer,signed multiply correction sharing with shallow adder,ex260|signed_correction_factored_shallow|unsigned_3x3_core_plus_twos_complement_correction|shared_sign_correction_rows_and_one_shallow_sum|yosys_abc_g_and|signed_low4_high4_multiply|product_word,RUNNING_DIAGNOSTIC,second-priority case started after nonwinning ex266 candidate; synthesis completed and official evaluate.py is pending,student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/integer-near-r18/ex260/verilog/ex260_smul_factored_correction_shallow.v,,integer-near-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,This is not a Baugh-Wooley Wallace RHCLA or Dadda/csel replay; update row after official evaluation.
ex260,integer,signed multiply correction sharing with shallow adder,ex260|signed_correction_factored_shallow|unsigned_3x3_core_plus_twos_complement_correction|shared_sign_correction_rows_and_one_shallow_sum|yosys_abc_g_and|signed_low4_high4_multiply|product_word,equivalent_but_bad_qor,official evaluate.py ADP 1734 did not beat current frontend ADP 1144,student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/integer-near-r18/ex260/verilog/ex260_smul_factored_correction_shallow.v,student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/integer-near-r18/ex260/logs/ex260_smul_factored_correction_shallow.evaluate.log,integer-near-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,Not a Baugh-Wooley Wallace RHCLA or Dadda/csel replay; correction factoring is exact but still too deep/large.
ex266,integer,quotient digit recurrence with shared trial-subtract borrow prefix,ex266|udiv_quotient_digit_recurrence|trial_subtract_borrow_prefix|shared_shifted_divisor_trial_subtract_remainder_chain|yosys_abc_g_and|unsigned_low5_high5_divide_dbz_sat|quotient_word,equivalent_but_bad_qor,official evaluate.py ADP 2976 did not beat current frontend ADP 1480,student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/integer-near-r18/ex266/verilog/ex266_udiv_trialborrow_prefix.v,student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/integer-near-r18/ex266/logs/ex266_udiv_trialborrow_prefix.evaluate.log,integer-near-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,Materially different from round16 wordmux threshold replay but borrow/subtract chain delay is too high; do not repeat unchanged.
ex286,unknown,hamming_weight_preserving_lossy_routing_normalizer,ex286|hamming_weight_preserving_lossy_routing_normalizer|round18_benes_fredkin_layer_flow_screen|shared_compare_swap_predicates_and_token_layers|no_synth|blocked_before_verilog|full_word,,,,,unknown-flow-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,Small swap network evidence remains far from exact and exact selectors are table scale
ex287,unknown,hamming_weight_preserving_lossy_routing_normalizer,ex287|hamming_weight_preserving_lossy_routing_normalizer|round18_partial_descriptor_exact_correction_screen|layer_local_token_descriptor_plus_compact_correction|no_synth|blocked_before_verilog|full_word,,,,,unknown-flow-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,Exact correction collapses to known key-table or MDD scale; no non-repeated compact Verilog source was available
ex295,unknown,cyclic 2-bit-symbol transition/state recurrence,ex295|cyclic_2bit_symbol_transition_recurrence|low_depth_symbol_plane_and_transition_predicate_smoke|shared_next_state_predicates|no_synth|abc_xf_truth_diagnostic|cell_outputs,BLOCKED_NO_CANDIDATE,"Full-truth diagnostic found local radius-2 conflicts; zero-conflict predicate rows require 4096 shared contexts, equal to the full truth-row count, so no compact recurrence candidate was emitted",student/work/ex200_ex299_frontend_refgap_round18_20260612_2321/unknown-state-r18/ex295/notes/ex295_r18_recurrence_blocker.md,,unknown-state-r18,ex200_ex299_frontend_refgap_round18_20260612_2321,current frontend ADP 123855; reference ADP 68064; second priority case after ex299 blocker
