case,candidate_id,high_level_description,shared_structures,output_grouping,estimated_reuse,observed_qor,method_signature,agent_id,notes,shared_structure,shared_terms,independent_adp,shared_adp,delta_adp,area_delta,delay_delta,shard_csv,family,outcome,domain,hypothesis,representation,prior_low_value_signatures_avoided,status,evidence_path
ex223,ex223_r71_small_special_currentbase_abc_g_aig,,,,,,ex223|fp16_log_small_special_currentbase|compact_special_shell_no_lower_patch|shared_special_predicates_over_current_source|yosys_abc_g_aig|abc_xf_official_evaluate|local_special_only,sub-fp16-int-local-r71,current_source_plus_small_special_shell_no_lower_patch; special_const_groups=33; special_mant0_groups=1; official_runtime_sec=2.186,shared sign/exp/mant special predicates over current source,current_source_plus_small_special_shell_no_lower_patch,,204383,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/shared_structure_report.csv,,,,,,,,
ex223,ex223_r71_signbit_formula_currentbase_abc_g_aig,,,,,,ex223|fp16_log_signbit_currentbase|exact_sign_formula_no_lower_patch|shared_sign_exp_predicate_over_current_source|yosys_abc_g_aig|abc_xf_official_evaluate|local_sign_only,sub-fp16-int-local-r71,current_source_plus_exact_sign_bit_formula; exact log-family sign-bit formula over current source; official_runtime_sec=2.387,single shared sign/exp predicate over current source,current_source_plus_exact_sign_bit_formula,,215240,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/shared_structure_report.csv,,,,,,,,
ex225,ex225_r71_small_special_currentbase_abc_g_aig,,,,,,ex225|fp16_log10_small_special_currentbase|compact_special_shell_no_lower_patch|shared_special_predicates_over_current_source|yosys_abc_g_aig|abc_xf_official_evaluate|local_special_only,sub-fp16-int-local-r71,current_source_plus_small_special_shell_no_lower_patch; special_const_groups=33; special_mant0_groups=1; official_runtime_sec=1.730,shared sign/exp/mant special predicates over current source,current_source_plus_small_special_shell_no_lower_patch,,219317,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/shared_structure_report.csv,,,,,,,,
ex225,ex225_r71_signbit_formula_currentbase_abc_g_aig,,,,,,ex225|fp16_log10_signbit_currentbase|exact_sign_formula_no_lower_patch|shared_sign_exp_predicate_over_current_source|yosys_abc_g_aig|abc_xf_official_evaluate|local_sign_only,sub-fp16-int-local-r71,current_source_plus_exact_sign_bit_formula; exact log-family sign-bit formula over current source; official_runtime_sec=1.822,single shared sign/exp predicate over current source,current_source_plus_exact_sign_bit_formula,,218576,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/shared_structure_report.csv,,,,,,,,
ex260,ex260_r71_offset_unsigned_csa_abc_g_aig,,,,,,ex260|signed_product_offset_csa|unsigned_core_plus_muxed_offset_terms|shared_unsigned_core_and_correction_terms|yosys_abc_g_aig|signed_low4_high4_multiply|product_word,sub-fp16-int-local-r71,unsigned_core_plus_muxed_twos_complement_offset_terms; unsigned core plus two modulo-8-bit subtract correction terms; official_runtime_sec=0.147,shared unsigned product and correction terms,unsigned_core_plus_muxed_twos_complement_offset_terms,,3780,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/shared_structure_report.csv,,,,,,,,
ex260,ex260_r71_current_high_bdd_b7_b6_abc_g_aig,,,,,,ex260|signed_product_selected_high_cones_currentbase|exact_b7_b6_bdd_cones|shared_current_source_plus_local_highbit_bdd|yosys_abc_g_aig|signed_low4_high4_multiply|local_high_bits,sub-fp16-int-local-r71,current_source_plus_exact_highbit_bdd_cones; bit7:bdd_nodes=9; bit6:bdd_nodes=15; official_runtime_sec=0.141,current compressor source with local high-bit BDD replacements,current_source_plus_exact_highbit_bdd_cones,,1232,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/shared_structure_report.csv,,,,,,,,
ex266,ex266_r71_top_compare_currentbase_abc_g_aig,,,,,,ex266|bounded_top_quotient_compare_sharing|top_q4_q3_ge_8_16_24b_currentbase|shared_top_compare_terms_not_full_threshold|yosys_abc_g_aig|unsigned_low5_high5_div_dbz_sat|local_top_bits,sub-fp16-int-local-r71,current_wordmux_plus_top_qbit_shared_ge_8_16_24_b; top q4/q3 only from shared ge8/ge16/ge24 compare terms; official_runtime_sec=0.143,shared top quotient constant-multiple comparators,current_wordmux_plus_top_qbit_shared_ge_8_16_24_b,,1727,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/shared_structure_report.csv,,,,,,,,
ex266,ex266_r71_remainder_lowbits_currentbase_synth_preset_d10,,,,,,ex266|bounded_low_quotient_remainder_sharing|current_highq_remainder_q1_q0|shared_current_highq_and_bounded_subtract_terms|yosys_synth_preset_d10|unsigned_low5_high5_div_dbz_sat|local_low_bits,sub-fp16-int-local-r71,current_high_quotient_plus_shared_low_remainder_subtract; low q1/q0 from current high quotient and bounded remainder compare/subtract; official_runtime_sec=0.144,reuse current q[4:2] and one bounded remainder/subtract chain for q1/q0,current_high_quotient_plus_shared_low_remainder_subtract,,2350,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/shared_structure_report.csv,,,,,,,,
ex240,ex240_r71_inline_output_caseattrs,,,,,,ex240|E4M3FN packed add|inline_output_caseattrs|shared_sorted_field_decode_grs_diffnorm|repo_yosys_frontend_synth_preset|official_evaluate|full_word,sub-fp8-mid-local-r71,official_evaluate_ok; evaluate_log=student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex240/logs/ex240_r71_inline_output_caseattrs.evaluate.py.log,"shared sorted field decode, same-sign GRS path, compact diff normalizer",inline sign/magnitude select plus case attributes over current r64 source,21046,26230,5184,610,43,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/shared_structure_report.csv,,,,,,,,
ex240,ex240_r71_diffnorm_key_gate,,,,,,ex240|E4M3FN packed add|diffnorm_key_gate|shared_sorted_field_decode_active_diffnorm|repo_yosys_frontend_synth_preset|official_evaluate|full_word,sub-fp8-mid-local-r71,official_evaluate_ok; evaluate_log=student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex240/logs/ex240_r71_diffnorm_key_gate.evaluate.py.log,"shared sorted field decode and GRS, bounded diff normalization cone",gate compact diff-normalizer inputs outside selected active diff cone,21046,31115,10069,635,49,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/shared_structure_report.csv,,,,,,,,
