case,hypothesis,representation,sharing_strategy,synth_flow,method_signature,status,reason,artifact_path,agent_id,failure_stage,evidence_path,notes,shard_csv,candidate_id,variant,verilog_path,aig_path,stage,failure_reason,reuse_policy,domain,shared_structure,log_path
ex223,fp16_log_shared_special_case_predicates,current_source_plus_small_special_shell_no_lower_patch,,,ex223|fp16_log_small_special_currentbase|compact_special_shell_no_lower_patch|shared_special_predicates_over_current_source|yosys_abc_g_aig|abc_xf_official_evaluate|local_special_only,,official equivalent but did not beat prompt current ADP,,sub-fp16-int-local-r71,official_evaluate_qor,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex223/logs/ex223_r71_small_special_currentbase_abc_g_aig.evaluate.py.log,current_source_plus_small_special_shell_no_lower_patch; special_const_groups=33; special_mant0_groups=1; official_runtime_sec=2.186,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/failed_hypotheses.csv,,,,,,,,,,
ex223,fp16_log_selected_sign_predicate,current_source_plus_exact_sign_bit_formula,,,ex223|fp16_log_signbit_currentbase|exact_sign_formula_no_lower_patch|shared_sign_exp_predicate_over_current_source|yosys_abc_g_aig|abc_xf_official_evaluate|local_sign_only,,official equivalent but did not beat prompt current ADP,,sub-fp16-int-local-r71,official_evaluate_qor,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex223/logs/ex223_r71_signbit_formula_currentbase_abc_g_aig.evaluate.py.log,current_source_plus_exact_sign_bit_formula; exact log-family sign-bit formula over current source; official_runtime_sec=2.387,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/failed_hypotheses.csv,,,,,,,,,,
ex225,fp16_log10_shared_special_case_predicates,current_source_plus_small_special_shell_no_lower_patch,,,ex225|fp16_log10_small_special_currentbase|compact_special_shell_no_lower_patch|shared_special_predicates_over_current_source|yosys_abc_g_aig|abc_xf_official_evaluate|local_special_only,,official equivalent but did not beat prompt current ADP,,sub-fp16-int-local-r71,official_evaluate_qor,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex225/logs/ex225_r71_small_special_currentbase_abc_g_aig.evaluate.py.log,current_source_plus_small_special_shell_no_lower_patch; special_const_groups=33; special_mant0_groups=1; official_runtime_sec=1.730,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/failed_hypotheses.csv,,,,,,,,,,
ex225,fp16_log10_selected_sign_predicate,current_source_plus_exact_sign_bit_formula,,,ex225|fp16_log10_signbit_currentbase|exact_sign_formula_no_lower_patch|shared_sign_exp_predicate_over_current_source|yosys_abc_g_aig|abc_xf_official_evaluate|local_sign_only,,official equivalent but did not beat prompt current ADP,,sub-fp16-int-local-r71,official_evaluate_qor,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex225/logs/ex225_r71_signbit_formula_currentbase_abc_g_aig.evaluate.py.log,current_source_plus_exact_sign_bit_formula; exact log-family sign-bit formula over current source; official_runtime_sec=1.822,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/failed_hypotheses.csv,,,,,,,,,,
ex260,signed_product_offset_csa,unsigned_core_plus_muxed_twos_complement_offset_terms,,,ex260|signed_product_offset_csa|unsigned_core_plus_muxed_offset_terms|shared_unsigned_core_and_correction_terms|yosys_abc_g_aig|signed_low4_high4_multiply|product_word,,official equivalent but did not beat prompt current ADP,,sub-fp16-int-local-r71,official_evaluate_qor,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex260/logs/ex260_r71_offset_unsigned_csa_abc_g_aig.evaluate.py.log,unsigned_core_plus_muxed_twos_complement_offset_terms; unsigned core plus two modulo-8-bit subtract correction terms; official_runtime_sec=0.147,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/failed_hypotheses.csv,,,,,,,,,,
ex260,signed_product_selected_high_cones,current_source_plus_exact_highbit_bdd_cones,,,ex260|signed_product_selected_high_cones_currentbase|exact_b7_b6_bdd_cones|shared_current_source_plus_local_highbit_bdd|yosys_abc_g_aig|signed_low4_high4_multiply|local_high_bits,,official equivalent but did not beat prompt current ADP,,sub-fp16-int-local-r71,official_evaluate_qor,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex260/logs/ex260_r71_current_high_bdd_b7_b6_abc_g_aig.evaluate.py.log,current_source_plus_exact_highbit_bdd_cones; bit7:bdd_nodes=9; bit6:bdd_nodes=15; official_runtime_sec=0.141,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/failed_hypotheses.csv,,,,,,,,,,
ex266,bounded_top_quotient_compare_sharing,current_wordmux_plus_top_qbit_shared_ge_8_16_24_b,,,ex266|bounded_top_quotient_compare_sharing|top_q4_q3_ge_8_16_24b_currentbase|shared_top_compare_terms_not_full_threshold|yosys_abc_g_aig|unsigned_low5_high5_div_dbz_sat|local_top_bits,,official equivalent but did not beat prompt current ADP,,sub-fp16-int-local-r71,official_evaluate_qor,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex266/logs/ex266_r71_top_compare_currentbase_abc_g_aig.evaluate.py.log,current_wordmux_plus_top_qbit_shared_ge_8_16_24_b; top q4/q3 only from shared ge8/ge16/ge24 compare terms; official_runtime_sec=0.143,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/failed_hypotheses.csv,,,,,,,,,,
ex266,bounded_low_quotient_remainder_sharing,current_high_quotient_plus_shared_low_remainder_subtract,,,ex266|bounded_low_quotient_remainder_sharing|current_highq_remainder_q1_q0|shared_current_highq_and_bounded_subtract_terms|yosys_synth_preset_d10|unsigned_low5_high5_div_dbz_sat|local_low_bits,,official equivalent but did not beat prompt current ADP,,sub-fp16-int-local-r71,official_evaluate_qor,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex266/logs/ex266_r71_remainder_lowbits_currentbase_synth_preset_d10.evaluate.py.log,current_high_quotient_plus_shared_low_remainder_subtract; low q1/q0 from current high quotient and bounded remainder compare/subtract; official_runtime_sec=0.144,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/failed_hypotheses.csv,,,,,,,,,,
ex240,E4M3FN packed add source-local output/decode factoring,inline sign/magnitude select plus case attributes over current r64 source,,,ex240|E4M3FN packed add|inline_output_caseattrs|shared_sorted_field_decode_grs_diffnorm|repo_yosys_frontend_synth_preset|official_evaluate|full_word,,official_equivalent_adp_26230_not_below_current_21046,,sub-fp8-mid-local-r71,official_qor_blocked,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex240/logs/ex240_r71_inline_output_caseattrs.evaluate.py.log,beats_frontend=0; beats_reference=0,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/failed_hypotheses.csv,,,,,,,,,,
ex240,E4M3FN packed add source-local diff normalizer gating,gate compact diff-normalizer inputs outside selected active diff cone,,,ex240|E4M3FN packed add|diffnorm_key_gate|shared_sorted_field_decode_active_diffnorm|repo_yosys_frontend_synth_preset|official_evaluate|full_word,,official_equivalent_adp_31115_not_below_current_21046,,sub-fp8-mid-local-r71,official_qor_blocked,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex240/logs/ex240_r71_diffnorm_key_gate.evaluate.py.log,beats_frontend=0; beats_reference=0,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/failed_hypotheses.csv,,,,,,,,,,
