case,candidate_id,simulator,status,vector_count,log_path,agent_id,notes,domain,result,shard_csv,round,run_id,simulation_pass
ex223,ex223_r73_action_range_decode,iverilog,,,,sub-fp16-int-semantic-r73,truth-derived exact candidate; official evaluate.py used for validity,fp16,not_run,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp16-int-semantic-r73/simulation_results.csv,,,
ex225,ex225_r73_action_range_decode,iverilog,,,,sub-fp16-int-semantic-r73,truth-derived exact candidate; official evaluate.py used for validity,fp16,not_run,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp16-int-semantic-r73/simulation_results.csv,,,
ex260,ex260_r73_b_action_affine,iverilog,,,,sub-fp16-int-semantic-r73,truth-derived exact candidate; official evaluate.py used for validity,integer,not_run,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp16-int-semantic-r73/simulation_results.csv,,,
ex260,ex260_r73_a_action_affine,iverilog,,,,sub-fp16-int-semantic-r73,truth-derived exact candidate; official evaluate.py used for validity,integer,not_run,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp16-int-semantic-r73/simulation_results.csv,,,
ex266,ex266_r73_divisor_action_ranges,iverilog,,,,sub-fp16-int-semantic-r73,truth-derived exact candidate; official evaluate.py used for validity,integer,not_run,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp16-int-semantic-r73/simulation_results.csv,,,
ex266,ex266_r73_dividend_action_ranges,iverilog,,,,sub-fp16-int-semantic-r73,truth-derived exact candidate; official evaluate.py used for validity,integer,not_run,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp16-int-semantic-r73/simulation_results.csv,,,
ex240,ex240_r73_action_id_signmag_decode,,,,,sub-fp8-mid-classes-r73,iverilog not used; official evaluate.py is the validity source,float_fp8,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp8-mid-classes-r73/simulation_results.csv,round73,frontend_source_parallel_round73_20260613_1414,not_run
ex241,ex241_r73_mul_action_magnitude_decode,,,,,sub-fp8-mid-classes-r73,iverilog not used; official evaluate.py is the validity source,float_fp8,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp8-mid-classes-r73/simulation_results.csv,round73,frontend_source_parallel_round73_20260613_1414,not_run
ex245,ex245_r73_add_action_region_decode,,,,,sub-fp8-mid-classes-r73,iverilog not used; official evaluate.py is the validity source,float_fp8,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp8-mid-classes-r73/simulation_results.csv,round73,frontend_source_parallel_round73_20260613_1414,not_run
ex244,ex244_r73_gap_run_action_encoder,not_run,not_run,0,,sub-fp8-worst-classes-r73,iverilog debug not needed; official evaluate.py was run,float_fp8,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp8-worst-classes-r73/simulation_results.csv,,,not_run
ex246,ex246_r73_product_action_encoder,not_run,not_run,0,,sub-fp8-worst-classes-r73,iverilog debug not needed; official evaluate.py was run,float_fp8,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp8-worst-classes-r73/simulation_results.csv,,,not_run
ex247,ex247_r73_region_action_decoder,not_run,not_run,0,,sub-fp8-worst-classes-r73,iverilog debug not needed; official evaluate.py was run,float_fp8,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp8-worst-classes-r73/simulation_results.csv,,,not_run
ex249,ex249_r73_predicate_action_encoder,not_run,not_run,0,,sub-fp8-worst-classes-r73,iverilog debug not needed; official evaluate.py was run,float_fp8,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-fp8-worst-classes-r73/simulation_results.csv,,,not_run
ex285,ex285_r73_loww2_position_decoder,iverilog,not_run,,,sub-unknown-state-r73,Skipped; official evaluate.py used for equivalence/QoR.,unknown,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-unknown-state-r73/simulation_results.csv,,,not_run
ex288,ex288_r73_loww2_position_decoder,iverilog,not_run,,,sub-unknown-state-r73,Skipped; official evaluate.py used for equivalence/QoR.,unknown,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-unknown-state-r73/simulation_results.csv,,,not_run
ex297,ex297_r73_cell_local_inversion_template,iverilog,not_run,,,sub-unknown-state-r73,Skipped; official evaluate.py used for equivalence/QoR.,unknown,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-unknown-state-r73/simulation_results.csv,,,not_run
ex297,ex297_r73_pairsel_cell_bit_template,iverilog,not_run,,,sub-unknown-state-r73,Skipped; official evaluate.py used for equivalence/QoR.,unknown,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-unknown-state-r73/simulation_results.csv,,,not_run
ex299,ex299_r73_cell_local_inversion_template,iverilog,not_run,,,sub-unknown-state-r73,Skipped; official evaluate.py used for equivalence/QoR.,unknown,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-unknown-state-r73/simulation_results.csv,,,not_run
ex299,ex299_r73_pairsel_cell_bit_template,iverilog,not_run,,,sub-unknown-state-r73,Skipped; official evaluate.py used for equivalence/QoR.,unknown,,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-unknown-state-r73/simulation_results.csv,,,not_run
