case,domain,agent_id,candidate_id,method_signature,evaluate_status,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex247,float_fp8,float-fp8-r3,ex247_div_sigpair_delta_range_runs_synth_preset_aig,ex247|E5M2FN packed low-over-high division|sigpair delta range runs with shared zero/sat predicates|shared sign/special decode plus range-class exact rounded magnitude runs|synth_preset_aig|exact_e5m2fn_div_low_over_high|range_class_round_sat_predicates,OK,1,777,41,31857,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex247/verilog/ex247_div_sigpair_delta_range_runs.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex247/aigs/ex247_div_sigpair_delta_range_runs_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex247/logs/ex247_div_sigpair_delta_range_runs_synth_preset_aig.evaluate.py.log,official evaluate.py status=OK; elapsed=0.450s; round3 range-run candidate
ex260,integer,integer-r3,ex260_smul_bias_product_csa_rows_abc_g_and,ex260|signed_multiplier_decomposition|biased_twos_complement_product|shared_unsigned_partial_products_plus_correction_rows|abc_g_and|signed_low4_high4_multiply|full_product_word,OK,1,141,17,2397,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex260/verilog/ex260_smul_bias_product_csa_rows.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex260/aigs/ex260_smul_bias_product_csa_rows_abc_g_and.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex260/logs/ex260_smul_bias_product_csa_rows_abc_g_and.evaluate.log,official evaluate.py after standard Yosys abc -g AND synthesis
ex225,fp16,unary-r3,ex225_mant0_base_xorres_low12_hi5_abc_g_aig,ex225|fp16_log10_exponent_base_xor_residual|mant0_base_xor_low12_hi5|shared_exp_base_per_exp_residual_high_run_low_nested|yosys_abc_g_aig|abc_xf_official_evaluate|positive_normal_base_xor_residual,OK,1,10723,21,225183,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unary-r3/ex225/verilog/ex225_mant0_base_xorres_low12_hi5.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unary-r3/ex225/aigs/ex225_mant0_base_xorres_low12_hi5_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unary-r3/ex225/official_eval/ex225_mant0_base_xorres_low12_hi5_abc_g_aig.evaluate.py.log,"mantissa-zero exponent base XOR residual normalizer; special_const_groups=33; special_full_groups=1; special_items=1057; base=mantissa_zero_output_per_positive_exponent; residual_low_width=12; nested_hi=5; nested_lo=5; low_items=30720; const_hi=0; residual_b15:runs=30,max=1,const=30; residual_b14:runs=32,max=2,const=28; residual_b13:runs=34,max=2,const=26; residual_b12:runs=38,max=4,const=26; runtime_sec=12.202"
ex281,unknown,unknown-gf2-r3,ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig,ex281|quartic_gf2_event_filter|overlap_root_product_basis_small_roots|shared_overlapping_linear_roots_with_factored_linear_corrections|yosys_abc_g_aig|exact_full_clamp_mux_coordinate_degree2|balanced_root_products_plus_shared_linear_correction_xor,OK,1,128,26,3328,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex281/verilog/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex281/aigs/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex281/logs/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.evaluate.log,coord_width=18; candidate_products=8342; unique_products=38; roots=24; selected_terms=43; linear_correction_bits=3; terms_by_bit=1:3:2:2:2:2:2:2:3:7:4:5:8; linear_factored=1; hash_pending=1; exact Python model over 8192 rows; hash=3875f6feb541
ex286,unknown,unknown-routing-r3,ex286_bucketed_popcount_shared_decode_sop_abc_g_aig,ex286|bucketed_popcount_routing|shared_key_decode_sop|shared_bucket_counts_and_key_equality_decoders|yosys_abc_g_aig|official_evaluate_py_abc_xf|per_output_or_of_shared_route_key_terms,OK,1,22411,20,448220,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-routing-r3/ex286/verilog/ex286_bucketed_popcount_shared_decode_sop.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-routing-r3/ex286/aigs/ex286_bucketed_popcount_shared_decode_sop_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-routing-r3/ex286/official_eval/ex286_bucketed_popcount_shared_decode_sop_abc_g_aig/ex286_bucketed_popcount_shared_decode_sop_abc_g_aig.evaluate.py.log,"bucket_members=11;9;8,10;1,3;0;12;2,6,7;4,5; bucket_widths=1:1:2:2:1:1:2:2; selectors=raw3:raw10:xor6_7; key_width=15; mapped_keys=4608; nonzero_decoders=4607"
ex297,unknown,unknown-state-r3,ex297_r3_cell_delta_xorrotl2_outer_default_sparse_i7_abc_g_aig,ex297|exact two-bit cell-symbol linear residual sparse correction|cell_delta_xorrotl2_outer_default_sparse_inner_overrides|shared cell-delta descriptor and residual defaults|abc_g_aig|official_truth_exact_cell_linear_residual|outer cell-symbol defaults plus sparse inner residual overrides,OK,1,39835,22,876370,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-state-r3/ex297/verilog/ex297_r3_cell_delta_xorrotl2_outer_default_sparse_i7.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-state-r3/ex297/aigs/ex297_r3_cell_delta_xorrotl2_outer_default_sparse_i7_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-state-r3/ex297/logs/ex297_r3_cell_delta_xorrotl2_outer_default_sparse_i7_abc_g_aig.evaluate.log,cell_delta descriptor; xor_rotl2 linear base; cell outside-in order 0:1:12:13:2:3:10:11:4:5:8:9:6:7; sparse exceptions 16184/16384
ex266,integer,integer-r3,ex266_udiv_prefix_subtract_sat_or_abc_g_and,ex266|divider_comparator_subtractor_prefix|restoring_threshold_subtract_prefix|shared_remainder_compare_subtract_chain_with_dbz_output_mask|abc_g_and|unsigned_low5_high5_divide_dbz_sat|max_quotient_word,OK,1,94,31,2914,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex266/verilog/ex266_udiv_prefix_subtract_sat_or.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex266/aigs/ex266_udiv_prefix_subtract_sat_or_abc_g_and.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex266/logs/ex266_udiv_prefix_subtract_sat_or_abc_g_and.evaluate.log,official evaluate.py after standard Yosys abc -g AND synthesis
ex282,unknown,unknown-gf2-r3,ex282_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig,ex282|quartic_gf2_event_filter|overlap_root_product_basis_small_roots|shared_overlapping_linear_roots_with_factored_linear_corrections|yosys_abc_g_aig|exact_full_clamp_mux_coordinate_degree2|balanced_root_products_plus_shared_linear_correction_xor,OK,1,158,27,4266,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex282/verilog/ex282_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex282/aigs/ex282_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex282/logs/ex282_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.evaluate.log,coord_width=19; candidate_products=8254; unique_products=40; roots=26; selected_terms=45; linear_correction_bits=3; terms_by_bit=1:3:2:2:2:2:2:2:2:3:7:4:5:8; linear_factored=1; hash_pending=1; exact Python model over 16384 rows; hash=81f11f7f6217
ex280,unknown,unknown-gf2-r3,ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig,ex280|quartic_gf2_event_filter|overlap_root_product_basis_small_roots|shared_overlapping_linear_roots_with_factored_linear_corrections|yosys_abc_g_aig|exact_full_clamp_mux_coordinate_degree2|balanced_root_products_plus_shared_linear_correction_xor,OK,1,115,26,2990,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex280/verilog/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex280/aigs/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex280/logs/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.evaluate.log,coord_width=17; candidate_products=7240; unique_products=36; roots=22; selected_terms=41; linear_correction_bits=3; terms_by_bit=1:3:2:2:2:2:2:3:7:4:5:8; linear_factored=1; hash_pending=1; exact Python model over 4096 rows; hash=a99ebdb16a91
ex281,unknown,unknown-gf2-r3,ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig_d18,ex281|quartic_gf2_event_filter|overlap_root_product_basis_small_roots|shared_overlapping_linear_roots_with_factored_linear_corrections|yosys_abc_g_aig_d18|exact_full_clamp_mux_coordinate_degree2|balanced_root_products_plus_shared_linear_correction_xor,OK,1,128,26,3328,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex281/verilog/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig_d18.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex281/aigs/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig_d18.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex281/logs/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig_d18.evaluate.log,coord_width=18; candidate_products=8342; unique_products=38; roots=24; selected_terms=43; linear_correction_bits=3; terms_by_bit=1:3:2:2:2:2:2:2:3:7:4:5:8; linear_factored=1; hash_pending=1; exact Python model over 8192 rows; hash=3875f6feb541
