case,domain,agent_id,hypothesis,method_signature,status,reason,verilog_path,evaluate_log,notes
ex247,float_fp8,float-fp8-r3,E5M2FN packed low-over-high division,ex247|E5M2FN packed low-over-high division|sigpair delta range runs with shared zero/sat predicates|shared sign/special decode plus range-class exact rounded magnitude runs|synth_preset_aig|exact_e5m2fn_div_low_over_high|range_class_round_sat_predicates,equivalent_but_bad_qor,official evaluate.py equivalent but ADP 31857 is worse than frontend best 9125 and reference 2975,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex247/verilog/ex247_div_sigpair_delta_range_runs.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex247/logs/ex247_div_sigpair_delta_range_runs_synth_preset_aig.evaluate.py.log,do_not_repeat_as_is high-delay range-run table direction
ex260,integer,integer-r3,signed correction factored through biased shared compressor rows,ex260|signed_multiplier_decomposition|biased_twos_complement_product|shared_unsigned_partial_products_plus_correction_rows|abc_g_and|signed_low4_high4_multiply|full_product_word,equivalent_but_bad_qor,ADP 2397 is worse than current frontend 1144; reuse_policy=do_not_repeat_as_is,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex260/verilog/ex260_smul_bias_product_csa_rows.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex260/logs/ex260_smul_bias_product_csa_rows_abc_g_and.evaluate.log,do_not_repeat_as_is
ex286,unknown,unknown-routing-r3,bucketed_popcount_routing,ex286|bucketed_popcount_routing|shared_key_decode_sop|shared_bucket_counts_and_key_equality_decoders|yosys_abc_g_aig|official_evaluate_py_abc_xf|per_output_or_of_shared_route_key_terms,equivalent_but_bad_qor,do_not_repeat_as_is; official evaluate.py ADP 448220 did not beat frontend best 21705,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-routing-r3/ex286/verilog/ex286_bucketed_popcount_shared_decode_sop.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-routing-r3/ex286/official_eval/ex286_bucketed_popcount_shared_decode_sop_abc_g_aig/ex286_bucketed_popcount_shared_decode_sop_abc_g_aig.evaluate.py.log,"bucket_members=11;9;8,10;1,3;0;12;2,6,7;4,5; bucket_widths=1:1:2:2:1:1:2:2; selectors=raw3:raw10:xor6_7; key_width=15; mapped_keys=4608; nonzero_decoders=4607"
ex297,unknown,unknown-state-r3,exact two-bit cell-symbol linear residual sparse correction,ex297|exact two-bit cell-symbol linear residual sparse correction|cell_delta_xorrotl2_outer_default_sparse_inner_overrides|shared cell-delta descriptor and residual defaults|abc_g_aig|official_truth_exact_cell_linear_residual|outer cell-symbol defaults plus sparse inner residual overrides,equivalent_no_improvement,official equivalent but did not beat current frontend ADP,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-state-r3/ex297/verilog/ex297_r3_cell_delta_xorrotl2_outer_default_sparse_i7.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-state-r3/ex297/logs/ex297_r3_cell_delta_xorrotl2_outer_default_sparse_i7_abc_g_aig.evaluate.log,cell_delta descriptor; xor_rotl2 linear base; cell outside-in order 0:1:12:13:2:3:10:11:4:5:8:9:6:7; sparse exceptions 16184/16384
ex266,integer,integer-r3,shared comparator-subtractor prefix with b=0 saturation mask,ex266|divider_comparator_subtractor_prefix|restoring_threshold_subtract_prefix|shared_remainder_compare_subtract_chain_with_dbz_output_mask|abc_g_and|unsigned_low5_high5_divide_dbz_sat|max_quotient_word,equivalent_but_bad_qor,ADP 2914 is worse than current frontend 1480; reuse_policy=do_not_repeat_as_is,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex266/verilog/ex266_udiv_prefix_subtract_sat_or.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex266/logs/ex266_udiv_prefix_subtract_sat_or_abc_g_and.evaluate.log,do_not_repeat_as_is
ex287,unknown,unknown-routing-r3,hamming_weight_preserving_lossy_routing_normalizer,ex287|hamming_weight_preserving_lossy_routing_normalizer|multipair_symcof_interleave_f00_k5_source_retimed_d14|shared_pair_canonical_key_cofactor_groups|yosys_extra_share_abc_g_aig_d14|official_evaluate_py_abc_xf|classonehot_grouped_outputs,equivalent_but_bad_qor,official evaluate.py ADP 27480 did not beat frontend best 27480,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-routing-r3/ex287/verilog/ex287_unknown_symcof_interleave_f00_k5.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-routing-r3/ex287/official_eval/ex287_multipair_symcof_interleave_f00_k5_extra_share_abc_g_aig_d14/ex287_multipair_symcof_interleave_f00_k5_extra_share_abc_g_aig_d14.evaluate.py.log,source=current multipair symcof interleave_f00_k5; flow=extra_share plus abc -g aig -D 14
ex246,float_fp8,float-fp8-r3,E5M2FN packed multiply,ex246|E5M2FN packed multiply|product base formula plus output-bit correction cofactors|shared sign xor exponent sum product class and shallow rounded-bit overlays|synth_preset_aig|exact_e5m2fn_mul_high_times_low|round_sat_predicates_with_bit_cofactors,NOT_EQUIV,official evaluate.py did not return OK,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex246/verilog/ex246_mul_product_base_bitcofactor.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex246/logs/ex246_mul_product_base_bitcofactor_synth_preset_aig.evaluate.py.log,official evaluate.py status=NOT_EQUIV; elapsed=0.541s; round3 ex246 product bit-cofactor candidate
ex246,float_fp8,float-fp8-r3,E5M2FN packed multiply,ex246|E5M2FN packed multiply|product base formula plus subnormal-aware output-bit correction cofactors|shared sign xor exponent sum product class and shallow rounded-bit overlays including low subnormals|synth_preset_aig|exact_e5m2fn_mul_high_times_low|round_sat_predicates_with_bit_cofactors,equivalent_but_bad_qor,official evaluate.py equivalent but ADP 11670 is not better than frontend best 7502,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex246/verilog/ex246_mul_product_base_bitcofactor_subnormfix.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex246/logs/ex246_mul_product_base_bitcofactor_subnormfix_synth_preset_aig.evaluate.py.log,do_not_repeat_as_is product bit-cofactor overlay direction
ex244,float_fp8,float-fp8-r3,E4M3FN packed hypot,ex244|E4M3FN packed hypot|max-eff gap/significand delta-bit cofactors|shared abs max/min decode with separate shallow delta-bit overlays|synth_preset_aig|exact_e4m3fn_hypot_abs_high_low|max_plus_delta_bit_cofactors,equivalent_but_bad_qor,official evaluate.py equivalent but ADP 26455 is not better than frontend best 10234,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex244/verilog/ex244_hypot_maxeff_delta_bitcofactor.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/float-fp8-r3/ex244/logs/ex244_hypot_maxeff_delta_bitcofactor_synth_preset_aig.evaluate.py.log,do_not_repeat_as_is maxeff delta-bit cofactor direction
ex256,integer,integer-r3,known best CSA/CLA source with Yosys abc -g aig mapping,ex256|known_best_synth_flow_variation|CSA_AND_row_CLA_current_frontend_replay|existing_shared_partial_products_and_CLA_final_carry|yosys_abc_g_aig|unsigned_low5_high5_multiply|full_product_word,equivalent_but_bad_qor,ADP 2862 is worse than current frontend 2844; reuse_policy=do_not_repeat_as_is,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex256/verilog/ex256_current_frontend_replay.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/integer-r3/ex256/logs/ex256_current_frontend_replay_yosys_abc_g_aig.evaluate.log,do_not_repeat_as_is for this exact abc -g aig flow variant
