case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex250,ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_default,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qunrolled_norm_default,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_default.aig,1,1,1,639,44,28116,20355,1.381282,1,0,1.097,"FP4 E2M1 dot2, product LUT, unrolled fixed-bucket E4 normalizer",semantic_exact,
ex250,ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_abc_g_aig,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qunrolled_norm_abc_g_aig,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_abc_g_aig.aig,1,1,1,628,44,27632,20355,1.357504,1,0,1.113,"FP4 E2M1 dot2, product LUT, unrolled fixed-bucket E4 normalizer",semantic_exact,
ex250,ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_synth_preset,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qunrolled_norm_synth_preset,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_synth_preset.aig,1,1,1,624,43,26832,20355,1.318202,1,0,1.215,"FP4 E2M1 dot2, product LUT, unrolled fixed-bucket E4 normalizer",semantic_exact,
ex250,ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_synth_preset_aig,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qunrolled_norm_synth_preset_aig,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_synth_preset_aig.aig,1,1,1,612,43,26316,20355,1.292852,1,0,1.227,"FP4 E2M1 dot2, product LUT, unrolled fixed-bucket E4 normalizer",semantic_exact,
ex250,ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_abcD20_aig,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qunrolled_norm_abcD20_aig,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_abcD20_aig.aig,1,1,1,628,44,27632,20355,1.357504,1,0,1.095,"FP4 E2M1 dot2, product LUT, unrolled fixed-bucket E4 normalizer",semantic_exact,
ex250,ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_abcD15_aig,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qunrolled_norm_abcD15_aig,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_abcD15_aig.aig,1,1,1,628,44,27632,20355,1.357504,1,0,1.095,"FP4 E2M1 dot2, product LUT, unrolled fixed-bucket E4 normalizer",semantic_exact,
ex250,ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_synthD20_aig,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qunrolled_norm_synthD20_aig,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qunrolled_norm_synthD20_aig.aig,1,1,1,612,43,26316,20355,1.292852,1,0,1.211,"FP4 E2M1 dot2, product LUT, unrolled fixed-bucket E4 normalizer",semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_threshold_fields_default,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_threshold_fields_default,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex252/verilog/ex252_semantic_u2_dot4_balanced_threshold_fields.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex252/aigs/ex252_semantic_u2_dot4_balanced_threshold_fields_default.aig,1,1,1,144,22,3168,2603,1.217057,1,0,1.087,balanced u2 dot tree with hand-derived threshold/field quantizer,semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_threshold_fields_abc_g_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_threshold_fields_abc_g_aig,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex252/verilog/ex252_semantic_u2_dot4_balanced_threshold_fields.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex252/aigs/ex252_semantic_u2_dot4_balanced_threshold_fields_abc_g_aig.aig,1,1,1,144,22,3168,2603,1.217057,1,0,1.090,balanced u2 dot tree with hand-derived threshold/field quantizer,semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_threshold_fields_synth_preset,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_threshold_fields_synth_preset,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex252/verilog/ex252_semantic_u2_dot4_balanced_threshold_fields.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex252/aigs/ex252_semantic_u2_dot4_balanced_threshold_fields_synth_preset.aig,1,1,1,148,27,3996,2603,1.535152,0,0,1.159,balanced u2 dot tree with hand-derived threshold/field quantizer,semantic_exact,
