case,candidate_id,simulator,status,vector_count,log_path,agent_id,notes,shard_csv,domain,simulation_pass
ex223,ex223_r71_po_low10_hi5_thresholds_abc_g_aig,iverilog,not_run,0,,sub-fp16-int-hybrid-r71,official evaluate.py used for equivalence; iverilog not needed,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp16-int-hybrid-r71/simulation_results.csv,fp16,not_run
ex223,ex223_r71_po_low8_hi4_thresholds_abc_g_aig,iverilog,not_run,0,,sub-fp16-int-hybrid-r71,official evaluate.py used for equivalence; iverilog not needed,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp16-int-hybrid-r71/simulation_results.csv,fp16,not_run
ex225,ex225_r71_po_low10_hi5_thresholds_abc_g_aig,iverilog,not_run,0,,sub-fp16-int-hybrid-r71,official evaluate.py used for equivalence; iverilog not needed,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp16-int-hybrid-r71/simulation_results.csv,fp16,not_run
ex225,ex225_r71_po_low8_hi4_thresholds_abc_g_aig,iverilog,not_run,0,,sub-fp16-int-hybrid-r71,official evaluate.py used for equivalence; iverilog not needed,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp16-int-hybrid-r71/simulation_results.csv,fp16,not_run
ex260,ex260_r71_qmc_all_bits_abc_g_aig,iverilog,not_run,0,,sub-fp16-int-hybrid-r71,official evaluate.py used for equivalence; iverilog not needed,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp16-int-hybrid-r71/simulation_results.csv,integer,not_run
ex260,ex260_r71_high_qmc_low_columns_abc_g_aig,iverilog,not_run,0,,sub-fp16-int-hybrid-r71,official evaluate.py used for equivalence; iverilog not needed,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp16-int-hybrid-r71/simulation_results.csv,integer,not_run
ex266,ex266_r71_restore_unrolled_guarded_synth_preset_d18,iverilog,not_run,0,,sub-fp16-int-hybrid-r71,official evaluate.py used for equivalence; iverilog not needed,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp16-int-hybrid-r71/simulation_results.csv,integer,not_run
ex266,ex266_r71_high_sop_low_restore_synth_preset_d18,iverilog,not_run,0,,sub-fp16-int-hybrid-r71,official evaluate.py used for equivalence; iverilog not needed,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp16-int-hybrid-r71/simulation_results.csv,integer,not_run
ex240,ex240_r71_po_high_low2_residual,iverilog,not_run,0,,sub-fp8-addhyp-hybrid-r71,debug-only simulator not needed; official evaluate.py used,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-addhyp-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex240,ex240_r71_signed_delta_csa_adjust,iverilog,not_run,0,,sub-fp8-addhyp-hybrid-r71,debug-only simulator not needed; official evaluate.py used,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-addhyp-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex245,ex245_r71_po_high_low2_residual,iverilog,not_run,0,,sub-fp8-addhyp-hybrid-r71,debug-only simulator not needed; official evaluate.py used,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-addhyp-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex245,ex245_r71_signed_delta_csa_adjust,iverilog,not_run,0,,sub-fp8-addhyp-hybrid-r71,debug-only simulator not needed; official evaluate.py used,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-addhyp-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex244,ex244_r71_gap_correction_rom,iverilog,not_run,0,,sub-fp8-addhyp-hybrid-r71,debug-only simulator not needed; official evaluate.py used,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-addhyp-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex244,ex244_r71_core_patch_correction,iverilog,not_run,0,,sub-fp8-addhyp-hybrid-r71,debug-only simulator not needed; official evaluate.py used,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-addhyp-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex249,ex249_r71_rawgap_correction_rom,iverilog,not_run,0,,sub-fp8-addhyp-hybrid-r71,debug-only simulator not needed; official evaluate.py used,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-addhyp-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex249,ex249_r71_piecewise_tiny_mantissa,iverilog,not_run,0,,sub-fp8-addhyp-hybrid-r71,debug-only simulator not needed; official evaluate.py used,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-addhyp-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex246,ex246_r71_axis_attr_hardrom,,,,,sub-fp8-arith-hybrid-r71,No iverilog debug needed; official evaluate.py is the acceptance check.,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-arith-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex246,ex246_r71_splitpo_hardpieces,,,,,sub-fp8-arith-hybrid-r71,No iverilog debug needed; official evaluate.py is the acceptance check.,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-arith-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex247,ex247_r71_axis_attr_hardrom,,,,,sub-fp8-arith-hybrid-r71,No iverilog debug needed; official evaluate.py is the acceptance check.,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-arith-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex247,ex247_r71_splitpo_hardpieces,,,,,sub-fp8-arith-hybrid-r71,No iverilog debug needed; official evaluate.py is the acceptance check.,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-arith-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex241,ex241_r71_axis_attr_hardrom,,,,,sub-fp8-arith-hybrid-r71,No iverilog debug needed; official evaluate.py is the acceptance check.,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-arith-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex241,ex241_r71_splitpo_hardpieces,,,,,sub-fp8-arith-hybrid-r71,No iverilog debug needed; official evaluate.py is the acceptance check.,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-arith-hybrid-r71/simulation_results.csv,float_fp8,not_run
ex242,ex242_r71_axis_attr_hardrom,,,,,sub-fp8-arith-hybrid-r71,No iverilog debug needed; official evaluate.py is the acceptance check.,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1308/agent_shards/sub-fp8-arith-hybrid-r71/simulation_results.csv,float_fp8,not_run
