case,candidate_id,simulator,status,vector_count,log_path,agent_id,notes,shard_csv,method_signature,testbench_path,sim_command,sim_pass,vectors_tested,failure_summary
ex223,ex223_r70_hi8_wordpatch_abc_g_aig,,,,,sub-fp16-int-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/simulation_results.csv,ex223|fp16_log_fullword_mantissa_patch|signexp_hi8_low2_fullword_patch|compact_special_no_nested_low_bit_lut|yosys_abc_g_aig|abc_xf_official_evaluate|normal_word,not_emitted,not_run; official evaluate.py only,not_run,0,
ex223,ex223_r70_shared_highpred_hi8_patch_abc_g_aig,,,,,sub-fp16-int-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/simulation_results.csv,ex223|fp16_log_shared_special_predicates|manual_b15_b14_plus_hi8_lowerword_patch|shared_high_predicates_with_lower_word_patch|yosys_abc_g_aig|abc_xf_official_evaluate|not_nested_low_replay,not_emitted,not_run; official evaluate.py only,not_run,0,
ex225,ex225_r70_hi8_wordpatch_abc_g_aig,,,,,sub-fp16-int-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/simulation_results.csv,ex225|fp16_log10_fullword_mantissa_patch|signexp_hi8_low2_fullword_patch|compact_special_no_nested_low_bit_lut|yosys_abc_g_aig|abc_xf_official_evaluate|normal_word,not_emitted,not_run; official evaluate.py only,not_run,0,
ex225,ex225_r70_shared_highpred_hi8_patch_abc_g_aig,,,,,sub-fp16-int-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/simulation_results.csv,ex225|fp16_log10_shared_special_predicates|manual_b15_b14_b13_plus_hi8_lowerword_patch|shared_high_predicates_with_lower_word_patch|yosys_abc_g_aig|abc_xf_official_evaluate|not_nested_low_replay,not_emitted,not_run; official evaluate.py only,not_run,0,
ex260,ex260_r70_abs_quadrant_mux_abc_g_aig,,,,,sub-fp16-int-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/simulation_results.csv,ex260|signed_abs_quadrant_product|shared_abs_product_conditional_twos_complement|sign_quadrant_mux_not_baugh_weighted_rows|yosys_abc_g_aig|signed_low4_high4_multiply|product_word,not_emitted,not_run; official evaluate.py only,not_run,0,
ex260,ex260_r70_booth_radix4_abc_g_aig,,,,,sub-fp16-int-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/simulation_results.csv,ex260|signed_radix4_booth_recode|two_booth_digits_shared_a_multiples|compact_booth_not_baugh_carryselect|yosys_abc_g_aig|signed_low4_high4_multiply|product_word,not_emitted,not_run; official evaluate.py only,not_run,0,
ex266,ex266_r70_subtract_prefix_abc_g_aig,,,,,sub-fp16-int-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/simulation_results.csv,ex266|udiv_shared_subtract_prefix|binary_quotient_remainder_subtract_terms|shared_shifted_subtract_terms_not_wordmux|yosys_abc_g_aig|unsigned_low5_high5_div_dbz_sat|quotient_word,not_emitted,not_run; official evaluate.py only,not_run,0,
ex266,ex266_r70_binary_threshold_predicates_abc_g_aig,,,,,sub-fp16-int-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/simulation_results.csv,ex266|udiv_binary_threshold_predicates|shared_constant_multiple_compare_prefix|binary_threshold_bits_not_onehot_intervals|yosys_abc_g_aig|unsigned_low5_high5_div_dbz_sat|quotient_word,not_emitted,not_run; official evaluate.py only,not_run,0,
ex240,ex240_r70_selected_residual_sorted_fields,,,,student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/logs/ex240_r70_selected_residual_sorted_fields.iverilog.log,sub-fp8-mid-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp8-mid-predicate-r70/simulation_results.csv,ex240|E4M3FN packed add|selected-output residual over sorted field decode|shared nan sign max/min decode plus xor residual table|repo_yosys_frontend_synth_preset|official_evaluate|full_word,student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/sim/ex240_r70_selected_residual_sorted_fields_tb.v,/home/b10507053/ALS_Final_Project/student/tools/conda-env/bin/iverilog -g2012 -o /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/sim/ex240_r70_selected_residual_sorted_fields.vvp /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/sim/ex240_r70_selected_residual_sorted_fields_tb.v /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/verilog/ex240_r70_selected_residual_sorted_fields.v && /home/b10507053/ALS_Final_Project/student/tools/conda-env/bin/vvp /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/sim/ex240_r70_selected_residual_sorted_fields.vvp,1,65536,
ex240,ex240_r70_guard_round_split_residual,,,,student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/logs/ex240_r70_guard_round_split_residual.iverilog.log,sub-fp8-mid-predicate-r70,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp8-mid-predicate-r70/simulation_results.csv,ex240|E4M3FN packed add|guard-round field-key split residual|shared sorted exponent significand decode plus split sign high low residuals|repo_yosys_frontend_synth_preset|official_evaluate|sign_mag_groups,student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/sim/ex240_r70_guard_round_split_residual_tb.v,/home/b10507053/ALS_Final_Project/student/tools/conda-env/bin/iverilog -g2012 -o /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/sim/ex240_r70_guard_round_split_residual.vvp /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/sim/ex240_r70_guard_round_split_residual_tb.v /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/verilog/ex240_r70_guard_round_split_residual.v && /home/b10507053/ALS_Final_Project/student/tools/conda-env/bin/vvp /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round70_20260613_1240/sub-fp8-mid-predicate-r70/ex240/sim/ex240_r70_guard_round_split_residual.vvp,1,65536,
