case,candidate_id,high_level_description,shared_structures,output_grouping,estimated_reuse,observed_qor,method_signature,agent_id,notes,family,shared_structure,outcome,shard_csv,shared_terms,independent_adp,shared_adp,delta_adp,area_delta,delay_delta
ex223,ex223_r70_hi8_wordpatch_abc_g_aig,,,,,,ex223|fp16_log_fullword_mantissa_patch|signexp_hi8_low2_fullword_patch|compact_special_no_nested_low_bit_lut|yosys_abc_g_aig|abc_xf_official_evaluate|normal_word,sub-fp16-int-predicate-r70,full-word positive-normal mantissa hi8/low2 patch; avoids low11/low13/low14 nested sparse replay; compact_special const_groups=33; split_groups=1; full_items=0; hi_width=8; low_width=2; value_width=16; manual_bits=none; const_groups=2830; patch_items=22230,,signexp_hi8_low2_fullword_patch,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/shared_structure_report.csv,signexp_hi8_low2_fullword_patch,,285589,,,
ex223,ex223_r70_shared_highpred_hi8_patch_abc_g_aig,,,,,,ex223|fp16_log_shared_special_predicates|manual_b15_b14_plus_hi8_lowerword_patch|shared_high_predicates_with_lower_word_patch|yosys_abc_g_aig|abc_xf_official_evaluate|not_nested_low_replay,sub-fp16-int-predicate-r70,"shared exact output bit15/bit14 predicates plus lower-word hi8 patch; materially different from compact-special low11 nested row; compact_special const_groups=33; split_groups=1; full_items=0; hi_width=8; low_width=2; value_width=14; manual_bits=15,14; const_groups=2830; patch_items=22230",,manual_b15_b14_plus_hi8_lowerword_patch,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/shared_structure_report.csv,manual_b15_b14_plus_hi8_lowerword_patch,,301440,,,
ex225,ex225_r70_hi8_wordpatch_abc_g_aig,,,,,,ex225|fp16_log10_fullword_mantissa_patch|signexp_hi8_low2_fullword_patch|compact_special_no_nested_low_bit_lut|yosys_abc_g_aig|abc_xf_official_evaluate|normal_word,sub-fp16-int-predicate-r70,full-word positive-normal mantissa hi8/low2 patch; avoids low12/low13/low14 nested sparse replay; compact_special const_groups=33; split_groups=1; full_items=0; hi_width=8; low_width=2; value_width=16; manual_bits=none; const_groups=2772; patch_items=22404,,signexp_hi8_low2_fullword_patch,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/shared_structure_report.csv,signexp_hi8_low2_fullword_patch,,341180,,,
ex225,ex225_r70_shared_highpred_hi8_patch_abc_g_aig,,,,,,ex225|fp16_log10_shared_special_predicates|manual_b15_b14_b13_plus_hi8_lowerword_patch|shared_high_predicates_with_lower_word_patch|yosys_abc_g_aig|abc_xf_official_evaluate|not_nested_low_replay,sub-fp16-int-predicate-r70,"shared exact output bit15/bit14/bit13 predicates plus lower-word hi8 patch; materially different from compact-special low12 nested row; compact_special const_groups=33; split_groups=1; full_items=0; hi_width=8; low_width=2; value_width=13; manual_bits=15,14,13; const_groups=2772; patch_items=22404",,manual_b15_b14_b13_plus_hi8_lowerword_patch,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/shared_structure_report.csv,manual_b15_b14_b13_plus_hi8_lowerword_patch,,344460,,,
ex260,ex260_r70_abs_quadrant_mux_abc_g_aig,,,,,,ex260|signed_abs_quadrant_product|shared_abs_product_conditional_twos_complement|sign_quadrant_mux_not_baugh_weighted_rows|yosys_abc_g_aig|signed_low4_high4_multiply|product_word,sub-fp16-int-predicate-r70,sign-quadrant arithmetic source; avoids Baugh-Wooley carry-select and signed weighted row signatures; shared abs_a/abs_b product plus conditional two's-complement output,,shared_abs_product_conditional_twos_complement,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/shared_structure_report.csv,shared_abs_product_conditional_twos_complement,,1854,,,
ex260,ex260_r70_booth_radix4_abc_g_aig,,,,,,ex260|signed_radix4_booth_recode|two_booth_digits_shared_a_multiples|compact_booth_not_baugh_carryselect|yosys_abc_g_aig|signed_low4_high4_multiply|product_word,sub-fp16-int-predicate-r70,compact Booth source; distinct from Baugh-Wooley carry-select and signed weighted rows; two radix-4 Booth digits sharing signed a multiples,,two_booth_digits_shared_a_multiples,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/shared_structure_report.csv,two_booth_digits_shared_a_multiples,,1648,,,
ex266,ex266_r70_subtract_prefix_abc_g_aig,,,,,,ex266|udiv_shared_subtract_prefix|binary_quotient_remainder_subtract_terms|shared_shifted_subtract_terms_not_wordmux|yosys_abc_g_aig|unsigned_low5_high5_div_dbz_sat|quotient_word,sub-fp16-int-predicate-r70,"quotient bits from shared compare/subtract terms; avoids cofactor-wordmux, one-hot interval, and const-divisor forms; shared shifted-divisor compare/subtract terms for q4..q0",,binary_quotient_remainder_subtract_terms,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/shared_structure_report.csv,binary_quotient_remainder_subtract_terms,,2430,,,
ex266,ex266_r70_binary_threshold_predicates_abc_g_aig,,,,,,ex266|udiv_binary_threshold_predicates|shared_constant_multiple_compare_prefix|binary_threshold_bits_not_onehot_intervals|yosys_abc_g_aig|unsigned_low5_high5_div_dbz_sat|quotient_word,sub-fp16-int-predicate-r70,binary threshold quotient predicates; distinct from one-hot intervals and cofactor-wordmux forms; binary quotient predicates sharing constant-multiple comparisons,,shared_constant_multiple_compare_prefix,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp16-int-predicate-r70/shared_structure_report.csv,shared_constant_multiple_compare_prefix,,5724,,,
ex240,ex240_r70_selected_residual_sorted_fields,,,,,,ex240|E4M3FN packed add|selected-output residual over sorted field decode|shared nan sign max/min decode plus xor residual table|repo_yosys_frontend_synth_preset|official_evaluate|full_word,sub-fp8-mid-predicate-r70,frontend_best_adp=26230; reference_adp=13299,,shared NaN/sign/max/min decode plus XOR residual table,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp8-mid-predicate-r70/shared_structure_report.csv,shared NaN/sign/max/min decode plus XOR residual table,,275187,,,
ex240,ex240_r70_guard_round_split_residual,,,,,,ex240|E4M3FN packed add|guard-round field-key split residual|shared sorted exponent significand decode plus split sign high low residuals|repo_yosys_frontend_synth_preset|official_evaluate|sign_mag_groups,sub-fp8-mid-predicate-r70,frontend_best_adp=26230; reference_adp=13299,,shared sorted exponent/significand decode and split residual output groups,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1240/agent_shards/sub-fp8-mid-predicate-r70/shared_structure_report.csv,shared sorted exponent/significand decode and split residual output groups,,396381,,,
