case,domain,agent_id,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex244,float_fp8,fp8-region-r26,ex244_r26_region_sig_gap_delta_abc_g_and,1,358,37,13246,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_sig_gap_delta_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_sig_gap_delta_abc_g_and.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_delta_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_delta_abc_g_and.yosys.log
ex244,float_fp8,fp8-region-r26,ex244_r26_region_sig_gap_delta_abc_g_aig,1,344,36,12384,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_sig_gap_delta_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_sig_gap_delta_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_delta_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_delta_abc_g_aig.yosys.log
ex244,float_fp8,fp8-region-r26,ex244_r26_region_sig_gap_delta_synth_preset_and,1,339,38,12882,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_sig_gap_delta_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_sig_gap_delta_synth_preset_and.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_delta_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_delta_synth_preset_and.yosys.log
ex244,float_fp8,fp8-region-r26,ex244_r26_region_sig_gap_delta_synth_preset_aig,1,327,38,12426,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_sig_gap_delta_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_sig_gap_delta_synth_preset_aig.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_delta_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_delta_synth_preset_aig.yosys.log
ex244,float_fp8,fp8-region-r26,ex244_r26_region_sig_gap_orbits_abc_g_and,1,348,36,12528,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_sig_gap_orbits_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_sig_gap_orbits_abc_g_and.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_orbits_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_orbits_abc_g_and.yosys.log
ex244,float_fp8,fp8-region-r26,ex244_r26_region_sig_gap_orbits_abc_g_aig,1,338,36,12168,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_sig_gap_orbits_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_sig_gap_orbits_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_orbits_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_orbits_abc_g_aig.yosys.log
ex244,float_fp8,fp8-region-r26,ex244_r26_region_sig_gap_orbits_synth_preset_and,1,351,38,13338,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_sig_gap_orbits_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_sig_gap_orbits_synth_preset_and.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_orbits_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_orbits_synth_preset_and.yosys.log
ex244,float_fp8,fp8-region-r26,ex244_r26_region_sig_gap_orbits_synth_preset_aig,1,336,37,12432,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_sig_gap_orbits_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_sig_gap_orbits_synth_preset_aig.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_orbits_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_sig_gap_orbits_synth_preset_aig.yosys.log
ex244,float_fp8,fp8-region-r26,ex244_r26_region_threshold_packed_abc_g_and,1,301,42,12642,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_threshold_packed_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_threshold_packed_abc_g_and.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_threshold_packed_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_threshold_packed_abc_g_and.yosys.log
ex244,float_fp8,fp8-region-r26,ex244_r26_region_threshold_packed_abc_g_aig,1,292,42,12264,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/verilog/ex244_r26_region_threshold_packed_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/aigs/ex244_r26_region_threshold_packed_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_threshold_packed_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex244/logs/ex244_r26_region_threshold_packed_abc_g_aig.yosys.log
