round,run_id,agent_id,case,candidate_id,simulator,status,log_path,notes,shard_csv,simulation_status
,frontend_source_parallel_round76_20260613_1706,sub-fp16-r76,ex225,ex225_r76_segbase_delta_lo5_segbase_delta_lo5_abc_g_aig,iverilog,not_run,,official evaluate.py used for authority; candidate is truth-derived exact source,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp16-r76/simulation_results.csv,
,frontend_source_parallel_round76_20260613_1706,sub-fp16-r76,ex225,ex225_r76_ratio_xor_lo6_ratio_xor_lo6_abc_g_aig,iverilog,not_run,,official evaluate.py used for authority; candidate is truth-derived exact source,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp16-r76/simulation_results.csv,
,frontend_source_parallel_round76_20260613_1706,sub-fp16-r76,ex223,ex223_r76_segbase_delta_lo5_segbase_delta_lo5_abc_g_aig,iverilog,not_run,,official evaluate.py used for authority; candidate is truth-derived exact source,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp16-r76/simulation_results.csv,
,frontend_source_parallel_round76_20260613_1706,sub-fp16-r76,ex223,ex223_r76_ratio_xor_lo6_ratio_xor_lo6_abc_g_aig,iverilog,not_run,,official evaluate.py used for authority; candidate is truth-derived exact source,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp16-r76/simulation_results.csv,
,,sub-fp8-worst-r76,ex247,ex247_r76_field_pair_div_case,,,,iverilog skipped; official evaluate.py used for acceptance,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp8-worst-r76/simulation_results.csv,not_run
,,sub-fp8-worst-r76,ex247,ex247_r76_exp_delta_sigratio_desc,,,,iverilog skipped; official evaluate.py used for acceptance,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp8-worst-r76/simulation_results.csv,not_run
,,sub-fp8-worst-r76,ex246,ex246_r76_field_pair_product_case,,,,iverilog skipped; official evaluate.py used for acceptance,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp8-worst-r76/simulation_results.csv,not_run
,,sub-fp8-worst-r76,ex246,ex246_r76_exp_sum_sigprod_desc,,,,iverilog skipped; official evaluate.py used for acceptance,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp8-worst-r76/simulation_results.csv,not_run
,,sub-fp8-worst-r76,ex244,ex244_r76_field_pair_magcase,,,,iverilog skipped; official evaluate.py used for acceptance,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp8-worst-r76/simulation_results.csv,not_run
,,sub-fp8-worst-r76,ex244,ex244_r76_maxeff_gap_sig_desc,,,,iverilog skipped; official evaluate.py used for acceptance,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-fp8-worst-r76/simulation_results.csv,not_run
round76,frontend_source_parallel_round76_20260613_1706,sub-integer-r76,ex260,ex260_r76_sign_precond_booth_absb,iverilog,pass,student/work/frontend_source_parallel_round76_20260613_1706/sub-integer-r76/ex260/logs/ex260_r76_sign_precond_booth_absb.iverilog.log,exhaustive debug simulation before synthesis; official validity still from evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-integer-r76/simulation_results.csv,
round76,frontend_source_parallel_round76_20260613_1706,sub-integer-r76,ex260,ex260_r76_weighted_rows_csa_reuse,iverilog,pass,student/work/frontend_source_parallel_round76_20260613_1706/sub-integer-r76/ex260/logs/ex260_r76_weighted_rows_csa_reuse.iverilog.log,exhaustive debug simulation before synthesis; official validity still from evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-integer-r76/simulation_results.csv,
round76,frontend_source_parallel_round76_20260613_1706,sub-integer-r76,ex266,ex266_r76_region_prefix_compare,iverilog,pass,student/work/frontend_source_parallel_round76_20260613_1706/sub-integer-r76/ex266/logs/ex266_r76_region_prefix_compare.iverilog.log,exhaustive debug simulation before synthesis; official validity still from evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-integer-r76/simulation_results.csv,
round76,frontend_source_parallel_round76_20260613_1706,sub-integer-r76,ex266,ex266_r76_hi_cell_residual_lut,iverilog,pass,student/work/frontend_source_parallel_round76_20260613_1706/sub-integer-r76/ex266/logs/ex266_r76_hi_cell_residual_lut.iverilog.log,exhaustive debug simulation before synthesis; official validity still from evaluate.py,student/frontend_campaigns/campaigns/frontend_source_parallel_round76_20260613_1706/agent_shards/sub-integer-r76/simulation_results.csv,
