case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_default_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_split_norm + default + raw,field-level decode and same-gapcase constants with split diff normalizer parameter tables,ex240|fp8_source_restructure|ex240_field_same_gapcase_split_norm|field_level_decode_and_same_gapcase_constants_with_split_diff_normalizer_parameter_tables|default|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/verilog/ex240_field_same_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/aigs/ex240_ex240_field_same_gapcase_split_norm_default_raw.aig,1,not_run,645,45,29025,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_field_same_gapcase_split_norm_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_default_raw.abc.log; synth_sec=0.529; abc_sec=0.000; eval_sec=0.863
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_extra_share_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_split_norm + extra_share + raw,field-level decode and same-gapcase constants with split diff normalizer parameter tables,ex240|fp8_source_restructure|ex240_field_same_gapcase_split_norm|field_level_decode_and_same_gapcase_constants_with_split_diff_normalizer_parameter_tables|extra_share|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/verilog/ex240_field_same_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/aigs/ex240_ex240_field_same_gapcase_split_norm_extra_share_raw.aig,1,not_run,640,45,28800,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_field_same_gapcase_split_norm_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_extra_share_raw.abc.log; synth_sec=0.516; abc_sec=0.000; eval_sec=0.875
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_abc_g_aig_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_split_norm + abc_g_aig + raw,field-level decode and same-gapcase constants with split diff normalizer parameter tables,ex240|fp8_source_restructure|ex240_field_same_gapcase_split_norm|field_level_decode_and_same_gapcase_constants_with_split_diff_normalizer_parameter_tables|abc_g_aig|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/verilog/ex240_field_same_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/aigs/ex240_ex240_field_same_gapcase_split_norm_abc_g_aig_raw.aig,1,not_run,624,45,28080,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_field_same_gapcase_split_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_abc_g_aig_raw.abc.log; synth_sec=0.528; abc_sec=0.000; eval_sec=0.832
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_synth_preset_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_split_norm + synth_preset + raw,field-level decode and same-gapcase constants with split diff normalizer parameter tables,ex240|fp8_source_restructure|ex240_field_same_gapcase_split_norm|field_level_decode_and_same_gapcase_constants_with_split_diff_normalizer_parameter_tables|synth_preset|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/verilog/ex240_field_same_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/aigs/ex240_ex240_field_same_gapcase_split_norm_synth_preset_raw.aig,1,not_run,582,46,26772,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_field_same_gapcase_split_norm_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_synth_preset_raw.abc.log; synth_sec=0.755; abc_sec=0.000; eval_sec=0.877
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_case_attrs_default_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_case_attrs + default + raw,field-level decode and same-gapcase constants with case attributes,ex240|fp8_source_restructure|ex240_field_same_gapcase_case_attrs|field_level_decode_and_same_gapcase_constants_with_case_attributes|default|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/verilog/ex240_field_same_gapcase_case_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/aigs/ex240_ex240_field_same_gapcase_case_attrs_default_raw.aig,1,not_run,641,45,28845,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_field_same_gapcase_case_attrs_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_default_raw.abc.log; synth_sec=0.530; abc_sec=0.000; eval_sec=0.858
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_case_attrs_extra_share_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_case_attrs + extra_share + raw,field-level decode and same-gapcase constants with case attributes,ex240|fp8_source_restructure|ex240_field_same_gapcase_case_attrs|field_level_decode_and_same_gapcase_constants_with_case_attributes|extra_share|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/verilog/ex240_field_same_gapcase_case_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/aigs/ex240_ex240_field_same_gapcase_case_attrs_extra_share_raw.aig,1,not_run,635,46,29210,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_field_same_gapcase_case_attrs_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_extra_share_raw.abc.log; synth_sec=0.495; abc_sec=0.000; eval_sec=0.846
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_case_attrs_abc_g_aig_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_case_attrs + abc_g_aig + raw,field-level decode and same-gapcase constants with case attributes,ex240|fp8_source_restructure|ex240_field_same_gapcase_case_attrs|field_level_decode_and_same_gapcase_constants_with_case_attributes|abc_g_aig|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/verilog/ex240_field_same_gapcase_case_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/aigs/ex240_ex240_field_same_gapcase_case_attrs_abc_g_aig_raw.aig,1,not_run,626,45,28170,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_field_same_gapcase_case_attrs_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_abc_g_aig_raw.abc.log; synth_sec=0.540; abc_sec=0.000; eval_sec=0.838
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_case_attrs_synth_preset_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_case_attrs + synth_preset + raw,field-level decode and same-gapcase constants with case attributes,ex240|fp8_source_restructure|ex240_field_same_gapcase_case_attrs|field_level_decode_and_same_gapcase_constants_with_case_attributes|synth_preset|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/verilog/ex240_field_same_gapcase_case_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/aigs/ex240_ex240_field_same_gapcase_case_attrs_synth_preset_raw.aig,1,not_run,593,46,27278,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_field_same_gapcase_case_attrs_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_synth_preset_raw.abc.log; synth_sec=0.648; abc_sec=0.000; eval_sec=0.892
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_attrs_default_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_split_norm_attrs + default + raw,field-level same-gapcase split norm tables with case attributes,ex240|fp8_source_restructure|ex240_field_same_gapcase_split_norm_attrs|field_level_same_gapcase_split_norm_tables_with_case_attributes|default|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/verilog/ex240_field_same_gapcase_split_norm_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/aigs/ex240_ex240_field_same_gapcase_split_norm_attrs_default_raw.aig,1,not_run,645,45,29025,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_ex240_field_same_gapcase_split_norm_attrs_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_field_same_gapcase_split_norm_attrs_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_ex240_field_same_gapcase_split_norm_attrs_default_raw.abc.log; synth_sec=0.521; abc_sec=0.000; eval_sec=0.864
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_attrs_extra_share_raw,FP8 source predicate/table restructuring,ex240_field_same_gapcase_split_norm_attrs + extra_share + raw,field-level same-gapcase split norm tables with case attributes,ex240|fp8_source_restructure|ex240_field_same_gapcase_split_norm_attrs|field_level_same_gapcase_split_norm_tables_with_case_attributes|extra_share|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/verilog/ex240_field_same_gapcase_split_norm_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/aigs/ex240_ex240_field_same_gapcase_split_norm_attrs_extra_share_raw.aig,1,not_run,640,45,28800,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_ex240_field_same_gapcase_split_norm_attrs_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_field_same_gapcase_split_norm_attrs_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_ex240_field_same_gapcase_split_norm_attrs_extra_share_raw.abc.log; synth_sec=0.512; abc_sec=0.000; eval_sec=0.856
