case,domain,agent_id,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_default_raw,1,645,45,29025,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/verilog/ex240_field_same_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/aigs/ex240_ex240_field_same_gapcase_split_norm_default_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_field_same_gapcase_split_norm_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_default_raw.abc.log; synth_sec=0.529; abc_sec=0.000; eval_sec=0.863
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_extra_share_raw,1,640,45,28800,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/verilog/ex240_field_same_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/aigs/ex240_ex240_field_same_gapcase_split_norm_extra_share_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_field_same_gapcase_split_norm_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_extra_share_raw.abc.log; synth_sec=0.516; abc_sec=0.000; eval_sec=0.875
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_abc_g_aig_raw,1,624,45,28080,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/verilog/ex240_field_same_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/aigs/ex240_ex240_field_same_gapcase_split_norm_abc_g_aig_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_field_same_gapcase_split_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_abc_g_aig_raw.abc.log; synth_sec=0.528; abc_sec=0.000; eval_sec=0.832
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_synth_preset_raw,1,582,46,26772,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/verilog/ex240_field_same_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/aigs/ex240_ex240_field_same_gapcase_split_norm_synth_preset_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_field_same_gapcase_split_norm_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm/logs/ex240_ex240_field_same_gapcase_split_norm_synth_preset_raw.abc.log; synth_sec=0.755; abc_sec=0.000; eval_sec=0.877
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_case_attrs_default_raw,1,641,45,28845,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/verilog/ex240_field_same_gapcase_case_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/aigs/ex240_ex240_field_same_gapcase_case_attrs_default_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_field_same_gapcase_case_attrs_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_default_raw.abc.log; synth_sec=0.530; abc_sec=0.000; eval_sec=0.858
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_case_attrs_extra_share_raw,1,635,46,29210,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/verilog/ex240_field_same_gapcase_case_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/aigs/ex240_ex240_field_same_gapcase_case_attrs_extra_share_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_field_same_gapcase_case_attrs_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_extra_share_raw.abc.log; synth_sec=0.495; abc_sec=0.000; eval_sec=0.846
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_case_attrs_abc_g_aig_raw,1,626,45,28170,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/verilog/ex240_field_same_gapcase_case_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/aigs/ex240_ex240_field_same_gapcase_case_attrs_abc_g_aig_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_field_same_gapcase_case_attrs_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_abc_g_aig_raw.abc.log; synth_sec=0.540; abc_sec=0.000; eval_sec=0.838
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_case_attrs_synth_preset_raw,1,593,46,27278,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/verilog/ex240_field_same_gapcase_case_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/aigs/ex240_ex240_field_same_gapcase_case_attrs_synth_preset_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_field_same_gapcase_case_attrs_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_case_attrs/logs/ex240_ex240_field_same_gapcase_case_attrs_synth_preset_raw.abc.log; synth_sec=0.648; abc_sec=0.000; eval_sec=0.892
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_attrs_default_raw,1,645,45,29025,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/verilog/ex240_field_same_gapcase_split_norm_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/aigs/ex240_ex240_field_same_gapcase_split_norm_attrs_default_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_ex240_field_same_gapcase_split_norm_attrs_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_field_same_gapcase_split_norm_attrs_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_ex240_field_same_gapcase_split_norm_attrs_default_raw.abc.log; synth_sec=0.521; abc_sec=0.000; eval_sec=0.864
ex240,float_fp8,local-ex240-source-r59,ex240_ex240_field_same_gapcase_split_norm_attrs_extra_share_raw,1,640,45,28800,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/verilog/ex240_field_same_gapcase_split_norm_attrs.v,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/aigs/ex240_ex240_field_same_gapcase_split_norm_attrs_extra_share_raw.aig,student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_ex240_field_same_gapcase_split_norm_attrs_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_field_same_gapcase_split_norm_attrs_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round59_20260613_1155/local-ex240-source-r59/ex240/ex240_field_same_gapcase_split_norm_attrs/logs/ex240_ex240_field_same_gapcase_split_norm_attrs_extra_share_raw.abc.log; synth_sec=0.512; abc_sec=0.000; eval_sec=0.856
