case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex280,ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig,quartic_gf2_event_filter,,overlap_root_product_basis_small_roots,ex280|quartic_gf2_event_filter|overlap_root_product_basis_small_roots|shared_overlapping_linear_roots_with_factored_linear_corrections|yosys_abc_g_aig|exact_full_clamp_mux_coordinate_degree2|balanced_root_products_plus_shared_linear_correction_xor,student/new_seeds/unknown/ex280_ex299_current/ex280/verilog/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex280/aigs/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_current/ex280/metadata/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.json,1,1,OK,115,26,2990,2415,1.238095,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex200_ex299_frontend_refgap_round3_20260612_1554,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex280/verilog/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex280/aigs/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex280/logs/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.evaluate.log,7c8af566a685120332793e722cddf2fcd7e5da22fe00577d0f2aad07683f662d,28200d8dbe70f7a941389c8e1a7dd104b1d053ff011852de05ccea6a8562cea2,proposed frontend best update
ex281,ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig,quartic_gf2_event_filter,,overlap_root_product_basis_small_roots,ex281|quartic_gf2_event_filter|overlap_root_product_basis_small_roots|shared_overlapping_linear_roots_with_factored_linear_corrections|yosys_abc_g_aig|exact_full_clamp_mux_coordinate_degree2|balanced_root_products_plus_shared_linear_correction_xor,student/new_seeds/unknown/ex280_ex299_current/ex281/verilog/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex281/aigs/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_current/ex281/metadata/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.json,1,1,OK,128,26,3328,2336,1.424658,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex200_ex299_frontend_refgap_round3_20260612_1554,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex281/verilog/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex281/aigs/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex281/logs/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.evaluate.log,690b05714f764d5fc75ad802e17ea284933e0e673a5a45d1bbb33bbc3f5e2b37,66bcfb420ea96dd677cd806ac14d593367047792f4661b36089e6c5a4fd5d00b,proposed frontend best update
ex282,ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig,quartic_gf2_event_filter,,overlap_root_product_basis_mixed_roots_delaycap,ex282|quartic_gf2_event_filter|overlap_root_product_basis_mixed_roots_delaycap|shared_overlapping_linear_roots_with_factored_linear_corrections|yosys_abc_g_aig|exact_full_clamp_mux_coordinate_degree2|balanced_root_products_plus_shared_linear_correction_xor,student/new_seeds/unknown/ex280_ex299_current/ex282/verilog/ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex282/aigs/ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_current/ex282/metadata/ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig.json,1,1,OK,144,28,4032,2704,1.491124,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex200_ex299_frontend_refgap_round3_20260612_1554,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex282/verilog/ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex282/aigs/ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex282/logs/ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig.evaluate.log,9cb30dbfe28c052d25dd5b6143e9bda446e440787c65cc554a61a25dc36f784d,a00d9aef99a8a94717963cd911053f3bff235096725b79b85036ad984b3503c1,proposed frontend best update
ex283,ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig,quartic_gf2_event_filter,,overlap_root_product_basis_wide_roots_delaycap,ex283|quartic_gf2_event_filter|overlap_root_product_basis_wide_roots_delaycap|shared_overlapping_linear_roots_with_factored_linear_corrections|yosys_abc_g_aig|exact_full_clamp_mux_coordinate_degree2|balanced_root_products_plus_shared_linear_correction_xor,student/new_seeds/unknown/ex280_ex299_current/ex283/verilog/ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex283/aigs/ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_current/ex283/metadata/ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.json,1,1,OK,150,30,4500,3168,1.420455,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex200_ex299_frontend_refgap_round3_20260612_1554,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex283/verilog/ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex283/aigs/ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex283/logs/ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.evaluate.log,a5d5a437c25e3058598b34d0c0f621eae9b3740890defd3f1ae049be3b448d8e,6b34e3aefaf5efdbc19f29af532bddb6707aec146cd5bd57ef50f701d9b03320,proposed frontend best update
ex284,ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig,quartic_gf2_event_filter,,overlap_root_product_basis_wide_roots_delaycap,ex284|quartic_gf2_event_filter|overlap_root_product_basis_wide_roots_delaycap|shared_overlapping_linear_roots_with_factored_linear_corrections|yosys_abc_g_aig|exact_full_clamp_mux_coordinate_degree2|balanced_root_products_plus_shared_linear_correction_xor,student/new_seeds/unknown/ex280_ex299_current/ex284/verilog/ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex284/aigs/ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_current/ex284/metadata/ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.json,1,1,OK,160,34,5440,4240,1.283019,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex200_ex299_frontend_refgap_round3_20260612_1554,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex284/verilog/ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex284/aigs/ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554/unknown-gf2-r3/ex284/logs/ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.evaluate.log,c3e7efa3252b6865e3bdcaf02e3d15081cb3b8d4cf6a2bf59cd38d811885c9b6,5098b648e331836a8fcf28baab6ef1f9c791b2faadf2839b3ea48d7e5cc2dd8d,proposed frontend best update
ex285,ex285_r9_boundary_mask_all_boundary,Boundary-helper and current-tree exact sources are both valid; changing the output-plane cut may expose a lower ADP shared cone.,,current exact boundary-helper source with a new top-level output-plane mask,ex285|boundary_helper_output_mask_r9|bits_0_1_2_3_4_5_6_7_8_9_10_11|decision_tree_base_plus_route_decode_helper|yosys_frontend_abc_g_aig|official_evaluate|selected_output_planes,student/new_seeds/unknown/ex280_ex299_current/ex285/verilog/ex285_r9_boundary_mask_all_boundary.v,student/new_seeds/unknown/ex280_ex299_current/ex285/aigs/ex285_r9_boundary_mask_all_boundary.aig,student/new_seeds/unknown/ex280_ex299_current/ex285/metadata/ex285_r9_boundary_mask_all_boundary.json,1,1,OK,772,16,12352,5499,2.246227,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/verilog/ex285_r9_boundary_mask_all_boundary.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/aigs/ex285_r9_boundary_mask_all_boundary.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary.evaluate.py.log,7ef2c62b90a98586ca26f48df86cb344f0ab0a5d5c42c6125014a9438b0e50f4,164f27da5674d38849ea54d97eba446df0856f1c53b14af8f676580ec9a7ead4,official OK; improves frontend best
ex286,ex286_linhyb_sweep_raw_3_5_6_8_f00_global_abc_g_aig,selective_output_linear_coordinate_hybrid,,sweep_raw_3_5_6_8_f00_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_5_6_8|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/new_seeds/unknown/ex280_ex299_current/ex286/verilog/ex286_linhyb_sweep_raw_3_5_6_8_f00_global_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex286/aigs/ex286_linhyb_sweep_raw_3_5_6_8_f00_global_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_current/ex286/metadata/ex286_linhyb_sweep_raw_3_5_6_8_f00_global_abc_g_aig.json,1,1,OK,1338,15,20070,2376,8.446970,0,0,frontend_verified,current_best,frontend_campaign_best_improvement,student/frontend_campaigns/campaigns/ex286_ex287_frontend_structural_decomp_20260614_2320/results/best_improvements.csv,ex286_ex287_frontend_structural_decomp_20260614_2320,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_5_6_8_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_5_6_8_f00_global_abc_g_aig.aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_5_6_8_f00_global_abc_g_aig.evaluate.py.log,9162cd3bd14b5e4c4f859a8aba8e096c00edd88459a548dd7fcd9bcb9a5e89ad,076dd04e7752e2b7793a3dba5b74b53b344c04eaa1f3c919cce860c52a4e4588,selected_bits=3:5:6:8;coord_masks=8:20:40:100;policy=f00;share=global;base_nodes=572;coord_nodes=345;outer_bits=0:12:1:10
ex287,ex287_orientfollow_k7_b2_b3_b11_f11_case_direct_abc_g_aig,output_image_pair_count_orientation_encoded_symmetry_key_cofactor_bdd,,k7_b2_b3_b11_f11_case_direct/abc_g_aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|output_image_adjacent_pair_count_component_orientation|symmetry_key_k7_b2_b3_b11_f11_case_direct_cofactor_bdd_policy_f11|case_selector|direct_decoder|yosys_abc_g_aig|abc_xf_official_evaluate,student/new_seeds/unknown/ex280_ex299_current/ex287/verilog/ex287_orientfollow_k7_b2_b3_b11_f11_case_direct_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex287/aigs/ex287_orientfollow_k7_b2_b3_b11_f11_case_direct_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_current/ex287/metadata/ex287_orientfollow_k7_b2_b3_b11_f11_case_direct_abc_g_aig.json,1,1,OK,1697,14,23758,5782,4.108959,0,0,frontend_verified,current_best,frontend_campaign_best_improvement,student/frontend_campaigns/campaigns/ex286_ex287_frontend_structural_decomp_20260614_2320/results/best_improvements.csv,ex286_ex287_frontend_structural_decomp_20260614_2320,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex287-orient-followup/ex287/verilog/ex287_orientfollow_k7_b2_b3_b11_f11_case_direct.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex287-orient-followup/ex287/aigs/ex287_orientfollow_k7_b2_b3_b11_f11_case_direct_abc_g_aig.aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex287-orient-followup/ex287/logs/ex287_orientfollow_k7_b2_b3_b11_f11_case_direct_abc_g_aig.evaluate.py.log,b4915335e85825f4469f807b4690116ca0926391e982d244d685af809c6dc3ea,dbcdf8244738b1e6a9f227a7d62838f0d7c33d166d73cf6f081e2c6168f139c7,"shared_bdd_nodes=261;encoded_width=15;outer_bits=0:13:1:12:2:3:11;inner_bits=4:5:6:7:8:9:10;order=0:13:1:12:2:11:3:10:4:9:5:8:6:7;policy=f11;selector=case;decoder=direct;pairs=4:5,6:7,8:9;runtime_sec=1.073"
ex288,ex288_r8_current_keybdd_synth_preset_control,Direct current-source synth-preset control row to test whether frontend source boundary and synth preset alone improve QoR.,,,ex288|source_preserving_synth_preset_control|direct_current_source|no_output_overlay|yosys_synth_preset|official_evaluate|all_outputs,student/new_seeds/unknown/ex280_ex299_current/ex288/verilog/ex288_r8_current_keybdd_synth_preset_control.v,student/new_seeds/unknown/ex280_ex299_current/ex288/aigs/ex288_r8_current_keybdd_synth_preset_control.aig,student/new_seeds/unknown/ex280_ex299_current/ex288/metadata/ex288_r8_current_keybdd_synth_preset_control.json,1,1,OK,2173,14,30422,16394,1.855679,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex288/verilog/ex288_r8_current_keybdd_synth_preset_control.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex288/aigs/ex288_r8_current_keybdd_synth_preset_control.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex288/logs/ex288_r8_current_keybdd_synth_preset_control.evaluate.py.log,448393ca735b340cd85bac25634c3c49acf9cf2361aec2089b0405e4fdf71e8d,34e5694ffbd3d0f7a277d9eae57fdd2020206f60e16b2c0fe0b9f213ac466789,current exact source wrapped without output-plane grafts
ex289,ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_abc_g_aig,,,abc_g_aig,ex289|frontend|frontend_duality_symcof_split2_xorwrap_synthflow,student/new_seeds/unknown/ex280_ex299_current/ex289/verilog/ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex289/aigs/ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_current/ex289/metadata/ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_abc_g_aig.json,1,1,OK,1047,19,19893,13620,1.460573,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex289_frontend_duality_symcof_split2_xorwrap_synthflow_20260609_1128,student/work/ex289_frontend_duality_symcof_split2_xorwrap_20260609_1126/ex289/verilog/ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor.v,student/work/ex289_frontend_duality_symcof_split2_xorwrap_synthflow_20260609_1128/ex289/aigs/ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_abc_g_aig.aig,,116d7a789b99a8287f50e72c0ca02bb39f14e3840b43e16e09e17d8b96305059,3db4454b2c7f889ceaf93024c906e8f275c97b5f1f631b6f0b0072f3b727da8a,auto-indexed from student/runs frontend summary
