case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,status,verilog_path,aig_path,log_path,notes
ex297,unknown,local-unknown-iter-r36,ex297_r36_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex297|frontend_best_structural_remap|abc_diverse_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex297_r32_compress2rs_area_from_frontend_best|mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/verilog/ex297_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/aigs/ex297_r36_mfs_dc2_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/logs/ex297_r36_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex297,unknown,local-unknown-iter-r36,ex297_r36_mfs_rwz_mfs_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_rwz_mfs,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex297|frontend_best_structural_remap|abc_diverse_mfs_rwz_mfs|preserve_frontend_source_shared_logic|parent_ex297_r32_compress2rs_area_from_frontend_best|mfs_rwz_mfs|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/verilog/ex297_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/aigs/ex297_r36_mfs_rwz_mfs_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/logs/ex297_r36_mfs_rwz_mfs_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex297,unknown,local-unknown-iter-r36,ex297_r36_ssw_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow ssw_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex297|frontend_best_structural_remap|abc_diverse_ssw_dc2|preserve_frontend_source_shared_logic|parent_ex297_r32_compress2rs_area_from_frontend_best|ssw_dc2|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/verilog/ex297_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/aigs/ex297_r36_ssw_dc2_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/logs/ex297_r36_ssw_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex297,unknown,local-unknown-iter-r36,ex297_r36_fraig_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow fraig_mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex297|frontend_best_structural_remap|abc_diverse_fraig_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex297_r32_compress2rs_area_from_frontend_best|fraig_mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/verilog/ex297_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/aigs/ex297_r36_fraig_mfs_dc2_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/logs/ex297_r36_fraig_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex297,unknown,local-unknown-iter-r36,ex297_r36_choice_if4_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow choice_if4_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex297|frontend_best_structural_remap|abc_diverse_choice_if4_dc2|preserve_frontend_source_shared_logic|parent_ex297_r32_compress2rs_area_from_frontend_best|choice_if4_dc2|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/verilog/ex297_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/aigs/ex297_r36_choice_if4_dc2_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex297/logs/ex297_r36_choice_if4_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex299,unknown,local-unknown-iter-r36,ex299_r36_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex299|frontend_best_structural_remap|abc_diverse_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex299_r32_dchoice_dc2_from_frontend_best|mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/verilog/ex299_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/aigs/ex299_r36_mfs_dc2_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/logs/ex299_r36_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex299,unknown,local-unknown-iter-r36,ex299_r36_mfs_rwz_mfs_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_rwz_mfs,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex299|frontend_best_structural_remap|abc_diverse_mfs_rwz_mfs|preserve_frontend_source_shared_logic|parent_ex299_r32_dchoice_dc2_from_frontend_best|mfs_rwz_mfs|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/verilog/ex299_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/aigs/ex299_r36_mfs_rwz_mfs_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/logs/ex299_r36_mfs_rwz_mfs_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex299,unknown,local-unknown-iter-r36,ex299_r36_ssw_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow ssw_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex299|frontend_best_structural_remap|abc_diverse_ssw_dc2|preserve_frontend_source_shared_logic|parent_ex299_r32_dchoice_dc2_from_frontend_best|ssw_dc2|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/verilog/ex299_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/aigs/ex299_r36_ssw_dc2_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/logs/ex299_r36_ssw_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex299,unknown,local-unknown-iter-r36,ex299_r36_fraig_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow fraig_mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex299|frontend_best_structural_remap|abc_diverse_fraig_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex299_r32_dchoice_dc2_from_frontend_best|fraig_mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/verilog/ex299_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/aigs/ex299_r36_fraig_mfs_dc2_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/logs/ex299_r36_fraig_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex299,unknown,local-unknown-iter-r36,ex299_r36_choice_if4_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow choice_if4_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex299|frontend_best_structural_remap|abc_diverse_choice_if4_dc2|preserve_frontend_source_shared_logic|parent_ex299_r32_dchoice_dc2_from_frontend_best|choice_if4_dc2|official_evaluate|full_word,abc_failed,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/verilog/ex299_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/aigs/ex299_r36_choice_if4_dc2_from_frontend_best.aig,student/work/ex285_ex297_ex299_frontend_gt2_iter_remap_round36_20260613_0810/local-unknown-iter-r36/ex299/logs/ex299_r36_choice_if4_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
