case,hypothesis,representation,sharing_strategy,synth_flow,method_signature,status,reason,artifact_path,agent_id,shard_csv,candidate_id,variant,verilog_path,aig_path,stage,failure_reason,reuse_policy,notes,domain,shared_structure,log_path,evidence_path
ex223,fp16 log compact selected-field hybrid audit,small selected output fields from compact semantic sources,shared sign-exp decode only,not_run,ex223|fp16_log_compact_selected_field_hybrid_audit|blocked_no_candidate|shared_special_decode_only|not_run|DAZ_log_FP16_RNE_FTZ|r74_blocked,blocked_no_candidate,Known compact signbit and special-shell hybrids are official nonwinning and remaining exact alternatives require dense nested or full-word residual tables,student/work/frontend_source_parallel_round74_20260613_1438/sub-fp16-int-hybrid-r74/ex223/notes/round74_notes.md,sub-fp16-int-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-fp16-int-hybrid-r74/failed_hypotheses.csv,,,,,,,,,,,,
ex225,fp16 log10 compact selected-field hybrid audit,small selected output fields from compact semantic sources,shared sign-exp decode only,not_run,ex225|fp16_log10_compact_selected_field_hybrid_audit|blocked_no_candidate|shared_special_decode_only|not_run|DAZ_log10_FP16_RNE_FTZ|r74_blocked,blocked_no_candidate,Known selected sign and special-shell hybrids are official nonwinning and remaining exact low-bit alternatives replay dense residual or nested tables,student/work/frontend_source_parallel_round74_20260613_1438/sub-fp16-int-hybrid-r74/ex225/notes/round74_notes.md,sub-fp16-int-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-fp16-int-hybrid-r74/failed_hypotheses.csv,,,,,,,,,,,,
ex260,signed multiply compact hybrid audit,compact signed multiply source-level hybrids,shared Baugh-Wooley compressor family,not_run,ex260|signed_mul_compact_hybrid_audit|blocked_no_candidate|shared_bw_compressor_review|not_run|signed_low4_high4_multiply|r74_blocked,blocked_no_candidate,Exact signbit and selected low-bit/currentbase hybrids were already official nonwinning so no materially different simple compact source remained,student/work/frontend_source_parallel_round74_20260613_1438/sub-fp16-int-hybrid-r74/ex260/notes/round74_notes.md,sub-fp16-int-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-fp16-int-hybrid-r74/failed_hypotheses.csv,,,,,,,,,,,,
ex266,udiv selected q4 semantic override,current cofactor wordmux low bits plus exact q4 formula,shared current cofactor wordmux for q3:q0 and simple dbz or b1 q4 predicate,synth_preset_d18,ex266|udiv_q4_formula_current_wordmux|q4_formula_over_current_wordmux|shared_cofactor_wordmux_low4_plus_dbz_b1_q4|synth_preset_d18|unsigned_low5_high5_div_dbz_sat|q4_only,official_equivalent_non_improving,Official evaluate.py OK at 153/12/1836 which is worse than frontend 1480 and prompt target 1296,student/runs/integer/frontend_source_parallel_round74_20260613_1438/sub-fp16-int-hybrid-r74/ex266/logs/ex266_r74_q4_formula_current_wordmux.evaluate.py.log,sub-fp16-int-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-fp16-int-hybrid-r74/failed_hypotheses.csv,,,,,,,,,,,,
ex285,source-only hybrid blocked after notes review,no new compact source mix emitted,avoid repeating low-value compact-family wrappers,no_synth,ex285|source_only_hybrid_blocked|no_material_new_compact_source_mix|avoid_low_value_replays|no_synth|notes_review|full_word,BLOCKED_NO_MATERIAL_HYBRID,"current high-level description is invariant-only, and no materially different bounded source-only action model was identified without replaying do_not_repeat_as_is signatures",student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex285/notes/ex285_round74_blocked.md,sub-unknown-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-unknown-hybrid-r74/failed_hypotheses.csv,,blocked,,,notes_review,blocked by prior low-value signatures and no new compact source mix,repeat_with_material_change,"description_decision=not_good_enough; The Hamming-weight description is a true invariant but not a complete action model; no bounded new high-level candidate was defensible without replaying rejected compact-family tables/BDDs.; no candidate emitted; target current ADP 9132, frontend best 11033, reference 5499",unknown,none,,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex285/notes/ex285_round74_blocked.md
ex288,source-only hybrid blocked after notes review,no new compact source mix emitted,avoid repeating low-value compact-family wrappers,no_synth,ex288|source_only_hybrid_blocked|no_material_new_compact_source_mix|avoid_low_value_replays|no_synth|notes_review|full_word,BLOCKED_NO_MATERIAL_HYBRID,"current high-level description is invariant-only, and no materially different bounded source-only action model was identified without replaying do_not_repeat_as_is signatures",student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex288/notes/ex288_round74_blocked.md,sub-unknown-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-unknown-hybrid-r74/failed_hypotheses.csv,,blocked,,,notes_review,blocked by prior low-value signatures and no new compact source mix,repeat_with_material_change,"description_decision=not_good_enough; The Hamming-weight/key-BDD description explains conservation and symmetries but not the hidden routing action; no bounded new action model survived the prior notes, so no candidate was emitted.; no candidate emitted; target current ADP 26224, frontend best 31598, reference 16394",unknown,none,,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex288/notes/ex288_round74_blocked.md
ex297,cyclic 2-bit selector template hybrid,r73 pairsel cell/bit template with selector-2 cluster-BDD PO roots for one cell,pairsel template drives most outputs; r73 sel2 cluster source drives only output bits 10 and 11,yosys_internal_abc_g_aig,ex297|cyclic 2-bit selector template hybrid|r73 pairsel cell/bit template with selector-2 cluster-BDD PO roots for one cell|pairsel template drives most outputs; r73 sel2 cluster source drives only output bits 10 and 11|yosys_internal_abc_g_aig|official_evaluate|cell5_pair_outputs,EQUIVALENT_NONWINNING,official evaluate.py equivalent but did not beat target current ADP,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/logs/ex297_r74_pairsel_sel2_cluster_po_mix.evaluate.py.log,sub-unknown-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-unknown-hybrid-r74/failed_hypotheses.csv,ex297_r74_pairsel_sel2_cluster_po_mix,pairsel_sel2_cluster_po_mix,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/verilog/ex297_r74_pairsel_sel2_cluster_po_mix.v,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/aigs/ex297_r74_pairsel_sel2_cluster_po_mix.aig,official_evaluate,"ADP 425872 vs current 425024, frontend 425024, reference 225900",do_not_repeat_as_is,"r74 stats={'source_a': 'ex297_pairsel', 'source_b': 'ex297_sel2', 'bits_from_b': (10, 11), 'line_count': 26}; synth_sec=51.211; eval_sec=1.011; yosys_log=student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/logs/ex297_r74_pairsel_sel2_cluster_po_mix.yosys.log",unknown,pairsel cell/bit template plus selector-2 output-cluster BDD roots,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/logs/ex297_r74_pairsel_sel2_cluster_po_mix.evaluate.py.log,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/logs/ex297_r74_pairsel_sel2_cluster_po_mix.evaluate.py.log
ex297,cyclic 2-bit local-inversion edge template hybrid,r73 pairsel template with edge cell POs from r73 cell-local inversion source,pairsel template drives middle cells; cell-local inversion source drives both edge cell output pairs,yosys_internal_abc_g_aig,ex297|cyclic 2-bit local-inversion edge template hybrid|r73 pairsel template with edge cell POs from r73 cell-local inversion source|pairsel template drives middle cells; cell-local inversion source drives both edge cell output pairs|yosys_internal_abc_g_aig|official_evaluate|edge_cell_pairs,EQUIVALENT_NONWINNING,official evaluate.py equivalent but did not beat target current ADP,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/logs/ex297_r74_pairsel_celllocal_edge_po_mix.evaluate.py.log,sub-unknown-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-unknown-hybrid-r74/failed_hypotheses.csv,ex297_r74_pairsel_celllocal_edge_po_mix,pairsel_celllocal_edge_po_mix,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/verilog/ex297_r74_pairsel_celllocal_edge_po_mix.v,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/aigs/ex297_r74_pairsel_celllocal_edge_po_mix.aig,official_evaluate,"ADP 426560 vs current 425024, frontend 425024, reference 225900",do_not_repeat_as_is,"r74 stats={'source_a': 'ex297_pairsel', 'source_b': 'ex297_celllocal', 'bits_from_b': (0, 1, 12, 13), 'line_count': 26}; synth_sec=46.826; eval_sec=0.824; yosys_log=student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/logs/ex297_r74_pairsel_celllocal_edge_po_mix.yosys.log",unknown,pairsel source plus cell-local inversion-normalized edge cell roots,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/logs/ex297_r74_pairsel_celllocal_edge_po_mix.evaluate.py.log,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex297/logs/ex297_r74_pairsel_celllocal_edge_po_mix.evaluate.py.log
ex299,cyclic 2-bit selector/local inversion template hybrid,r73 sel2 cluster source for its winning cluster and cell-local inversion source for the other POs,selector-2 BDD roots keep bits 8/9; cell-local inversion template drives all remaining output pairs,yosys_internal_abc_g_aig,ex299|cyclic 2-bit selector/local inversion template hybrid|r73 sel2 cluster source for its winning cluster and cell-local inversion source for the other POs|selector-2 BDD roots keep bits 8/9; cell-local inversion template drives all remaining output pairs|yosys_internal_abc_g_aig|official_evaluate|sel2_cluster_bits_8_9_plus_celllocal_rest,EQUIVALENT_NONWINNING,official evaluate.py equivalent but did not beat target current ADP,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/logs/ex299_r74_sel2_cluster_celllocal_rest_mix.evaluate.py.log,sub-unknown-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-unknown-hybrid-r74/failed_hypotheses.csv,ex299_r74_sel2_cluster_celllocal_rest_mix,sel2_cluster_celllocal_rest_mix,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/verilog/ex299_r74_sel2_cluster_celllocal_rest_mix.v,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/aigs/ex299_r74_sel2_cluster_celllocal_rest_mix.aig,official_evaluate,"ADP 1777860 vs current 1777806, frontend 1777806, reference 1013807",do_not_repeat_as_is,"r74 stats={'source_a': 'ex299_sel2', 'source_b': 'ex299_celllocal', 'bits_from_b': (0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15), 'line_count': 28}; synth_sec=154.791; eval_sec=5.156; yosys_log=student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/logs/ex299_r74_sel2_cluster_celllocal_rest_mix.yosys.log",unknown,sel2 cluster BDD source plus cell-local inversion-normalized noncluster roots,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/logs/ex299_r74_sel2_cluster_celllocal_rest_mix.evaluate.py.log,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/logs/ex299_r74_sel2_cluster_celllocal_rest_mix.evaluate.py.log
ex299,cyclic 2-bit selector pair-template hybrid,r73 sel2 cluster source for its winning cluster and r73 pairsel cell/bit template for the other POs,selector-2 BDD roots keep bits 8/9; pairsel source drives all remaining output pairs,yosys_internal_abc_g_aig,ex299|cyclic 2-bit selector pair-template hybrid|r73 sel2 cluster source for its winning cluster and r73 pairsel cell/bit template for the other POs|selector-2 BDD roots keep bits 8/9; pairsel source drives all remaining output pairs|yosys_internal_abc_g_aig|official_evaluate|sel2_cluster_bits_8_9_plus_pairsel_rest,EQUIVALENT_NONWINNING,official evaluate.py equivalent but did not beat target current ADP,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/logs/ex299_r74_sel2_cluster_pairsel_rest_mix.evaluate.py.log,sub-unknown-hybrid-r74,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1438/agent_shards/sub-unknown-hybrid-r74/failed_hypotheses.csv,ex299_r74_sel2_cluster_pairsel_rest_mix,sel2_cluster_pairsel_rest_mix,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/verilog/ex299_r74_sel2_cluster_pairsel_rest_mix.v,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/aigs/ex299_r74_sel2_cluster_pairsel_rest_mix.aig,official_evaluate,"ADP 1778940 vs current 1777806, frontend 1777806, reference 1013807",do_not_repeat_as_is,"r74 stats={'source_a': 'ex299_sel2', 'source_b': 'ex299_pairsel', 'bits_from_b': (0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15), 'line_count': 28}; synth_sec=214.322; eval_sec=5.162; yosys_log=student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/logs/ex299_r74_sel2_cluster_pairsel_rest_mix.yosys.log",unknown,sel2 cluster BDD source plus pairsel cell/bit template noncluster roots,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/logs/ex299_r74_sel2_cluster_pairsel_rest_mix.evaluate.py.log,student/work/frontend_source_parallel_round74_20260613_1438/sub-unknown-hybrid-r74/ex299/logs/ex299_r74_sel2_cluster_pairsel_rest_mix.evaluate.py.log
