case,agent_id,hypothesis,representation,shared_structure,expected_sharing,observed_result,notes
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with onehot/group source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1832/15/27480,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_onehot_group|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with case/group source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1837/15/27555,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_case_group|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with tree/group source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1829/18/32922,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_tree_group|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with onehot/global source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1848/15/27720,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_onehot_global|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with case/global source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1837/15/27555,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_case_global|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with tree/global source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1808/18/32544,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_tree_global|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with onehot/group source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1855/15/27825,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_onehot_group|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with case/group source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1855/15/27825,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_case_group|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with tree/group source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1839/20/36780,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_tree_group|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with onehot/global source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1842/15/27630,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_onehot_global|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
ex287,local-ex287-symcof,hamming_weight_preserving_lossy_routing_normalizer,three-pair symcof class mux with case/global source structure,"canonical key for exact input swap pairs (4,5),(6,7),(8,9); shared BDD cofactors; class mux",reduce current class mux delay or cofactor duplication without changing exact three-pair symmetry key,1855/15/27825,ex287|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_k5_case_global|known_three_pair_symmetry_key_and_class_mux_bdd_share|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux
