case,domain,agent_id,candidate_id,method_signature,hypothesis,representation,shared_structure,verilog_path,aig_path,evaluate_log,equivalent,simulation_pass,area,delay,adp,frontend_best_adp,new_best_adp,old_best_adp,old_frontend_adp,reference_adp,improvement_vs_frontend,beats_reference,notes
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_compare_decode_synth_preset_raw,ex240|fp8_source_restructure|ex240_field_compare_decode|field_level_magnitude_compare_and_decoded_field_mux_for_add_paths|synth_preset|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_compare_decode + synth_preset + raw,field-level magnitude compare and decoded field mux for add paths,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_compare_decode/verilog/ex240_field_compare_decode.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_compare_decode/aigs/ex240_ex240_field_compare_decode_synth_preset_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_compare_decode/logs/ex240_ex240_field_compare_decode_synth_preset_raw.evaluate.py.log,1,not_run,622,45,27990,27990,27990,28611,28611,13299,621,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_compare_decode/logs/ex240_field_compare_decode_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_compare_decode/logs/ex240_ex240_field_compare_decode_synth_preset_raw.abc.log; synth_sec=0.603; abc_sec=0.000; eval_sec=0.837
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_same_gapcase_abc_g_aig_raw,ex240|fp8_source_restructure|ex240_field_same_gapcase|field_level_decode_with_same_sign_gap_case_constant_alignment|abc_g_aig|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_same_gapcase + abc_g_aig + raw,field-level decode with same-sign gap-case constant alignment,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/verilog/ex240_field_same_gapcase.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/aigs/ex240_ex240_field_same_gapcase_abc_g_aig_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/logs/ex240_ex240_field_same_gapcase_abc_g_aig_raw.evaluate.py.log,1,not_run,626,45,28170,28170,28170,28611,28611,13299,441,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/logs/ex240_field_same_gapcase_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/logs/ex240_ex240_field_same_gapcase_abc_g_aig_raw.abc.log; synth_sec=0.502; abc_sec=0.000; eval_sec=0.834
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_same_gapcase_synth_preset_raw,ex240|fp8_source_restructure|ex240_field_same_gapcase|field_level_decode_with_same_sign_gap_case_constant_alignment|synth_preset|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_same_gapcase + synth_preset + raw,field-level decode with same-sign gap-case constant alignment,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/verilog/ex240_field_same_gapcase.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/aigs/ex240_ex240_field_same_gapcase_synth_preset_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/logs/ex240_ex240_field_same_gapcase_synth_preset_raw.evaluate.py.log,1,not_run,593,46,27278,27278,27278,28611,28611,13299,1333,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/logs/ex240_field_same_gapcase_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_same_gapcase/logs/ex240_ex240_field_same_gapcase_synth_preset_raw.abc.log; synth_sec=0.625; abc_sec=0.000; eval_sec=0.823
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_diff_gapcase_default_raw,ex240|fp8_source_restructure|ex240_field_diff_gapcase|field_level_decode_with_diff_sign_gap_case_constant_alignment|default|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_diff_gapcase + default + raw,field-level decode with diff-sign gap-case constant alignment,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/verilog/ex240_field_diff_gapcase.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/aigs/ex240_ex240_field_diff_gapcase_default_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/logs/ex240_ex240_field_diff_gapcase_default_raw.evaluate.py.log,1,not_run,697,41,28577,28577,28577,28611,28611,13299,34,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/logs/ex240_field_diff_gapcase_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/logs/ex240_ex240_field_diff_gapcase_default_raw.abc.log; synth_sec=0.531; abc_sec=0.000; eval_sec=0.821
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_diff_gapcase_abc_g_aig_raw,ex240|fp8_source_restructure|ex240_field_diff_gapcase|field_level_decode_with_diff_sign_gap_case_constant_alignment|abc_g_aig|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_diff_gapcase + abc_g_aig + raw,field-level decode with diff-sign gap-case constant alignment,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/verilog/ex240_field_diff_gapcase.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/aigs/ex240_ex240_field_diff_gapcase_abc_g_aig_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/logs/ex240_ex240_field_diff_gapcase_abc_g_aig_raw.evaluate.py.log,1,not_run,682,41,27962,27962,27962,28611,28611,13299,649,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/logs/ex240_field_diff_gapcase_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_diff_gapcase/logs/ex240_ex240_field_diff_gapcase_abc_g_aig_raw.abc.log; synth_sec=0.538; abc_sec=0.000; eval_sec=0.828
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_constant_shifts_default_raw,ex240|fp8_source_restructure|ex240_field_gapcase_constant_shifts|field_level_decode_plus_same_diff_gap_case_constant_shifts|default|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_gapcase_constant_shifts + default + raw,field-level decode plus same/diff gap-case constant shifts,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/verilog/ex240_field_gapcase_constant_shifts.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/aigs/ex240_ex240_field_gapcase_constant_shifts_default_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_default_raw.evaluate.py.log,1,not_run,679,42,28518,28518,28518,28611,28611,13299,93,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_field_gapcase_constant_shifts_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_default_raw.abc.log; synth_sec=0.520; abc_sec=0.000; eval_sec=0.831
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_constant_shifts_extra_share_raw,ex240|fp8_source_restructure|ex240_field_gapcase_constant_shifts|field_level_decode_plus_same_diff_gap_case_constant_shifts|extra_share|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_gapcase_constant_shifts + extra_share + raw,field-level decode plus same/diff gap-case constant shifts,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/verilog/ex240_field_gapcase_constant_shifts.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/aigs/ex240_ex240_field_gapcase_constant_shifts_extra_share_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_extra_share_raw.evaluate.py.log,1,not_run,678,42,28476,28476,28476,28611,28611,13299,135,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_field_gapcase_constant_shifts_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_extra_share_raw.abc.log; synth_sec=0.509; abc_sec=0.000; eval_sec=0.832
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_constant_shifts_abc_g_aig_raw,ex240|fp8_source_restructure|ex240_field_gapcase_constant_shifts|field_level_decode_plus_same_diff_gap_case_constant_shifts|abc_g_aig|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_gapcase_constant_shifts + abc_g_aig + raw,field-level decode plus same/diff gap-case constant shifts,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/verilog/ex240_field_gapcase_constant_shifts.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/aigs/ex240_ex240_field_gapcase_constant_shifts_abc_g_aig_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_abc_g_aig_raw.evaluate.py.log,1,not_run,671,41,27511,27511,27511,28611,28611,13299,1100,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_field_gapcase_constant_shifts_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_abc_g_aig_raw.abc.log; synth_sec=0.526; abc_sec=0.000; eval_sec=0.834
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_constant_shifts_synth_preset_raw,ex240|fp8_source_restructure|ex240_field_gapcase_constant_shifts|field_level_decode_plus_same_diff_gap_case_constant_shifts|synth_preset|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_gapcase_constant_shifts + synth_preset + raw,field-level decode plus same/diff gap-case constant shifts,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/verilog/ex240_field_gapcase_constant_shifts.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/aigs/ex240_ex240_field_gapcase_constant_shifts_synth_preset_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_synth_preset_raw.evaluate.py.log,1,not_run,676,42,28392,28392,28392,28611,28611,13299,219,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_field_gapcase_constant_shifts_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_synth_preset_raw.abc.log; synth_sec=0.659; abc_sec=0.000; eval_sec=0.827
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_split_norm_abc_g_aig_raw,ex240|fp8_source_restructure|ex240_field_split_norm|field_level_decode_plus_split_diff_normalizer_parameter_tables|abc_g_aig|raw|official_evaluate|full_word,FP8 source predicate/table restructuring,ex240_field_split_norm + abc_g_aig + raw,field-level decode plus split diff normalizer parameter tables,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/verilog/ex240_field_split_norm.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/aigs/ex240_ex240_field_split_norm_abc_g_aig_raw.aig,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_abc_g_aig_raw.evaluate.py.log,1,not_run,624,45,28080,28080,28080,28611,28611,13299,531,0,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_field_split_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_abc_g_aig_raw.abc.log; synth_sec=0.516; abc_sec=0.000; eval_sec=0.832
