case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_default_raw,FP8 source predicate/table restructuring,ex244_current_source_resynth + default + raw,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|default|raw|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_default_raw.aig,1,not_run,328,37,12136,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_default.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_default_raw.abc.log; synth_sec=0.246; abc_sec=0.000; eval_sec=0.473
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_default_resyn2rs_area,FP8 source predicate/table restructuring,ex244_current_source_resynth + default + resyn2rs_area,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|default|resyn2rs_area|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_default_resyn2rs_area.aig,1,not_run,301,36,10836,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_default_resyn2rs_area.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_default.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_default_resyn2rs_area.abc.log; synth_sec=0.246; abc_sec=0.100; eval_sec=0.474
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_default_compress2rs_area,FP8 source predicate/table restructuring,ex244_current_source_resynth + default + compress2rs_area,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|default|compress2rs_area|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_default_compress2rs_area.aig,1,not_run,292,40,11680,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_default_compress2rs_area.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_default.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_default_compress2rs_area.abc.log; synth_sec=0.246; abc_sec=0.102; eval_sec=0.475
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_extra_share_raw,FP8 source predicate/table restructuring,ex244_current_source_resynth + extra_share + raw,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|extra_share|raw|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_extra_share_raw.aig,1,not_run,331,36,11916,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_extra_share.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_extra_share_raw.abc.log; synth_sec=0.242; abc_sec=0.000; eval_sec=0.471
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_extra_share_resyn2rs_area,FP8 source predicate/table restructuring,ex244_current_source_resynth + extra_share + resyn2rs_area,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|extra_share|resyn2rs_area|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_extra_share_resyn2rs_area.aig,1,not_run,292,35,10220,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_extra_share_resyn2rs_area.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_extra_share.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_extra_share_resyn2rs_area.abc.log; synth_sec=0.242; abc_sec=0.096; eval_sec=0.470
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_extra_share_compress2rs_area,FP8 source predicate/table restructuring,ex244_current_source_resynth + extra_share + compress2rs_area,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|extra_share|compress2rs_area|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_extra_share_compress2rs_area.aig,1,not_run,282,35,9870,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_extra_share_compress2rs_area.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_extra_share.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_extra_share_compress2rs_area.abc.log; synth_sec=0.242; abc_sec=0.099; eval_sec=0.470
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_abc_g_aig_raw,FP8 source predicate/table restructuring,ex244_current_source_resynth + abc_g_aig + raw,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|abc_g_aig|raw|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_abc_g_aig_raw.aig,1,not_run,312,37,11544,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_abc_g_aig.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_abc_g_aig_raw.abc.log; synth_sec=0.235; abc_sec=0.000; eval_sec=0.480
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_abc_g_aig_resyn2rs_area,FP8 source predicate/table restructuring,ex244_current_source_resynth + abc_g_aig + resyn2rs_area,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|abc_g_aig|resyn2rs_area|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_abc_g_aig_resyn2rs_area.aig,1,not_run,299,35,10465,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_abc_g_aig_resyn2rs_area.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_abc_g_aig.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_abc_g_aig_resyn2rs_area.abc.log; synth_sec=0.235; abc_sec=0.095; eval_sec=0.472
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_abc_g_aig_compress2rs_area,FP8 source predicate/table restructuring,ex244_current_source_resynth + abc_g_aig + compress2rs_area,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|abc_g_aig|compress2rs_area|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_abc_g_aig_compress2rs_area.aig,1,not_run,293,39,11427,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_abc_g_aig_compress2rs_area.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_abc_g_aig.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_abc_g_aig_compress2rs_area.abc.log; synth_sec=0.235; abc_sec=0.098; eval_sec=0.484
ex244,float_fp8,local-fp8-source-r41,ex244_ex244_current_source_resynth_synth_preset_raw,FP8 source predicate/table restructuring,ex244_current_source_resynth + synth_preset + raw,resynthesize current max-eff delta BDD source through fresh Yosys/post-flow combinations,ex244|fp8_source_restructure|ex244_current_source_resynth|resynthesize_current_max_eff_delta_bdd_source_through_fresh_yosys_post_flow_combinations|synth_preset|raw|official_evaluate|full_word,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/verilog/ex244_current_source_resynth.v,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/aigs/ex244_ex244_current_source_resynth_synth_preset_raw.aig,1,not_run,307,34,10438,student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_current_source_resynth_synth_preset.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_resynth_round41_20260613_0832/local-fp8-source-r41/ex244/ex244_current_source_resynth/logs/ex244_ex244_current_source_resynth_synth_preset_raw.abc.log; synth_sec=0.339; abc_sec=0.000; eval_sec=0.471
