round,run_id,agent_id,case,domain,candidate_id,family,hypothesis,representation,sharing_strategy,shared_structure,synth_flow,method_signature,verilog_path,aig_path,log_path,evaluate_log,official_status,equivalent,simulation_pass,area,delay,adp,reference_adp,current_adp,frontend_best_adp,beats_frontend,beats_current,beats_reference,notes,variant,verified_truth,shard_csv
,,sub-fp8-arith-mutate-r89,ex240,,ex240_r89_cancel_packed_select,,E4M3FN packed add high byte plus low byte,,,,,ex240|E4M3FN packed add high byte plus low byte|cancellation-selected packed output grouping|shared r64 same-sign GRS and diff normalizer with packed same/diff result mux|repo_yosys_frontend_default|official_evaluate|packed_same_diff_output,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-arith-mutate-r89/ex240/verilog/ex240_r89_cancel_packed_select.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-arith-mutate-r89/ex240/aigs/ex240_r89_cancel_packed_select.aig,,student/runs/float_fp8/frontend_best_mutation_round89_20260613_2357/sub-fp8-arith-mutate-r89/ex240/official_eval/ex240_r89_cancel_packed_select/ex240_r89_cancel_packed_select.evaluate.py.log,,1,,645,45,29025,,,,,,,evaluate.py status=OK; exit=0; Mutates current r64 source by replacing separate sign/magnitude selectors with packed same/diff output branches; not a max-eff or LZD DAG replay.,cancellation-selected packed output grouping,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-fp8-arith-mutate-r89/candidates.csv
,,sub-fp8-arith-mutate-r89,ex241,,ex241_r89_product_round_field_stage,,E4M3FN packed multiply high byte times low byte,,,,,ex241|E4M3FN packed multiply high byte times low byte|staged product-round field output grouping|shared nested product magnitude table with explicit rounded exponent and fraction wires|repo_yosys_frontend_default|official_evaluate|sign_exp_frac_output,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-arith-mutate-r89/ex241/verilog/ex241_r89_product_round_field_stage.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-arith-mutate-r89/ex241/aigs/ex241_r89_product_round_field_stage.aig,,student/runs/float_fp8/frontend_best_mutation_round89_20260613_2357/sub-fp8-arith-mutate-r89/ex241/official_eval/ex241_r89_product_round_field_stage/ex241_r89_product_round_field_stage.evaluate.py.log,,1,,554,30,16620,,,,,,,evaluate.py status=OK; exit=0; Mutates current nested product source around product rounding/output grouping; not a product exception or round-bucket DAG replay.,staged product-round field output grouping,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-fp8-arith-mutate-r89/candidates.csv
,,sub-fp8-arith-mutate-r89,ex245,,ex245_r89_active_branch_packed,,E5M2FN packed add high byte plus low byte,,,,,ex245|E5M2FN packed add high byte plus low byte|active same-diff-pass packed branch output grouping|shared active table mux with same diff pass output branches before final NaN mux|repo_yosys_frontend_default|official_evaluate|packed_active_branch_output,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-arith-mutate-r89/ex245/verilog/ex245_r89_active_branch_packed.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-arith-mutate-r89/ex245/aigs/ex245_r89_active_branch_packed.aig,,student/runs/float_fp8/frontend_best_mutation_round89_20260613_2357/sub-fp8-arith-mutate-r89/ex245/official_eval/ex245_r89_active_branch_packed/ex245_r89_active_branch_packed.evaluate.py.log,,1,,707,33,23331,,,,,,,evaluate.py status=OK; exit=0; Mutates current active-table source around output grouping; not a max-eff active or active-LZD DAG replay.,active same/diff/pass packed branch output grouping,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-fp8-arith-mutate-r89/candidates.csv
89,frontend_best_mutation_round89_20260613_2357,sub-fp8-top-mutate-r89,ex247,float_fp8,ex247_r89_region_mux_ladder,current_best_source_boundary_mutation,E5M2FN packed low-over-high division,round89 region mux ladder over current best source,shared denominator/numerator decode with two-stage region magnitude mux,"denominator/numerator sig decode, exponent delta, bound_attr, low/linear magnitude mux",repo_yosys_frontend,ex247|E5M2FN packed low-over-high division|round89 region mux ladder over current best source|shared denominator/numerator decode with two-stage region magnitude mux|repo_yosys_frontend|official_evaluate|not_r87_guarded_not_r88_descriptor,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex247/verilog/ex247_r89_region_mux_ladder.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex247/aigs/ex247_r89_region_mux_ladder.aig,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex247/logs/ex247_r89_region_mux_ladder.yosys.log,student/runs/float_fp8/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex247/logs/ex247_r89_region_mux_ladder.evaluate.py.log,OK,1,not_run,367,24,8808,2975,6804,7291,0,0,0,official evaluate.py OK; nonwinning; dossier=student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex247/notes/high_level_dossier.md,region_mux_ladder,abc_xf_official_evaluate,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-fp8-top-mutate-r89/candidates.csv
89,frontend_best_mutation_round89_20260613_2357,sub-fp8-top-mutate-r89,ex246,float_fp8,ex246_r89_product_decode_bus,current_best_source_boundary_mutation,E5M2FN packed multiply high byte times low byte,round89 packed product decode bus over current best source,shared sign/exponent/product decode bus before product_mag mux,"sign xor, effective exponent sum, significand product, product magnitude mux",repo_yosys_frontend,ex246|E5M2FN packed multiply high byte times low byte|round89 packed product decode bus over current best source|shared sign/exponent/product decode bus before product_mag mux|repo_yosys_frontend|official_evaluate|not_r87_guarded_not_r88_descriptor,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex246/verilog/ex246_r89_product_decode_bus.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex246/aigs/ex246_r89_product_decode_bus.aig,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex246/logs/ex246_r89_product_decode_bus.yosys.log,student/runs/float_fp8/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex246/logs/ex246_r89_product_decode_bus.evaluate.py.log,OK,1,not_run,355,24,8520,2805,5984,6888,0,0,0,official evaluate.py OK; nonwinning; dossier=student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex246/notes/high_level_dossier.md,product_decode_bus,abc_xf_official_evaluate,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-fp8-top-mutate-r89/candidates.csv
89,frontend_best_mutation_round89_20260613_2357,sub-fp8-top-mutate-r89,ex244,float_fp8,ex244_r89_ordered_mag_bus,current_best_source_boundary_mutation,E4M3FN packed hypot abs high low,round89 ordered magnitude bus over current best source,shared ordered max/min magnitude bus feeding max_eff/gap/delta mux,"ordered abs max/min decode, max_eff gap key, delta BDD, saturation mux",repo_yosys_frontend,ex244|E4M3FN packed hypot abs high low|round89 ordered magnitude bus over current best source|shared ordered max/min magnitude bus feeding max_eff/gap/delta mux|repo_yosys_frontend|official_evaluate|not_r87_guarded_not_r88_descriptor,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex244/verilog/ex244_r89_ordered_mag_bus.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex244/aigs/ex244_r89_ordered_mag_bus.aig,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex244/logs/ex244_r89_ordered_mag_bus.yosys.log,student/runs/float_fp8/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex244/logs/ex244_r89_ordered_mag_bus.evaluate.py.log,OK,1,not_run,328,37,12136,4272,8928,9120,0,0,0,official evaluate.py OK; nonwinning; dossier=student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex244/notes/high_level_dossier.md,ordered_mag_bus,abc_xf_official_evaluate,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-fp8-top-mutate-r89/candidates.csv
89,frontend_best_mutation_round89_20260613_2357,sub-fp8-top-mutate-r89,ex249,float_fp8,ex249_r89_ordered_mag_active_tail,current_best_source_boundary_mutation,E5M2FN packed hypot abs high low,round89 ordered magnitude active-tail split over current best source,shared ordered magnitude bus plus explicit active-gap delta/saturation tail,"ordered abs max/min decode, raw-exp active gap, delta table, saturation mux",repo_yosys_frontend,ex249|E5M2FN packed hypot abs high low|round89 ordered magnitude active-tail split over current best source|shared ordered magnitude bus plus explicit active-gap delta/saturation tail|repo_yosys_frontend|official_evaluate|not_r87_guarded_not_r88_descriptor,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex249/verilog/ex249_r89_ordered_mag_active_tail.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex249/aigs/ex249_r89_ordered_mag_active_tail.aig,student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex249/logs/ex249_r89_ordered_mag_active_tail.yosys.log,student/runs/float_fp8/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex249/logs/ex249_r89_ordered_mag_active_tail.evaluate.py.log,OK,1,not_run,191,30,5730,2079,3339,4342,0,0,0,official evaluate.py OK; nonwinning; dossier=student/work/frontend_best_mutation_round89_20260613_2357/sub-fp8-top-mutate-r89/ex249/notes/high_level_dossier.md,ordered_mag_active_tail,abc_xf_official_evaluate,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-fp8-top-mutate-r89/candidates.csv
round89,frontend_best_mutation_round89_20260613_2357,sub-integer-small-r89,ex260,integer,ex260_r89_direct_grouped_mul_yosys_abc_and,signed_multiplier_source_mutation,signed_low4_high4_multiply,direct signed multiply with explicit output grouping,let frontend infer the smallest signed 4x4 product while preserving grouped output boundaries,single word-level signed product feeds both output groups,yosys_abc_g_and,ex260|signed_low4_high4_multiply_r89_direct_grouped_assign|direct_signed_mul_grouped_outputs|word_product_shared_by_low_high_groups|yosys_abc_g_and|abc_xf_official_evaluate|not_r86_bdd_not_r87_signcorr_not_r88_screen,student/work/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/verilog/ex260_r89_direct_grouped_mul.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/aigs/ex260_r89_direct_grouped_mul_yosys_abc_and.aig,student/work/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/logs/ex260_r89_direct_grouped_mul_yosys_abc_and.yosys.log,student/runs/integer/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/official_eval/ex260_r89_direct_grouped_mul_yosys_abc_and/ex260_r89_direct_grouped_mul_yosys_abc_and.evaluate.py.log,OK,1,not_run,117,20,2340,657,1066,1131,0,0,0,official_aig=student/runs/integer/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/official_eval/ex260_r89_direct_grouped_mul_yosys_abc_and/output/ex260.aig,,,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-integer-small-r89/candidates.csv
round89,frontend_best_mutation_round89_20260613_2357,sub-integer-small-r89,ex260,integer,ex260_r89_support_cluster_anf_yosys_abc_and,signed_multiplier_source_mutation,signed_low4_high4_multiply,full-output support-clustered ANF equations,materialize unique monomial wires once and reuse them across product output bits,137 unique ANF monomial wires shared by exact output equations,yosys_abc_g_and,ex260|signed_low4_high4_multiply_r89_support_clustered_anf|unique_monomial_wire_pool|shared_anf_terms_across_all_outputs|yosys_abc_g_and|abc_xf_official_evaluate|not_r86_bdd_root_not_r87_signcorr_not_r88_diagnostic_only,student/work/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/verilog/ex260_r89_support_cluster_anf.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/aigs/ex260_r89_support_cluster_anf_yosys_abc_and.aig,student/work/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/logs/ex260_r89_support_cluster_anf_yosys_abc_and.yosys.log,student/runs/integer/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/official_eval/ex260_r89_support_cluster_anf_yosys_abc_and/ex260_r89_support_cluster_anf_yosys_abc_and.evaluate.py.log,OK,1,not_run,291,34,9894,657,1066,1131,0,0,0,official_aig=student/runs/integer/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex260/official_eval/ex260_r89_support_cluster_anf_yosys_abc_and/output/ex260.aig,,,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-integer-small-r89/candidates.csv
round89,frontend_best_mutation_round89_20260613_2357,sub-integer-small-r89,ex266,integer,ex266_r89_sel_x9843_wordbdd_yosys_abc_and,divider_quotient_classifier_mutation,unsigned_low5_high5_divide_dbz_sat,"selector {in[9],in[8],in[4],in[3]} local per-bit BDD word mux",materialize r88 lower-exception selector as exact local BDD cofactors and one shared quotient word mux,192 local BDD nodes across selector groups feed one word mux,yosys_abc_g_and,ex266|unsigned_low5_high5_divide_r89_selector_x9843_wordbdd|r88_best_exception_selector_local_bitbdd|shared_word_mux_over_16_cofactors|yosys_abc_g_and|abc_xf_official_evaluate|not_current_x984_wordmux_not_r86_root_not_r87_threshold,student/work/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex266/verilog/ex266_r89_sel_x9843_wordbdd.v,student/work/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex266/aigs/ex266_r89_sel_x9843_wordbdd_yosys_abc_and.aig,student/work/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex266/logs/ex266_r89_sel_x9843_wordbdd_yosys_abc_and.yosys.log,student/runs/integer/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex266/official_eval/ex266_r89_sel_x9843_wordbdd_yosys_abc_and/ex266_r89_sel_x9843_wordbdd_yosys_abc_and.evaluate.py.log,OK,1,not_run,159,11,1749,848,1296,1480,0,0,0,official_aig=student/runs/integer/frontend_best_mutation_round89_20260613_2357/sub-integer-small-r89/ex266/official_eval/ex266_r89_sel_x9843_wordbdd_yosys_abc_and/output/ex266.aig,,,student/frontend_campaigns/campaigns/frontend_best_mutation_round89_20260613_2357/agent_shards/sub-integer-small-r89/candidates.csv
