case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex240,ex240_semantic_add_scaled_abc_g_aig,fp8_e4m3fn_add,semantic_add_scaled_abc_g_aig,student/seeds/float_fp8/ex240_ex244_current/ex240/verilog/ex240_semantic_add_scaled_abc_g_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex240/aigs/ex240_semantic_add_scaled_abc_g_aig.aig,1,1,1404,56,78624,13299,5.912023,0,0,semantic_exact,"semantic RTL: decode scaled magnitude, add/sub, quantize; source_csv=student/runs/float_fp8/ex240_ex243_frontend_fp8_corrections_20260608_1130/results/candidates.csv"
ex240,ex240_semantic_add_norm_synth_preset_aig,fp8_e4m3fn_add,semantic_add_norm_synth_preset_aig,student/seeds/float_fp8/ex240_ex244_current/ex240/verilog/ex240_semantic_add_norm_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex240/aigs/ex240_semantic_add_norm_synth_preset_aig.aig,1,1,922,87,80214,13299,6.031581,0,0,semantic_exact,"semantic RTL: decode scaled magnitude, add/sub, leading-bit RNE normalizer; source_csv=student/runs/float_fp8/ex240_ex243_frontend_fp8_corrections_20260608_1130/results/candidates.csv"
ex241,ex241_semantic_mul_field_table_synth_preset_aig,fp8_e4m3fn_mul,semantic_mul_field_table_synth_preset_aig,student/seeds/float_fp8/ex240_ex244_current/ex241/verilog/ex241_semantic_mul_field_table_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex241/aigs/ex241_semantic_mul_field_table_synth_preset_aig.aig,1,1,1033,25,25825,7224,3.574889,0,0,semantic_exact,semantic table by effective exponent sum and 4-bit significands; source_csv=student/runs/float_fp8/ex241_ex242_frontend_fp8_field_tables_20260608_1130/results/candidates.csv
ex241,ex241_semantic_mul_product_table_synth_preset_aig,fp8_e4m3fn_mul,semantic_mul_product_table_synth_preset_aig,student/seeds/float_fp8/ex240_ex244_current/ex241/verilog/ex241_semantic_mul_product_table_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex241/aigs/ex241_semantic_mul_product_table_synth_preset_aig.aig,1,1,752,35,26320,7224,3.643411,0,0,semantic_exact,semantic table by effective exponent sum and 8-bit significand product; source_csv=student/runs/float_fp8/ex241_frontend_fp8_product_table_20260608_1130/results/candidates.csv
ex242,ex242_semantic_div_formula_exception_synth_preset_aig,fp8_e4m3fn_div_low_over_high,semantic_div_formula_exception_synth_preset_aig,student/seeds/float_fp8/ex240_ex244_current/ex242/verilog/ex242_semantic_div_formula_exception_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex242/aigs/ex242_semantic_div_formula_exception_synth_preset_aig.aig,1,1,1028,25,25700,11900,2.159664,0,0,semantic_exact,semantic exponent-delta formula plus boundary exception table; source_csv=student/runs/float_fp8/ex242_frontend_fp8_formula_exception_20260608_1130/results/candidates.csv
ex242,ex242_semantic_div_field_table_synth_preset_aig,fp8_e4m3fn_div_low_over_high,semantic_div_field_table_synth_preset_aig,student/seeds/float_fp8/ex240_ex244_current/ex242/verilog/ex242_semantic_div_field_table_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex242/aigs/ex242_semantic_div_field_table_synth_preset_aig.aig,1,1,1290,20,25800,11900,2.168067,0,0,semantic_exact,semantic table by exponent delta and numerator/denominator significands; source_csv=student/runs/float_fp8/ex241_ex242_frontend_fp8_field_tables_20260608_1130/results/candidates.csv
ex243,ex243_semantic_fmod_default_exception_abc_g_aig,fp8_e4m3fn_fmod_low_by_high_abs,semantic_fmod_default_exception_abc_g_aig,student/seeds/float_fp8/ex240_ex244_current/ex243/verilog/ex243_semantic_fmod_default_exception_abc_g_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex243/aigs/ex243_semantic_fmod_default_exception_abc_g_aig.aig,1,1,5746,25,143650,53227,2.698818,0,0,semantic_exact,semantic fmod passthrough/zero defaults plus exception table; source_csv=student/runs/float_fp8/ex240_ex243_frontend_fp8_corrections_20260608_1130/results/candidates.csv
ex244,ex244_semantic_hypot_gap_delta_synth_preset_aig,fp8_e4m3fn_hypot_abs,semantic_hypot_gap_delta_synth_preset_aig,student/seeds/float_fp8/ex240_ex244_current/ex244/verilog/ex244_semantic_hypot_gap_delta_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex244/aigs/ex244_semantic_hypot_gap_delta_synth_preset_aig.aig,1,1,1532,33,50556,4272,11.834270,0,0,semantic_exact,semantic max plus correction only when exponent gap is below 3; source_csv=student/runs/float_fp8/ex244_frontend_fp8_gap_delta_fix_20260608_1130/results/candidates.csv
ex244,ex244_semantic_hypot_max_delta_synth_preset_aig,fp8_e4m3fn_hypot_abs,semantic_hypot_max_delta_synth_preset_aig,student/seeds/float_fp8/ex240_ex244_current/ex244/verilog/ex244_semantic_hypot_max_delta_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex244/aigs/ex244_semantic_hypot_max_delta_synth_preset_aig.aig,1,1,1536,34,52224,4272,12.224719,0,0,semantic_exact,semantic max(abs operands) plus sparse correction delta; source_csv=student/runs/float_fp8/ex244_frontend_fp8_hypot_delta_20260608_1130/results/candidates.csv
ex244,ex244_semantic_hypot_mag_table_synth_preset_aig,fp8_e4m3fn_hypot_abs,semantic_hypot_mag_table_synth_preset_aig,student/seeds/float_fp8/ex240_ex244_current/ex244/verilog/ex244_semantic_hypot_mag_table_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex244_current/ex244/aigs/ex244_semantic_hypot_mag_table_synth_preset_aig.aig,1,1,2420,22,53240,4272,12.462547,0,0,semantic_exact,"semantic magnitude table for hypot(abs(high), abs(low)); source_csv=student/runs/float_fp8/ex240_ex244_frontend_fp8_semantic_20260608_1130/results/candidates.csv"
