round,run_id,agent_id,case,domain,candidate_id,family,hypothesis,representation,sharing_strategy,shared_structure,synth_flow,method_signature,verilog_path,aig_path,log_path,evaluate_log,official_status,equivalent,simulation_pass,area,delay,adp,reference_adp,current_adp,frontend_best_adp,beats_frontend,beats_current,beats_reference,notes,variant,verified_truth,shard_csv
,,sub-fp16-int-r87,ex260,,ex260_r87_explicit_pp_signcorr_abc_g_aig,,signed_low4_high4_multiply,,,,,ex260|signed_low4_high4_multiply_r87_explicit_pp_sign_correction|abs_partial_product_rows_conditional_twos_complement|shared_abs_decode_pp_rows_and_sign_correction|yosys_abc_g_aig|abc_xf_official_evaluate|not_r86_bit4_or_full_mtbdd,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex260/verilog/ex260_r87_explicit_pp_signcorr.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex260/aigs/ex260_r87_explicit_pp_signcorr_abc_g_aig.aig,,student/runs/integer/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex260/official_eval/ex260_r87_explicit_pp_signcorr_abc_g_aig/ex260_r87_explicit_pp_signcorr_abc_g_aig.evaluate.py.log,,1,,103,19,1957,,,,,,,explicit abs partial-product rows plus one conditional two's-complement correction,explicit_partial_product_sign_correction,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp16-int-r87/candidates.csv
,,sub-fp16-int-r87,ex266,,ex266_r87_denclass_thresholds_abc_g_aig,,unsigned_low5_high5_divide_dbz_sat,,,,,ex266|unsigned_low5_high5_divide_dbz_sat_r87_denclass_thresholds|parallel_q_ge_kb_predicates|shared_denominator_multiple_comparators|yosys_abc_g_aig|abc_xf_official_evaluate|not_r86_bit2_or_full_mtbdd,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex266/verilog/ex266_r87_denclass_thresholds.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex266/aigs/ex266_r87_denclass_thresholds_abc_g_aig.aig,,student/runs/integer/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex266/official_eval/ex266_r87_denclass_thresholds_abc_g_aig/ex266_r87_denclass_thresholds_abc_g_aig.evaluate.py.log,,1,,693,22,15246,,,,,,,parallel q>=k*b threshold predicates with dbz saturation,denominator_threshold_quotient_classifier,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp16-int-r87/candidates.csv
,,sub-fp16-int-r87,ex223,,ex223_r87_multiroot_bits12_11_10_abc_g_aig,,fp16_log,,,,,ex223|fp16_log_r87_multioutput_positive_normal_roots|bits12_11_10_run_root_bank_over_r86_bit11_base|shared_sign_exp_mantissa_root_bank|yosys_abc_g_aig|abc_xf_official_evaluate|not_r86_single_bit_or_full_mtbdd,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex223/verilog/ex223_r87_multiroot_bits12_11_10.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex223/aigs/ex223_r87_multiroot_bits12_11_10_abc_g_aig.aig,,student/runs/fp16/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex223/official_eval/ex223_r87_multiroot_bits12_11_10_abc_g_aig/ex223_r87_multiroot_bits12_11_10_abc_g_aig.evaluate.py.log,,1,,10760,19,204440,,,,,,,multi-bit root bank over bits12/11/10; uses r86 bit11 source only as base and replaces three bits,multioutput_positive_normal_root_bank,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp16-int-r87/candidates.csv
,,sub-fp16-int-r87,ex225,,ex225_r87_multiroot_bits12_11_10_abc_g_aig,,fp16_log10,,,,,ex225|fp16_log10_r87_multioutput_positive_normal_roots|bits12_11_10_run_root_bank_over_r86_bit11_base|shared_sign_exp_mantissa_root_bank|yosys_abc_g_aig|abc_xf_official_evaluate|not_r86_single_bit_or_full_mtbdd,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex225/verilog/ex225_r87_multiroot_bits12_11_10.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex225/aigs/ex225_r87_multiroot_bits12_11_10_abc_g_aig.aig,,student/runs/fp16/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp16-int-r87/ex225/official_eval/ex225_r87_multiroot_bits12_11_10_abc_g_aig/ex225_r87_multiroot_bits12_11_10_abc_g_aig.evaluate.py.log,,1,,11606,19,220514,,,,,,,multi-bit root bank over bits12/11/10; materially different from bit11-only and full MTBDD,multioutput_positive_normal_root_bank,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp16-int-r87/candidates.csv
,,sub-fp8-arith-r87,ex240,,ex240_r87_diff_lzd_bucket_dag,,E4M3FN packed add high byte plus low byte,,,,,ex240|E4M3FN packed add high byte plus low byte|diff-sign leading-zero bucket decision DAG|shared sorted decode same-sign GRS and compact cancellation buckets|repo_yosys_frontend_default|official_evaluate|full_word,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-arith-r87/ex240/verilog/ex240_r87_diff_lzd_bucket_dag.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-arith-r87/ex240/aigs/ex240_r87_diff_lzd_bucket_dag.aig,,student/runs/float_fp8/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-arith-r87/ex240/official_eval/ex240_r87_diff_lzd_bucket_dag/ex240_r87_diff_lzd_bucket_dag.evaluate.py.log,,0,,,,,,,,,,,evaluate.py status=NOT_EQUIV; exit=1; Formula/bucket diff normalizer; materially different from round86 max-eff roots,diff_lzd_formula_norm,0,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp8-arith-r87/candidates.csv
,,sub-fp8-arith-r87,ex241,,ex241_r87_product_round_bucket_dag,,E4M3FN packed multiply high byte times low byte,,,,,ex241|E4M3FN packed multiply high byte times low byte|product round bucket decision DAG|shared sign xor exponent sum product class and round increment predicates|repo_yosys_frontend_default|official_evaluate|full_word,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-arith-r87/ex241/verilog/ex241_r87_product_round_bucket_dag.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-arith-r87/ex241/aigs/ex241_r87_product_round_bucket_dag.aig,,student/runs/float_fp8/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-arith-r87/ex241/official_eval/ex241_r87_product_round_bucket_dag/ex241_r87_product_round_bucket_dag.evaluate.py.log,,1,,582,40,23280,,,,,,,evaluate.py status=OK; exit=0; Product round bucket formula rather than per-bit exception DAG,product_round_bucket_formula,1,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp8-arith-r87/candidates.csv
,,sub-fp8-arith-r87,ex245,,ex245_r87_active_lzd_bucket_dag,,E5M2FN packed add high byte plus low byte,,,,,ex245|E5M2FN packed add high byte plus low byte|active-region leading-one bucket decision DAG|shared sorted E5M2 decode same-diff small-gap buckets and saturation predicates|repo_yosys_frontend_default|official_evaluate|full_word,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-arith-r87/ex245/verilog/ex245_r87_active_lzd_bucket_dag.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-arith-r87/ex245/aigs/ex245_r87_active_lzd_bucket_dag.aig,,student/runs/float_fp8/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-arith-r87/ex245/official_eval/ex245_r87_active_lzd_bucket_dag/ex245_r87_active_lzd_bucket_dag.evaluate.py.log,,1,,613,71,43523,,,,,,,evaluate.py status=OK; exit=0; Leading-distance active normalizer instead of max-eff active DAG,active_gap4_lzd_normalizer,1,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp8-arith-r87/candidates.csv
87,frontend_structural_dag_parallel_round87_20260613_2305,sub-fp8-guard-r87,ex247,float_fp8,ex247_r87_guarded_lowpat_predicates,guarded_semantic_datapath,E5M2FN packed low-over-high division,guarded denominator-bound lowpat predicate datapath,shared sign exponent-delta denominator-bound shell with factored lowpat predicates,"denominator/numerator sig decode, exponent delta, lowpat predicates",student.frontends.yosys_synth default abc_AND,ex247|E5M2FN packed low-over-high division|round87 guarded lowpat predicate datapath|shared sign exponent-delta denominator-bound shell with factored lowpat predicates|repo_yosys_frontend|official_evaluate|guarded_lowpat_predicates,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex247/verilog/ex247_r87_guarded_lowpat_predicates.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex247/aigs/ex247_r87_guarded_lowpat_predicates.aig,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex247/logs/ex247_r87_guarded_lowpat_predicates.yosys.log,student/runs/float_fp8/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex247/logs/ex247_r87_guarded_lowpat_predicates.evaluate.py.log,OK,1,not_run,362,24,8688,2975,6804,7291,0,0,0,official evaluate.py OK; nonwinning,guarded denominator-bound lowpat predicate datapath,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp8-guard-r87/candidates.csv
87,frontend_structural_dag_parallel_round87_20260613_2305,sub-fp8-guard-r87,ex247,float_fp8,ex247_r87_den_step_residual_dag,decision_graph_semantic_fields,E5M2FN packed low-over-high division,denominator step residual decision graph,shared denominator/numerator sig decode plus delta step guards feeding low/linear/sat outputs,"denominator/numerator sig decode, exponent delta, step-region mux DAG",student.frontends.yosys_synth default abc_AND,ex247|E5M2FN packed low-over-high division|round87 denominator step residual decision graph|shared denominator numerator sig decode plus delta step guards feeding low/linear/sat outputs|repo_yosys_frontend|official_evaluate|den_step_residual_dag,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex247/verilog/ex247_r87_den_step_residual_dag.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex247/aigs/ex247_r87_den_step_residual_dag.aig,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex247/logs/ex247_r87_den_step_residual_dag.yosys.log,student/runs/float_fp8/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex247/logs/ex247_r87_den_step_residual_dag.evaluate.py.log,OK,1,not_run,378,26,9828,2975,6804,7291,0,0,0,official evaluate.py OK; nonwinning,denominator step residual decision graph,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp8-guard-r87/candidates.csv
87,frontend_structural_dag_parallel_round87_20260613_2305,sub-fp8-guard-r87,ex246,float_fp8,ex246_r87_guarded_product_shell,guarded_semantic_datapath,E5M2FN packed multiply,guarded product shell with separated zero/product core,shared sign exponent-sum product and selected underflow/saturation guards,"sign, exponent-sum, product, zero and saturation regions",student.frontends.yosys_synth default abc_AND,ex246|E5M2FN packed multiply|round87 guarded product shell with separated zero/sat/linear regions|shared sign exponent-sum product and selected underflow/saturation guards|repo_yosys_frontend|official_evaluate|guarded_product_shell,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex246/verilog/ex246_r87_guarded_product_shell.v,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex246/aigs/ex246_r87_guarded_product_shell.aig,student/work/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex246/logs/ex246_r87_guarded_product_shell.yosys.log,student/runs/float_fp8/frontend_structural_dag_parallel_round87_20260613_2305/sub-fp8-guard-r87/ex246/logs/ex246_r87_guarded_product_shell.evaluate.py.log,OK,1,not_run,355,24,8520,2805,5984,6888,0,0,0,official evaluate.py OK; nonwinning,guarded product shell with separated zero/product core,official_evaluate.py,student/frontend_campaigns/campaigns/frontend_structural_dag_parallel_round87_20260613_2305/agent_shards/sub-fp8-guard-r87/candidates.csv
