agent_id,domain,case,method_signature,hypothesis_family,reason,best_area,best_delay,best_adp,verilog_path,aig_path,log_path,source_csv,notes,candidate_id,failure_stage,next_action,candidate,area,delay,adp,old_adp,hypothesis,variant,status,evaluate_log_path,representation,shared_structure,eval_dir,verified_truth,equivalent,ADP,frontend_best_adp,delta_vs_frontend,beats_frontend,failure_kind,evidence_path,timestamp,family,baseline_adp,evaluate_log,yosys_log_path,target_adp,failure_reason,reuse_policy,evidence_log,frontend_target_adp,synth_flow,current_best_adp,reference_adp,delta_vs_current,beats_current,run_id,threshold,delta_vs_threshold,beats_threshold
unknown-breakthrough-a,unknown,ex286,ex286|hamming_weight_preserving_lossy_routing_normalizer|greedy_compare_exchange_route_screen|shared_fixed_compare_exchange_stages|no_synth|python_truth_exhaustive|full_word_route,compact routing/state descriptor with shared transition logic,"not exact: 44086 bit mismatches, 44 full-row matches after 9 greedy stages",,,,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-breakthrough-a/ex286/verilog/ex286_route_compare_exchange_greedy_screen.v,,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-breakthrough-a/ex286/diagnostics/ex286_compare_exchange_screen.csv,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-breakthrough-a/failed_hypotheses.csv,,ex286_route_compare_exchange_greedy_screen,simulation,"only revisit with nonlinear/data-dependent route controls, not fixed compare-exchange stages",ex286_route_compare_exchange_greedy_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-breakthrough-a,unknown,ex287,ex287|hamming_weight_preserving_lossy_routing_normalizer|greedy_compare_exchange_route_screen|shared_fixed_compare_exchange_stages|no_synth|python_truth_exhaustive|full_word_route,compact routing/state descriptor with shared transition logic,"not exact: 97996 bit mismatches, 34 full-row matches after 20 greedy stages",,,,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-breakthrough-a/ex287/verilog/ex287_route_compare_exchange_greedy_screen.v,,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-breakthrough-a/ex287/diagnostics/ex287_compare_exchange_screen.csv,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-breakthrough-a/failed_hypotheses.csv,,ex287_route_compare_exchange_greedy_screen,simulation,"only revisit with nonlinear/data-dependent route controls, not fixed compare-exchange stages",ex287_route_compare_exchange_greedy_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-breakthrough-b,unknown,ex299,ex299|frontend_source_boundary_normalization|celllocal_quad_replay|direct_current_source_wrapper|yosys_internal_abc_g_AND|official_evaluate|all_outputs,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-breakthrough-b/ex299/verilog/ex299_ubb_celllocal_quad_and_norm.v,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-breakthrough-b/failed_hypotheses.csv,snapshot_baseline_frontend_adp=1774260,ex299_ubb_celllocal_quad_and_norm,,,ex299_ubb_celllocal_quad_and_norm,,,,,frontend source-boundary normalization,current celllocal quad source replay through abc AND frontend,NO_EVAL_LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex240,ex240|E4M3FN packed add high byte plus low byte|zero passthrough shell around r64 sign/magnitude source|shared NaN/zero predicates plus existing same/diff normalizer|abc_g_aig_frontend|official_evaluate|full_word,shared_predicate_rtl,equivalent_but_nonwinning_vs_snapshot,620,45,27900,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex240/verilog/ex240_r2_zero_passthrough_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex240/aigs/ex240_r2_zero_passthrough_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex240/logs/ex240_r2_zero_passthrough_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/failed_hypotheses.csv,Quick low-priority check; exposes exact zero passthrough before selected output.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex240/logs/ex240_r2_zero_passthrough_abc_g_aig_frontend.yosys.log,,,,,620,45,27900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex241,ex241|E4M3FN packed multiply high byte times low byte|zero-input guard around nested exp/product shell|shared NaN/sign/zero predicates before product table residual|abc_g_aig_frontend|official_evaluate|full_word,shared_predicate_rtl,equivalent_but_nonwinning_vs_snapshot,553,30,16590,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/verilog/ex241_r2_zero_guard_product_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/aigs/ex241_r2_zero_guard_product_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/logs/ex241_r2_zero_guard_product_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/failed_hypotheses.csv,Keeps nested table semantics while exposing zero product as a shared predicate.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/logs/ex241_r2_zero_guard_product_abc_g_aig_frontend.yosys.log,,,,,553,30,16590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex244,ex244|E4M3FN packed hypot abs high low|max-eff delta BDD with selected saturation predicate replacement|shared max/min decode and delta bits; replaces only final saturation comparator|abc_g_aig_frontend|official_evaluate|full_word_selected_saturation,hybrid_selected_residual,equivalent_but_nonwinning_vs_snapshot,313,37,11581,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/verilog/ex244_r2_sat_predicate_nogroup_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/aigs/ex244_r2_sat_predicate_nogroup_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/logs/ex244_r2_sat_predicate_nogroup_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/failed_hypotheses.csv,Uses delta-bit saturation predicates without the r62 per-output NaN cone grouping.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/logs/ex244_r2_sat_predicate_nogroup_abc_g_aig_frontend.yosys.log,,,,,313,37,11581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex246,ex246|E5M2FN packed multiply high byte times low byte|zero-input guard around seed12 product-class shell|shared NaN/sign/zero predicates before product and product_mag residual|abc_g_aig_frontend|official_evaluate|full_word,shared_predicate_rtl,equivalent_but_nonwinning_vs_snapshot,354,24,8496,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/verilog/ex246_r2_zero_guard_product_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/aigs/ex246_r2_zero_guard_product_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/logs/ex246_r2_zero_guard_product_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/failed_hypotheses.csv,Keeps seed12 product-class semantics but exposes zero product as a shared predicate.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/logs/ex246_r2_zero_guard_product_abc_g_aig_frontend.yosys.log,,,,,354,24,8496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex247,ex247|E5M2FN packed low-over-high division|denominator-bound shell with direct low-underflow pattern bits|shared sign exponent-delta denominator attributes plus Boolean low-pattern residual|abc_g_aig_frontend|official_evaluate|full_word_small_residual,shared_predicate_rtl,equivalent_but_nonwinning_vs_snapshot,361,25,9025,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/verilog/ex247_r2_lowpat_boolean_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/aigs/ex247_r2_lowpat_boolean_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_lowpat_boolean_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/failed_hypotheses.csv,Replaces only the 4-bit low_from_pat table with explicit bit predicates.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_lowpat_boolean_abc_g_aig_frontend.yosys.log,,,,,361,25,9025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex249,ex249|E5M2FN packed hypot abs high low|raw-exp threshold shell with selected active delta bits|shared max/min raw-exp decode and active-gap delta predicates|abc_g_aig_frontend|official_evaluate|selected_delta_bits,hybrid_selected_residual,equivalent_but_nonwinning_vs_snapshot,174,30,5220,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex249/verilog/ex249_r2_active_delta_bits_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex249/aigs/ex249_r2_active_delta_bits_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex249/logs/ex249_r2_active_delta_bits_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/failed_hypotheses.csv,Quick low-priority check; keeps raw-exp threshold table and splits only active delta bits.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex249/logs/ex249_r2_active_delta_bits_abc_g_aig_frontend.yosys.log,,,,,174,30,5220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247|E5M2FN packed low-over-high division|r2 special shell and Boolean low-pattern residual copied as r3 control|shared divide-by-zero/zero shell and direct low-underflow Boolean residual|abc_g_aig_frontend|official_evaluate|selected_low_underflow_bits,control_anchor,equivalent_but_nonwinning_vs_r2,361,23,8303,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/verilog/ex247_r3_r2_anchor_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/aigs/ex247_r3_r2_anchor_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_r2_anchor_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/failed_hypotheses.csv,Control row to verify r3 runner reproduces the r2 source-level result.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_r2_anchor_abc_g_aig_frontend.yosys.log,,,,,361,23,8303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
