case,candidate_id,status,area,delay,adp,expected_adp,aig_path,notes
ex255,ex255_umul_wallace_bits_prefix_synth_preset,OK,87,13,1131,1131,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex255/aigs/ex255_umul_wallace_bits_prefix_synth_preset.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex255,ex255_umul_csa_concat_center_abc_g_aig,OK,86,14,1204,1204,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex255/aigs/ex255_umul_csa_concat_center_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex255,ex255_umul_csa_androws_abc_g_aig,OK,87,14,1218,1218,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex255/aigs/ex255_umul_csa_androws_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex255,ex255_umul_csa_androws_cla_abc_g_aig,OK,87,14,1218,1218,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex255/aigs/ex255_umul_csa_androws_cla_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex255,ex255_umul_csa_androws_cla_from4_synth_preset_d13,OK,88,14,1232,1232,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex255/aigs/ex255_umul_csa_androws_cla_from4_synth_preset_d13.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex255,ex255_umul_csa_androws_cla_synth_preset_d13,OK,88,14,1232,1232,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex255/aigs/ex255_umul_csa_androws_cla_synth_preset_d13.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex256,ex256_current_frontend_replay_post_resyn2,OK,158,18,2844,2844,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex256/aigs/ex256_current_frontend_replay_post_resyn2.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex256,ex256_current_frontend_replay_yosys_abc_g_aig,OK,159,18,2862,2862,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex256/aigs/ex256_current_frontend_replay_yosys_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex256,ex256_umul_csa_androws_cla_from2_wreduce_abc_g_aig,OK,159,18,2862,2862,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex256/aigs/ex256_umul_csa_androws_cla_from2_wreduce_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex256,ex256_umul_csa_androws_carryselect3_synth_preset_d13,OK,156,19,2964,2964,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex256/aigs/ex256_umul_csa_androws_carryselect3_synth_preset_d13.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex256,ex256_umul_csa_androws_cla_from4_wreduce_abc_g_aig,OK,156,19,2964,2964,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex256/aigs/ex256_umul_csa_androws_cla_from4_wreduce_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex256,ex256_umul_csa_androws_cla_from2_abc_g_aig,OK,159,19,3021,3021,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex256/aigs/ex256_umul_csa_androws_cla_from2_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex257,ex257_umul_csa_androws_cla_from4_wreduce_abc_g_aig,OK,254,21,5334,5334,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex257/aigs/ex257_umul_csa_androws_cla_from4_wreduce_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
