case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex240,ex240_r64_signmag_selected_output_factor_synth_preset,E4M3FN packed add source restructuring,,separate sign/magnitude selected-output factoring,ex240|E4M3FN packed add|ex240_r64_signmag_selected_output_factor|shared field decode diff-normalizer and selected-output factoring|repo_yosys_frontend|official_evaluate|full_word|synth_preset,student/new_seeds/float_fp8/ex240_ex254_current/ex240/verilog/ex240_r64_signmag_selected_output_factor_synth_preset.v,student/new_seeds/float_fp8/ex240_ex254_current/ex240/aigs/ex240_r64_signmag_selected_output_factor_synth_preset.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex240/metadata/ex240_r64_signmag_selected_output_factor_synth_preset.json,1,1,OK,610,43,26230,13299,1.972329,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,frontend_source_parallel_round64_20260613_1004,student/work/frontend_source_parallel_round64_20260613_1004/sub-mixed-diffroute-r64/ex240/verilog/ex240_r64_signmag_selected_output_factor.v,student/work/frontend_source_parallel_round64_20260613_1004/sub-mixed-diffroute-r64/ex240/aigs/ex240_r64_signmag_selected_output_factor_synth_preset.aig,student/work/frontend_source_parallel_round64_20260613_1004/sub-mixed-diffroute-r64/ex240/logs/ex240_r64_signmag_selected_output_factor_synth_preset.evaluate.py.log,f321f4a6c1a1940c4163d4b240793f43ece5b6293f35254c1eba943d12992ecd,3f99671a9e513c8e560d0fc87ef0f75e72a28617c5c6fab57bdebbf44f4be18d,official evaluate.py OK
ex241,ex241_r71_caseattrs_outputsplit,E4M3FN packed multiply nested product source factoring,,split NaN/sign output mux and add case attributes to exp/product tables,ex241|E4M3FN packed multiply|caseattrs_outputsplit|shared_exp_sum_product_table|repo_yosys_frontend_synth_preset|official_evaluate|full_word,student/new_seeds/float_fp8/ex240_ex254_current/ex241/verilog/ex241_r71_caseattrs_outputsplit.v,student/new_seeds/float_fp8/ex240_ex254_current/ex241/aigs/ex241_r71_caseattrs_outputsplit.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex241/metadata/ex241_r71_caseattrs_outputsplit.json,1,1,OK,531,29,15399,7224,2.131645,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,frontend_source_parallel_round71_20260613_1312,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex241/verilog/ex241_r71_caseattrs_outputsplit.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex241/aigs/ex241_r71_caseattrs_outputsplit.aig,,41e9f4335858f43a04569236c667473654234c2d60eb7375bbb4e46d6ca8070c,57c3719dde79286178d568a1772a145efa3eaf1387fbf75573fd9ac93caf6276,current best imported from verified student/new_seeds catalog
ex242,ex242_r8_axis_numzero_shell_abc_g_aig_frontend,,,,r8_axis_attr_numzero_special_shell,student/new_seeds/float_fp8/ex240_ex254_current/ex242/verilog/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.v,student/new_seeds/float_fp8/ex240_ex254_current/ex242/aigs/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex242/metadata/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.json,1,1,OK,841,20,16820,11900,1.413445,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex242/verilog/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex242/aig/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex242/logs/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.evaluate.py.log,bb9f1b4c7d21ac1c3e581c4f0382c73d02f3a95d632013f736b6373f22f3ece3,00860846937fc1e4f5992a99b7ece2fbf58384bea7e7f2be5b8f1d40daca59ca,official evaluate.py OK/equivalent
ex243,ex243_semantic_fmod_modsig_nested_delta_abc_g_aig,,,semantic_fmod_modsig_nested_delta_abc_g_aig,ex243|frontend|frontend_fp8_nested_tables_fix,student/new_seeds/float_fp8/ex240_ex254_current/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig.v,student/new_seeds/float_fp8/ex240_ex254_current/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex243/metadata/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig.json,1,1,OK,1790,27,48330,53227,0.907998,1,1,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta.v,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig.aig,,164e61844bc12bf18006b72461a18025300bcd6b0448959616d25a6359a1ba75,d3b6a5fa2fc7596f1a25297c59be0aab34d7f1bbfa11cf79f1f7a9a6835a1ce9,auto-indexed from student/runs frontend summary
ex244,ex244_r7_satbit_regroup_synth_preset_aig,,,,ex244|fp8_source_r7|satbit_regroup|split_saturation_terms_and_bitwise_nan_payload|synth_preset_aig|official_evaluate,student/new_seeds/float_fp8/ex240_ex254_current/ex244/verilog/ex244_r7_satbit_regroup_synth_preset_aig.v,student/new_seeds/float_fp8/ex240_ex254_current/ex244/aigs/ex244_r7_satbit_regroup_synth_preset_aig.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex244/metadata/ex244_r7_satbit_regroup_synth_preset_aig.json,1,1,OK,311,32,9952,4272,2.329588,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r7/ex244/verilog/ex244_r7_satbit_regroup.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r7/ex244/aigs/ex244_r7_satbit_regroup_synth_preset_aig.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r7/ex244/logs/ex244_r7_satbit_regroup_synth_preset_aig.evaluate.py.log,7236cfe7a8d9ecae4924e35b3257c0f66af85ed843df683a52097d8a655bb48a,e6925b44c6ec49cc8d5c0599c3914f49f346525d0094f74b2664246038c6e8bb,below delegated frontend target
ex245,ex245_r11_r89_active_branch_muxclean,,,,ex245|E5M2FN packed add high byte plus low byte|r89 active same/diff/pass branch source with mux-clean frontend flow|shared sorted decode plus selected active residual roots before final NaN mux|muxclean_aig|official_evaluate|full_word,student/new_seeds/float_fp8/ex240_ex254_current/ex245/verilog/ex245_r11_r89_active_branch_muxclean.v,student/new_seeds/float_fp8/ex240_ex254_current/ex245/aigs/ex245_r11_r89_active_branch_muxclean.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex245/metadata/ex245_r11_r89_active_branch_muxclean.json,1,1,OK,696,33,22968,11050,2.078552,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/verilog/ex245_r11_r89_active_branch_muxclean.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/aigs/ex245_r11_r89_active_branch_muxclean.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_muxclean.evaluate.py.log,9a306f4db333073a256fe01ff6ee687644804d4fd056031e73d18a4808a8b78f,96828e7fd8b296c78ff3ca8c12e3e32532abfcd6729c49e6410a13cd4477fe7f,active residual packed branch transfer
ex246,ex246_semantic_mul_product_dc_seed12_set11to10_synth_preset_aig,,,semantic_mul_product_dc_seed12_set11to10_synth_preset_aig,ex246|frontend|frontend_fp8_e5m2_dc_neighbor12,student/new_seeds/float_fp8/ex240_ex254_current/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10_synth_preset_aig.v,student/new_seeds/float_fp8/ex240_ex254_current/ex246/aigs/ex246_semantic_mul_product_dc_seed12_set11to10_synth_preset_aig.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex246/metadata/ex246_semantic_mul_product_dc_seed12_set11to10_synth_preset_aig.json,1,1,OK,341,22,7502,2805,2.674510,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/aigs/ex246_semantic_mul_product_dc_seed12_set11to10_synth_preset_aig.aig,,2f551f167518f0883d2d022b8eefe3c8efc220f5184e23259de354c13608d639,9475223c0e79c1c0bc7a95f3088ca8523dbbc7a3f4ce96b0838a30de2a68ae5c,auto-indexed from student/runs frontend summary
ex247,ex247_r5_lowpred_truth_case_abc_g_aig_frontend,,,,ex247|E5M2FN packed low-over-high division|tail-direct lowpred-min with 16-row low residual case|low_step/pat truth table is encoded as a compact 4-bit case over the low residual only|abc_g_aig_frontend|official_evaluate|lowpred_truth_case,student/new_seeds/float_fp8/ex240_ex254_current/ex247/verilog/ex247_r5_lowpred_truth_case_abc_g_aig_frontend.v,student/new_seeds/float_fp8/ex240_ex254_current/ex247/aigs/ex247_r5_lowpred_truth_case_abc_g_aig_frontend.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex247/metadata/ex247_r5_lowpred_truth_case_abc_g_aig_frontend.json,1,1,OK,249,26,6474,2975,2.176134,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r5/ex247/verilog/ex247_r5_lowpred_truth_case_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r5/ex247/aigs/ex247_r5_lowpred_truth_case_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r5/ex247/logs/ex247_r5_lowpred_truth_case_abc_g_aig_frontend.evaluate.py.log,9c1925779cda396bf127a2bc161ff485ee784aa5116c71cdaa1fc66e3936f81e,a4753edbf3539c6f1a78da6def36cd1d5185101a8c4862f56661fce837ea852e,Checks a case-form low residual without changing the tail table or full output mux.; r4_best=251/26/6526; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r5/ex247/logs/ex247_r5_lowpred_truth_case_abc_g_aig_frontend.yosys.log
ex248,ex248_r8_split_payload_shell_abc_g_aig_frontend,,,,r8_numden_split_payload_shell,student/new_seeds/float_fp8/ex240_ex254_current/ex248/verilog/ex248_r8_split_payload_shell_abc_g_aig_frontend.v,student/new_seeds/float_fp8/ex240_ex254_current/ex248/aigs/ex248_r8_split_payload_shell_abc_g_aig_frontend.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex248/metadata/ex248_r8_split_payload_shell_abc_g_aig_frontend.json,1,1,OK,290,27,7830,4180,1.873206,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex248/verilog/ex248_r8_split_payload_shell_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex248/aig/ex248_r8_split_payload_shell_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex248/logs/ex248_r8_split_payload_shell_abc_g_aig_frontend.evaluate.py.log,986337a9a265f85292844d906947467c4fadd20d3523fa9e271d1187b14a894b,1aa705996250dcf222c0206d4aa398457e625320346d6ff3adf867f17b0b7255,official evaluate.py OK/equivalent
ex249,ex249_semantic_hypot_threshold_rawexp_synth_preset_aig,,,semantic_hypot_threshold_rawexp_synth_preset_aig,ex249|frontend|frontend_fp8_e5m2_curated,student/new_seeds/float_fp8/ex240_ex254_current/ex249/verilog/ex249_semantic_hypot_threshold_rawexp_synth_preset_aig.v,student/new_seeds/float_fp8/ex240_ex254_current/ex249/aigs/ex249_semantic_hypot_threshold_rawexp_synth_preset_aig.aig,student/new_seeds/float_fp8/ex240_ex254_current/ex249/metadata/ex249_semantic_hypot_threshold_rawexp_synth_preset_aig.json,1,1,OK,168,26,4368,2079,2.101010,0,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex245_ex249_frontend_fp8_e5m2_curated_20260608_1715,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/aigs/ex249_semantic_hypot_threshold_rawexp_synth_preset_aig.aig,,06a82e64b331e0a03e888c0ad742f355d90d50895ca695d951b3d524a65f8db5,0c520d67a730068404337320dfac78af435f742230bcd95897ea678a902ccef1,auto-indexed from student/runs frontend summary
