round,run_id,agent_id,case,domain,candidate_id,family,hypothesis,representation,sharing_strategy,shared_structure,synth_flow,method_signature,verilog_path,aig_path,log_path,evaluate_log,official_status,equivalent,simulation_pass,area,delay,adp,reference_adp,current_adp,frontend_best_adp,beats_frontend,beats_current,beats_reference,notes,shard_csv,variant,verified_truth
85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp16-int-hybrid-r85,ex223,fp16,ex223_r85_output_group_residual_abc_g_aig,r85_exact_output_cluster_hybrid,fp16_log,positive-normal selected high-bit residual over frontend-best source,shared base decode plus exact per-bit output cluster replacement,base source plus selected exact output-bit functions,yosys_abc_g_aig,ex223|fp16_log_r85_output_group_residual_replace|positive_normal_selected_bit_residual_over_frontend_best|shared_decode_plus_exact_bit_cluster_replacement|yosys_abc_g_aig|abc_xf_official_evaluate|not_r84_highword_not_r80_special,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex223/verilog/ex223_r85_output_group_residual.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex223/aigs/ex223_r85_output_group_residual_abc_g_aig.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex223/logs/ex223_r85_output_group_residual_abc_g_aig.yosys.log,student/runs/fp16/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex223/official_eval/ex223_r85_output_group_residual_abc_g_aig/ex223_r85_output_group_residual_abc_g_aig.evaluate.py.log,OK,1,not_run,10713,19,203547,120549,189468,203490,0,0,0,exact selected output bits 15/14/13; official evaluate.py OK; official_aig=student/runs/fp16/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex223/official_eval/ex223_r85_output_group_residual_abc_g_aig/output/ex223.aig,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp16-int-hybrid-r85/candidates.csv,,
85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp16-int-hybrid-r85,ex225,fp16,ex225_r85_output_group_residual_abc_g_aig,r85_exact_output_cluster_hybrid,fp16_log10,positive-normal selected high and residual-bit replacement over frontend-best source,shared base decode plus exact per-bit output cluster replacement,base source plus selected exact output-bit functions,yosys_abc_g_aig,ex225|fp16_log10_r85_output_group_residual_replace|positive_normal_selected_bit_residual_over_frontend_best|shared_decode_plus_exact_bit_cluster_replacement|yosys_abc_g_aig|abc_xf_official_evaluate|not_r84_highword_not_r80_special,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex225/verilog/ex225_r85_output_group_residual.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex225/aigs/ex225_r85_output_group_residual_abc_g_aig.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex225/logs/ex225_r85_output_group_residual_abc_g_aig.yosys.log,student/runs/fp16/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex225/official_eval/ex225_r85_output_group_residual_abc_g_aig/ex225_r85_output_group_residual_abc_g_aig.evaluate.py.log,OK,1,not_run,11616,19,220704,116676,205656,218595,0,0,0,exact selected output bits 15/14/13/12/9; official evaluate.py OK; official_aig=student/runs/fp16/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex225/official_eval/ex225_r85_output_group_residual_abc_g_aig/output/ex225.aig,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp16-int-hybrid-r85/candidates.csv,,
85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp16-int-hybrid-r85,ex260,integer,ex260_r85_output_cluster_hybrid_abc_g_aig,r85_exact_output_cluster_hybrid,signed_low4_high4_multiply,current signed compressor with exact selected product-bit clusters,current shared compressor plus exact per-bit source replacements,base source plus selected exact output-bit functions,yosys_abc_g_aig,ex260|signed_low4_high4_multiply_r85_exact_output_cluster_hybrid|current_compressor_with_exact_selected_output_clusters|per_bit_source_hybrid_not_wordhit|yosys_abc_g_aig|abc_xf_official_evaluate|not_r84_wordcover_not_r75_csel,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex260/verilog/ex260_r85_output_cluster_hybrid.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex260/aigs/ex260_r85_output_cluster_hybrid_abc_g_aig.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex260/logs/ex260_r85_output_cluster_hybrid_abc_g_aig.yosys.log,student/runs/integer/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex260/official_eval/ex260_r85_output_cluster_hybrid_abc_g_aig/ex260_r85_output_cluster_hybrid_abc_g_aig.evaluate.py.log,OK,1,not_run,125,12,1500,657,1066,1131,0,0,0,exact selected output bits 7/6/5; official evaluate.py OK; official_aig=student/runs/integer/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex260/official_eval/ex260_r85_output_cluster_hybrid_abc_g_aig/output/ex260.aig,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp16-int-hybrid-r85/candidates.csv,,
85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp16-int-hybrid-r85,ex266,integer,ex266_r85_quotient_cluster_hybrid_abc_g_aig,r85_exact_output_cluster_hybrid,unsigned_low5_high5_divide_dbz_sat,current quotient classifier with exact selected quotient-bit clusters,current shared quotient classifier plus exact per-bit source replacements,base source plus selected exact output-bit functions,yosys_abc_g_aig,ex266|unsigned_low5_high5_divide_r85_exact_quotient_cluster_hybrid|current_classifier_with_exact_selected_quotient_clusters|per_bit_source_hybrid_not_wordhit_or_wordmux_spelling|yosys_abc_g_aig|abc_xf_official_evaluate|not_r84_wordcover_not_r75_wordmux,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex266/verilog/ex266_r85_quotient_cluster_hybrid.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex266/aigs/ex266_r85_quotient_cluster_hybrid_abc_g_aig.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex266/logs/ex266_r85_quotient_cluster_hybrid_abc_g_aig.yosys.log,student/runs/integer/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex266/official_eval/ex266_r85_quotient_cluster_hybrid_abc_g_aig/ex266_r85_quotient_cluster_hybrid_abc_g_aig.evaluate.py.log,OK,1,not_run,156,12,1872,848,1296,1480,0,0,0,exact selected output bits 4/3; official evaluate.py OK; official_aig=student/runs/integer/frontend_hybrid_parallel_round85_20260613_2139/sub-fp16-int-hybrid-r85/ex266/official_eval/ex266_r85_quotient_cluster_hybrid_abc_g_aig/output/ex266.aig,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp16-int-hybrid-r85/candidates.csv,,
round85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp8-top-hybrid-r85,ex247,float_fp8,ex247_r85_lowpat_boolean,active_region_residual,E5M2FN packed low-over-high division,active low-underflow residual boolean replacement,shared invalid/sign/exponent-delta/denominator-bound shell with explicit low_from_pat bit expressions,shared invalid/sign/exponent-delta/denominator-bound shell with explicit low_from_pat bit expressions,student.frontends.yosys_synth default abc_AND,ex247|E5M2FN packed low-over-high division|active low-underflow residual boolean replacement|shared invalid/sign/exponent-delta/denominator-bound shell with explicit low_from_pat bit expressions|repo_yosys_frontend|official_evaluate|residual_active_region,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex247/verilog/ex247_r85_lowpat_boolean.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex247/aigs/ex247_r85_lowpat_boolean.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex247/logs/ex247_r85_lowpat_boolean.yosys.log,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex247/logs/ex247_r85_lowpat_boolean.evaluate.py.log,OK,1,not_run,368,25,9200,2975,6804,7291,0,0,0,official evaluate.py OK; synth_eval_sec=0.803; eval_sec=0.503,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp8-top-hybrid-r85/candidates.csv,ex247_r85_lowpat_boolean,official_evaluate.py
round85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp8-top-hybrid-r85,ex246,float_fp8,ex246_r85_mant_residual_sop,active_region_residual,E5M2FN packed multiply,product mantissa residual SOP replacement,shared sign/exponent-sum/product shell with independently exact mantissa residual expressions; mant_sop_cubes_bit0_30_bit1_27_valid_keys_978,shared sign/exponent-sum/product shell with independently exact mantissa residual expressions; mant_sop_cubes_bit0_30_bit1_27_valid_keys_978,student.frontends.yosys_synth default abc_AND,ex246|E5M2FN packed multiply|product mantissa residual SOP replacement|shared sign/exponent-sum/product shell with independently exact mantissa residual expressions; mant_sop_cubes_bit0_30_bit1_27_valid_keys_978|repo_yosys_frontend|official_evaluate|residual_active_region,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex246/verilog/ex246_r85_mant_residual_sop.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex246/aigs/ex246_r85_mant_residual_sop.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex246/logs/ex246_r85_mant_residual_sop.yosys.log,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex246/logs/ex246_r85_mant_residual_sop.evaluate.py.log,OK,1,not_run,397,24,9528,2805,5984,6888,0,0,0,official evaluate.py OK; synth_eval_sec=0.994; eval_sec=0.456,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp8-top-hybrid-r85/candidates.csv,ex246_r85_mant_residual_sop,official_evaluate.py
round85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp8-top-hybrid-r85,ex244,float_fp8,ex244_r85_delta_residual_sop,active_region_residual,E4M3FN packed hypot abs high low,max-plus-delta residual SOP replacement,shared nan/max/min/effective-exp/gap shell with independently exact delta-bit residual expressions; delta_sop_cubes_bit0_45_bit1_47_bit2_27_valid_keys_2472,shared nan/max/min/effective-exp/gap shell with independently exact delta-bit residual expressions; delta_sop_cubes_bit0_45_bit1_47_bit2_27_valid_keys_2472,student.frontends.yosys_synth default abc_AND,ex244|E4M3FN packed hypot abs high low|max-plus-delta residual SOP replacement|shared nan/max/min/effective-exp/gap shell with independently exact delta-bit residual expressions; delta_sop_cubes_bit0_45_bit1_47_bit2_27_valid_keys_2472|repo_yosys_frontend|official_evaluate|residual_active_region,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex244/verilog/ex244_r85_delta_residual_sop.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex244/aigs/ex244_r85_delta_residual_sop.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex244/logs/ex244_r85_delta_residual_sop.yosys.log,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-top-hybrid-r85/ex244/logs/ex244_r85_delta_residual_sop.evaluate.py.log,OK,1,not_run,472,41,19352,4272,8928,9120,0,0,0,official evaluate.py OK; synth_eval_sec=0.887; eval_sec=0.489,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp8-top-hybrid-r85/candidates.csv,ex244_r85_delta_residual_sop,official_evaluate.py
round85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp8-wide-hybrid-r85,ex249,float_fp8,ex249_r85_minimized_delta_predicates,residual_only_replacement,E5M2FN packed hypot abs high low,raw-exp delta table replaced by minimized increment predicates,shared max/min decode plus independent increment predicate roots,maxc/minc decode gap0 gap1 and two minimized increment covers,repo_yosys_frontend_default,ex249|E5M2FN packed hypot abs high low|minimized raw-exp delta predicates|shared max/min decode plus increment roots|repo_yosys_frontend_default|official_evaluate|full_word,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex249/verilog/ex249_r85_minimized_delta_predicates.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex249/aigs/ex249_r85_minimized_delta_predicates.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex249/logs/ex249_r85_minimized_delta_predicates.yosys.log,student/runs/float_fp8/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex249/official_eval/ex249_r85_minimized_delta_predicates/ex249_r85_minimized_delta_predicates.evaluate.py.log,OK,1,not_run,202,34,6868,2079,3339,4342,0,0,0,evaluate.py exit=0,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp8-wide-hybrid-r85/candidates.csv,minimized_delta_predicates,1
round85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp8-wide-hybrid-r85,ex241,float_fp8,ex241_r85_product_output_cluster,output_cluster_stitching,E4M3FN packed multiply high byte times low byte,product table source with explicit sign high-field low-field output clusters,shared sign exponent sum product roots with split output clusters,product and exp_sum feed one mag_core split into output clusters,repo_yosys_frontend_default,ex241|E4M3FN packed multiply|product output cluster residual|shared sign exp product roots with field-cluster residuals|repo_yosys_frontend_default|official_evaluate|field_clusters,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex241/verilog/ex241_r85_product_output_cluster.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex241/aigs/ex241_r85_product_output_cluster.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex241/logs/ex241_r85_product_output_cluster.yosys.log,student/runs/float_fp8/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex241/official_eval/ex241_r85_product_output_cluster/ex241_r85_product_output_cluster.evaluate.py.log,OK,1,not_run,555,30,16650,7224,11592,14094,0,0,0,evaluate.py exit=0,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp8-wide-hybrid-r85/candidates.csv,product_output_cluster,1
round85,frontend_hybrid_parallel_round85_20260613_2139,sub-fp8-wide-hybrid-r85,ex240,float_fp8,ex240_r85_cancel_predicate_patch,shared_cancellation_predicates,E4M3FN packed add high byte plus low byte,explicit diff cancel far and gap5 predicates around current source,shared same-sign GRS path plus factored diff-sign predicate roots,diff_cancel diff_far diff_gap5_sel and diff_active roots,repo_yosys_frontend_default,ex240|E4M3FN packed add|compact cancellation residual patch|shared same-sign GRS path plus smaller diff-sign predicate roots|repo_yosys_frontend_default|official_evaluate|full_word,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex240/verilog/ex240_r85_cancel_predicate_patch.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex240/aigs/ex240_r85_cancel_predicate_patch.aig,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex240/logs/ex240_r85_cancel_predicate_patch.yosys.log,student/runs/float_fp8/frontend_hybrid_parallel_round85_20260613_2139/sub-fp8-wide-hybrid-r85/ex240/official_eval/ex240_r85_cancel_predicate_patch/ex240_r85_cancel_predicate_patch.evaluate.py.log,OK,1,not_run,650,46,29900,13299,21046,26230,0,0,0,evaluate.py exit=0,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-fp8-wide-hybrid-r85/candidates.csv,cancel_predicate_patch,1
