case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_default_recheck,fp8_e4m3fn_mul,default_recheck,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_default_recheck.aig,1,1,1,554,30,16620,7224,2.300664,0,0,1.494,current project Yosys script sanity recheck,synthflow_exact,current project Yosys script sanity recheck
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_no_internal_abc,fp8_e4m3fn_mul,no_internal_abc,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_no_internal_abc.aig,1,1,1,1162,34,39508,7224,5.468992,0,0,1.349,skip Yosys internal abc pass,synthflow_exact,skip Yosys internal abc pass
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_fast,fp8_e4m3fn_mul,abc_fast,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_fast.aig,1,1,1,1119,33,36927,7224,5.111711,0,0,1.472,Yosys abc fast script,synthflow_exact,Yosys abc fast script
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_d20,fp8_e4m3fn_mul,abc_d20,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_d20.aig,1,1,1,554,30,16620,7224,2.300664,0,0,1.524,Yosys abc delay target 20,synthflow_exact,Yosys abc delay target 20
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_d21,fp8_e4m3fn_mul,abc_d21,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_d21.aig,1,1,1,554,30,16620,7224,2.300664,0,0,1.497,Yosys abc delay target 21,synthflow_exact,Yosys abc delay target 21
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_d22,fp8_e4m3fn_mul,abc_d22,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_d22.aig,1,1,1,554,30,16620,7224,2.300664,0,0,1.497,Yosys abc delay target 22,synthflow_exact,Yosys abc delay target 22
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_d24,fp8_e4m3fn_mul,abc_d24,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_d24.aig,1,1,1,554,30,16620,7224,2.300664,0,0,1.775,Yosys abc delay target 24,synthflow_exact,Yosys abc delay target 24
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig,fp8_e4m3fn_mul,abc_g_aig,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig.aig,1,1,1,548,29,15892,7224,2.199889,0,0,1.592,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_simple,fp8_e4m3fn_mul,abc_g_simple,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_simple.aig,1,1,1,596,30,17880,7224,2.475083,0,0,1.858,Yosys abc gate set simple,synthflow_exact,Yosys abc gate set simple
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_and_mux,fp8_e4m3fn_mul,abc_g_and_mux,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_and_mux.aig,1,1,1,570,30,17100,7224,2.367110,0,0,1.565,"Yosys abc gate set AND,MUX",synthflow_exact,"Yosys abc gate set AND,MUX"
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_extra_opt_share,fp8_e4m3fn_mul,extra_opt_share,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_extra_opt_share.aig,1,1,1,555,30,16650,7224,2.304817,0,0,1.609,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_late_flatten,fp8_e4m3fn_mul,late_flatten,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_late_flatten.aig,1,1,1,554,30,16620,7224,2.300664,0,0,1.531,move flatten after techmap,synthflow_exact,move flatten after techmap
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_synth_preset,fp8_e4m3fn_mul,synth_preset,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_synth_preset.aig,1,1,1,540,30,16200,7224,2.242525,0,0,1.565,Yosys synth preset with flatten,synthflow_exact,Yosys synth preset with flatten
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_synth_preset_noabc,fp8_e4m3fn_mul,synth_preset_noabc,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_synth_preset_noabc.aig,1,1,1,1218,34,41412,7224,5.732558,0,0,1.277,Yosys synth preset without abc,synthflow_exact,Yosys synth preset without abc
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig_d18,fp8_e4m3fn_mul,abc_g_aig_d18,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig_d18.aig,1,1,1,548,29,15892,7224,2.199889,0,0,1.504,Yosys abc gate set aig delay target 18,synthflow_exact,Yosys abc gate set aig delay target 18
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig_d19,fp8_e4m3fn_mul,abc_g_aig_d19,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig_d19.aig,1,1,1,548,29,15892,7224,2.199889,0,0,1.501,Yosys abc gate set aig delay target 19,synthflow_exact,Yosys abc gate set aig delay target 19
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig_d20,fp8_e4m3fn_mul,abc_g_aig_d20,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig_d20.aig,1,1,1,548,29,15892,7224,2.199889,0,0,1.543,Yosys abc gate set aig delay target 20,synthflow_exact,Yosys abc gate set aig delay target 20
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig_d21,fp8_e4m3fn_mul,abc_g_aig_d21,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig_d21.aig,1,1,1,548,29,15892,7224,2.199889,0,0,1.497,Yosys abc gate set aig delay target 21,synthflow_exact,Yosys abc gate set aig delay target 21
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_gates,fp8_e4m3fn_mul,abc_g_gates,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_gates.aig,1,1,1,557,30,16710,7224,2.313123,0,0,1.522,Yosys abc gate set gates,synthflow_exact,Yosys abc gate set gates
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_cmos2,fp8_e4m3fn_mul,abc_g_cmos2,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_cmos2.aig,1,1,1,604,29,17516,7224,2.424695,0,0,1.522,Yosys abc gate set cmos2,synthflow_exact,Yosys abc gate set cmos2
ex243,ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_default_recheck,fp8_e4m3fn_fmod_low_by_high_abs,default_recheck,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_default_recheck.aig,1,1,1,1809,27,48843,53227,0.917636,1,1,1.363,current project Yosys script sanity recheck,synthflow_exact,current project Yosys script sanity recheck
ex243,ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_no_internal_abc,fp8_e4m3fn_fmod_low_by_high_abs,no_internal_abc,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_no_internal_abc.aig,1,1,1,2808,43,120744,53227,2.268473,0,0,1.135,skip Yosys internal abc pass,synthflow_exact,skip Yosys internal abc pass
ex243,ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_fast,fp8_e4m3fn_fmod_low_by_high_abs,abc_fast,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_fast.aig,1,1,1,2756,38,104728,53227,1.967573,0,0,1.335,Yosys abc fast script,synthflow_exact,Yosys abc fast script
ex243,ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_d20,fp8_e4m3fn_fmod_low_by_high_abs,abc_d20,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_d20.aig,1,1,1,1809,27,48843,53227,0.917636,1,1,1.393,Yosys abc delay target 20,synthflow_exact,Yosys abc delay target 20
ex243,ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_d21,fp8_e4m3fn_fmod_low_by_high_abs,abc_d21,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_d21.aig,1,1,1,1809,27,48843,53227,0.917636,1,1,1.406,Yosys abc delay target 21,synthflow_exact,Yosys abc delay target 21
ex243,ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_d22,fp8_e4m3fn_fmod_low_by_high_abs,abc_d22,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_d22.aig,1,1,1,1809,27,48843,53227,0.917636,1,1,1.360,Yosys abc delay target 22,synthflow_exact,Yosys abc delay target 22
